ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,CBW,CBL,GBW,GBL,IWW,IWL,SBW,SBL
15,Acapulco,Abierto Mexicano,26/02/01,International Gold,Outdoor,Clay,1st Round,3,Meligeni F.,Clavet F.,100,40,6,3,4,6,6,3,,,,,2,1,Completed,2.2,1.6,2.25,1.45,2.1,1.5,2.38,1.53
15,Acapulco,Abierto Mexicano,26/02/01,International Gold,Outdoor,Clay,1st Round,3,Moya C.,Fromberg R.,25,102,6,4,6,4,,,,,,,2,0,Completed,1.3,3.15,1.25,3,1.25,3,1.25,3.5
15,Acapulco,Abierto Mexicano,26/02/01,International Gold,Outdoor,Clay,1st Round,3,Ruud C.,Elsner D.,146,93,6,3,6,2,,,,,,,2,0,Completed,1.85,1.85,1.85,1.7,,,,
15,Acapulco,Abierto Mexicano,26/02/01,International Gold,Outdoor,Clay,1st Round,3,Simoni A.,Rochus C.,119,86,6,3,6,0,,,,,,,2,0,Completed,1.9,1.8,1.5,2.1,,,1.91,1.8
15,Acapulco,Abierto Mexicano,26/02/01,International Gold,Outdoor,Clay,1st Round,3,Vanek J.,Hernandez A.,90,214,6,3,7,6,,,,,,,2,0,Completed,,,,,,,,
15,Acapulco,Abierto Mexicano,26/02/01,International Gold,Outdoor,Clay,1st Round,3,Zabaleta M.,Puentes G.,66,92,7,6,6,4,,,,,,,2,0,Completed,1.28,3.25,1.25,3.4,1.4,2.3,1.29,3.25
15,Acapulco,Abierto Mexicano,26/02/01,International Gold,Outdoor,Clay,2nd Round,3,Blanco G.,Zabaleta M.,116,66,4,6,7,6,6,4,,,,,2,1,Completed,2.5,1.45,2.15,1.5,2,1.55,2.625,1.444
15,Acapulco,Abierto Mexicano,26/02/01,International Gold,Outdoor,Clay,2nd Round,3,Bruguera S.,Costa A.,79,33,7,5,6,3,,,,,,,2,0,Completed,2.4,1.5,2.25,1.45,2.3,1.4,2.5,1.5
15,Acapulco,Abierto Mexicano,26/02/01,International Gold,Outdoor,Clay,2nd Round,3,Canas G.,Arazi H.,207,43,6,3,6,1,,,,,,,2,0,Completed,2,1.72,2.05,1.55,2,1.55,2,1.73
15,Acapulco,Abierto Mexicano,26/02/01,International Gold,Outdoor,Clay,2nd Round,3,Gaudio G.,El Aynaoui Y.,29,50,7,6,2,6,6,3,,,,,2,1,Completed,1.45,2.5,1.5,2.15,1.5,2,1.44,2.63
15,Acapulco,Abierto Mexicano,26/02/01,International Gold,Outdoor,Clay,2nd Round,3,Kuerten G.,Simoni A.,1,119,6,4,6,0,,,,,,,2,0,Completed,1.18,4.25,1.15,3.8,1.15,3.8,1.167,4.5
15,Acapulco,Abierto Mexicano,26/02/01,International Gold,Outdoor,Clay,2nd Round,3,Meligeni F.,Vanek J.,100,90,7,5,7,6,,,,,,,2,0,Completed,1.6,2.15,1.6,1.95,1.65,1.85,1.571,2.25
15,Acapulco,Abierto Mexicano,26/02/01,International Gold,Outdoor,Clay,2nd Round,3,Moya C.,Martin A.,25,75,6,3,6,3,,,,,,,2,0,Completed,1.36,2.85,1.37,2.5,1.35,2.35,1.44,2.63
15,Acapulco,Abierto Mexicano,26/02/01,International Gold,Outdoor,Clay,2nd Round,3,Ruud C.,di Pasquale A.,146,61,6,4,7,6,,,,,,,2,0,Completed,2.45,1.5,2.15,1.5,2,1.55,2.5,1.5
15,Acapulco,Abierto Mexicano,26/02/01,International Gold,Outdoor,Clay,Quarterfinals,3,Blanco G.,Ruud C.,116,146,6,4,6,4,,,,,,,2,0,Completed,1.65,2.1,1.65,1.9,1.65,1.85,1.571,2.25
15,Acapulco,Abierto Mexicano,26/02/01,International Gold,Outdoor,Clay,Quarterfinals,3,Canas G.,Gaudio G.,207,29,6,4,6,4,,,,,,,2,0,Completed,2.55,1.45,2.25,1.45,2.3,1.4,2.75,1.4
15,Acapulco,Abierto Mexicano,26/02/01,International Gold,Outdoor,Clay,Quarterfinals,3,Kuerten G.,Meligeni F.,1,100,6,7,6,3,3,2,,,,,1,1,Retired,1.22,3.75,1.18,3.5,1.2,3.2,1.222,3.75
15,Acapulco,Abierto Mexicano,26/02/01,International Gold,Outdoor,Clay,Quarterfinals,3,Moya C.,Bruguera S.,25,79,1,6,7,5,6,4,,,,,2,1,Completed,1.4,2.7,1.35,2.55,1.4,2.3,1.4,2.75
15,Acapulco,Abierto Mexicano,26/02/01,International Gold,Outdoor,Clay,Semifinals,3,Blanco G.,Moya C.,116,25,6,4,6,7,6,4,,,,,2,1,Completed,2.7,1.4,,,2.7,1.3,2.625,1.444
15,Acapulco,Abierto Mexicano,26/02/01,International Gold,Outdoor,Clay,Semifinals,3,Kuerten G.,Canas G.,1,207,6,1,6,4,,,,,,,2,0,Completed,1.22,3.8,,,1.15,3.8,1.25,3.5
15,Acapulco,Abierto Mexicano,26/02/01,International Gold,Outdoor,Clay,The Final,3,Kuerten G.,Blanco G.,1,116,6,4,6,2,,,,,,,2,0,Completed,1.2,4,1.22,3.25,1.2,3.2,1.222,3.75
