ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,IWW,IWL,PSW,PSL
13,Costa Do Sauipe,Brasil Open,15/02/05,International,Outdoor,Clay,1st Round,3,Massa E.,Saretta F.,123,130,,,6,3,6,1,,,,,,,2,0,Completed,1.83,1.83,1.77,2,1.8,1.95,1.75,1.75,1.781,2.08
13,Costa Do Sauipe,Brasil Open,15/02/05,International,Outdoor,Clay,1st Round,3,Vassallo-Arguello M.,Mantilla F.,227,97,,,7,6,4,6,6,3,,,,,2,1,Completed,2.75,1.4,2.6,1.48,2.45,1.5,2.3,1.4,,
13,Costa Do Sauipe,Brasil Open,15/02/05,International,Outdoor,Clay,1st Round,3,Mello R.,Montanes A.,56,96,,,3,6,6,4,6,4,,,,,2,1,Completed,1.5,2.5,1.5,2.55,1.55,2.35,1.35,2.5,1.476,2.85
13,Costa Do Sauipe,Brasil Open,15/02/05,International,Outdoor,Clay,1st Round,3,Zabaleta M.,Puerta M.,51,75,,,6,4,6,2,,,,,,,2,0,Completed,1.53,2.37,1.35,3.1,1.45,2.65,1.5,2.1,1.351,3.45
13,Costa Do Sauipe,Brasil Open,16/02/05,International,Outdoor,Clay,1st Round,3,Calatrava A.,Marin J.A.,86,266,,,6,3,6,4,,,,,,,2,0,Completed,2,1.72,,,,,1.85,1.65,2.01,1.826
13,Costa Do Sauipe,Brasil Open,16/02/05,International,Outdoor,Clay,1st Round,3,Nadal R.,Acasuso J.,48,55,,,7,6,6,3,,,,,,,2,0,Completed,1.39,2.75,1.4,2.85,1.4,2.85,1.45,2.2,1.465,2.9
13,Costa Do Sauipe,Brasil Open,16/02/05,International,Outdoor,Clay,2nd Round,3,Zabaleta M.,Garcia-Lopez G.,51,88,,,6,2,6,2,,,,,,,2,0,Completed,1.39,2.75,1.53,2.45,1.45,2.6,1.35,2.5,1.513,2.72
13,Costa Do Sauipe,Brasil Open,16/02/05,International,Outdoor,Clay,2nd Round,3,Martin A.,Mathieu P.H.,61,101,,,6,2,7,5,,,,,,,2,0,Completed,1.83,1.83,1.88,1.88,1.95,1.8,1.75,1.75,1.893,1.926
13,Costa Do Sauipe,Brasil Open,16/02/05,International,Outdoor,Clay,2nd Round,3,Ventura S.,Corretja A.,84,126,,,6,4,6,4,,,,,,,2,0,Completed,1.5,2.5,1.55,2.4,1.6,2.3,1.5,2.1,1.588,2.5
13,Costa Do Sauipe,Brasil Open,17/02/05,International,Outdoor,Clay,2nd Round,3,Nadal R.,Calatrava A.,48,86,,,6,3,6,3,,,,,,,2,0,Completed,1.1,6.5,1.12,6,1.1,6.25,1.15,3.8,1.125,7.1
13,Costa Do Sauipe,Brasil Open,17/02/05,International,Outdoor,Clay,2nd Round,3,Calleri A.,Chela J.I.,60,23,,,7,6,6,1,,,,,,,2,0,Completed,1.83,1.83,1.88,1.88,1.87,1.87,1.75,1.75,1.813,2.03
13,Costa Do Sauipe,Brasil Open,17/02/05,International,Outdoor,Clay,2nd Round,3,Massa E.,Costa A.,123,54,,,6,7,6,1,7,6,,,,,2,1,Completed,1.72,2,1.75,2,1.7,2.1,1.8,1.7,1.769,2.1
13,Costa Do Sauipe,Brasil Open,17/02/05,International,Outdoor,Clay,2nd Round,3,Luczak P.,Sa A.,155,159,,,3,6,6,3,6,0,,,,,2,1,Completed,1.39,2.75,1.5,2.5,1.45,2.6,1.45,2.2,1.581,2.52
13,Costa Do Sauipe,Brasil Open,17/02/05,International,Outdoor,Clay,2nd Round,3,Mello R.,Vassallo-Arguello M.,56,227,,,6,3,1,0,,,,,,,1,0,Retired,1.61,2.2,1.62,2.25,1.55,2.35,1.5,2.1,1.552,2.61
13,Costa Do Sauipe,Brasil Open,17/02/05,International,Outdoor,Clay,Quarterfinals,3,Martin A.,Zabaleta M.,61,51,,,7,6,6,4,,,,,,,2,0,Completed,2.5,1.5,2.4,1.55,2.45,1.5,2.2,1.45,2.7,1.526
13,Costa Do Sauipe,Brasil Open,17/02/05,International,Outdoor,Clay,Quarterfinals,3,Mello R.,Ventura S.,56,84,,,7,5,6,1,,,,,,,2,0,Completed,,,,,,,1.5,2.1,,
13,Costa Do Sauipe,Brasil Open,17/02/05,International,Outdoor,Clay,Quarterfinals,3,Luczak P.,Massa E.,155,123,,,1,6,7,5,6,1,,,,,2,1,Completed,,,,,,,1.9,1.6,,
13,Costa Do Sauipe,Brasil Open,17/02/05,International,Outdoor,Clay,Quarterfinals,3,Nadal R.,Calleri A.,48,60,,,6,2,6,7,6,4,,,,,2,1,Completed,,,,,,,1.4,2.3,,
13,Costa Do Sauipe,Brasil Open,18/02/05,International,Outdoor,Clay,Semifinals,3,Martin A.,Luczak P.,61,155,,,6,2,6,3,,,,,,,2,0,Completed,1.39,2.75,1.5,2.55,1.48,2.53,1.4,2.3,1.389,3.22
13,Costa Do Sauipe,Brasil Open,19/02/05,International,Outdoor,Clay,Semifinals,3,Nadal R.,Mello R.,48,56,,,2,6,6,2,6,4,,,,,2,1,Completed,1.28,3.5,1.28,3.55,1.3,3.3,1.35,2.5,1.293,3.91
13,Costa Do Sauipe,Brasil Open,20/02/05,International,Outdoor,Clay,The Final,3,Nadal R.,Martin A.,48,61,,,6,0,6,7,6,1,,,,,2,1,Completed,1.36,3,1.35,3.1,1.35,3.1,1.4,2.5,1.435,3
