ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,IWW,IWL,PSW,PSL
13,Costa Do Sauipe,Brasil Open,24/02/04,International,Outdoor,Clay,1st Round,3,Verdasco F.,Canas G.,108,141,6,1,1,0,,,,,,,1,0,Retired,2.875,1.364,3.3,1.33,3.1,1.35,2.7,1.3,3.3,1.377
13,Costa Do Sauipe,Brasil Open,24/02/04,International,Outdoor,Clay,1st Round,3,Behrend T.,Moya C.,103,7,6,3,6,3,,,,,,,2,0,Completed,6,1.111,5.2,1.16,5.2,1.15,4.5,1.1,5.35,1.171
13,Costa Do Sauipe,Brasil Open,24/02/04,International,Outdoor,Clay,1st Round,3,Squillari F.,Lisnard J.R.,133,123,6,2,7,5,,,,,,,2,0,Completed,1.3,3.2,1.3,3.5,1.37,2.92,1.25,3,1.346,3.44
13,Costa Do Sauipe,Brasil Open,24/02/04,International,Outdoor,Clay,1st Round,3,Calleri A.,Portas A.,21,86,6,1,6,3,,,,,,,2,0,Completed,1.222,3.75,1.28,3.65,1.21,4.06,1.3,2.7,1.263,4.25
13,Costa Do Sauipe,Brasil Open,25/02/04,International,Outdoor,Clay,1st Round,3,Acasuso J.,Rochus C.,92,113,6,3,6,4,,,,,,,2,0,Completed,1.25,3.5,1.2,4.5,1.22,3.98,1.15,3.8,1.238,4.55
13,Costa Do Sauipe,Brasil Open,25/02/04,International,Outdoor,Clay,1st Round,3,Kuerten G.,Hernandez O.,17,90,3,6,6,2,6,3,,,,,2,1,Completed,1.125,5.5,1.1,6.75,1.1,6.25,1.1,4.5,1.138,6.65
13,Costa Do Sauipe,Brasil Open,25/02/04,International,Outdoor,Clay,2nd Round,3,Calleri A.,Verdasco F.,21,108,6,4,6,4,,,,,,,2,0,Completed,1.286,3.5,1.33,3.3,1.33,3.17,1.3,2.7,1.339,3.5
13,Costa Do Sauipe,Brasil Open,25/02/04,International,Outdoor,Clay,2nd Round,3,Blanco G.,Montanes A.,87,117,6,2,7,6,,,,,,,2,0,Completed,1.909,1.8,1.95,1.85,1.95,1.8,1.8,1.7,1.885,1.971
13,Costa Do Sauipe,Brasil Open,25/02/04,International,Outdoor,Clay,2nd Round,3,Squillari F.,Gaudio G.,133,34,7,6,6,3,,,,,,,2,0,Completed,2.5,1.5,2.25,1.65,2.35,1.55,2.1,1.5,2.48,1.595
13,Costa Do Sauipe,Brasil Open,25/02/04,International,Outdoor,Clay,2nd Round,3,Acasuso J.,Volandri F.,92,43,7,6,6,2,,,,,,,2,0,Completed,2.2,1.615,2.3,1.62,2.3,1.6,1.9,1.6,2.36,1.649
13,Costa Do Sauipe,Brasil Open,25/02/04,International,Outdoor,Clay,2nd Round,3,Horna L.,Monaco J.,68,184,6,4,6,1,,,,,,,2,0,Completed,2.37,1.53,2.25,1.62,2.25,1.6,1.9,1.6,2.41,1.621
13,Costa Do Sauipe,Brasil Open,25/02/04,International,Outdoor,Clay,2nd Round,3,Behrend T.,Ramirez-Hidalgo R.,103,80,6,2,6,2,,,,,,,2,0,Completed,2.25,1.571,2.15,1.7,2.15,1.65,1.9,1.6,2.17,1.741
13,Costa Do Sauipe,Brasil Open,25/02/04,International,Outdoor,Clay,2nd Round,3,Chela J.I.,Ferrer D.,41,67,6,2,6,4,,,,,,,2,0,Completed,1.571,2.25,1.67,2.2,1.6,2.25,1.55,2,1.641,2.38
13,Costa Do Sauipe,Brasil Open,26/02/04,International,Outdoor,Clay,2nd Round,3,Kuerten G.,Gasquet R.,17,85,7,6,6,3,,,,,,,2,0,Completed,1.364,3,1.35,3.15,1.37,2.92,1.25,3,1.365,3.29
13,Costa Do Sauipe,Brasil Open,26/02/04,International,Outdoor,Clay,Quarterfinals,3,Horna L.,Blanco G.,68,87,6,1,7,6,,,,,,,2,0,Completed,1.667,2.1,1.67,2.2,1.65,2.15,1.55,2,1.775,2.11
13,Costa Do Sauipe,Brasil Open,26/02/04,International,Outdoor,Clay,Quarterfinals,3,Calleri A.,Chela J.I.,21,41,6,3,3,6,6,3,,,,,2,1,Completed,1.909,1.8,1.9,1.9,1.85,1.85,1.85,1.65,1.893,1.962
13,Costa Do Sauipe,Brasil Open,26/02/04,International,Outdoor,Clay,Quarterfinals,3,Acasuso J.,Behrend T.,92,103,0,6,6,2,6,4,,,,,2,1,Completed,1.533,2.375,1.62,2.3,1.67,2.12,1.5,2.1,1.68,2.29
13,Costa Do Sauipe,Brasil Open,27/02/04,International,Outdoor,Clay,Quarterfinals,3,Kuerten G.,Squillari F.,17,133,3,6,7,5,7,5,,,,,2,1,Completed,1.286,3.5,1.3,3.5,1.3,3.35,1.3,2.7,1.323,3.65
13,Costa Do Sauipe,Brasil Open,27/02/04,International,Outdoor,Clay,Semifinals,3,Calleri A.,Horna L.,21,68,6,4,5,7,6,1,,,,,2,1,Completed,1.4,2.75,1.36,3.1,1.37,2.92,1.35,2.5,1.424,3.01
13,Costa Do Sauipe,Brasil Open,28/02/04,International,Outdoor,Clay,Semifinals,3,Kuerten G.,Acasuso J.,17,92,6,4,6,3,,,,,,,2,0,Completed,1.4,2.75,1.4,2.95,1.42,2.75,1.3,2.7,1.418,3.09
13,Costa Do Sauipe,Brasil Open,29/02/04,International,Outdoor,Clay,The Final,3,Kuerten G.,Calleri A.,17,21,3,6,6,2,6,3,,,,,2,1,Completed,1.533,2.375,1.5,2.55,1.53,2.4,1.45,2.35,1.556,2.62
