ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,CBW,CBL,GBW,GBL,IWW,IWL,SBW,SBL
16,Dubai,Dubai Championships,26/02/01,International Gold,Outdoor,Hard,2nd Round,3,Johansson T.,Kafelnikov Y.,31,7,7,6,7,5,,,,,,,2,0,Completed,2.3,1.53,2.4,1.4,2.5,1.35,2.5,1.5
16,Dubai,Dubai Championships,26/02/01,International Gold,Outdoor,Hard,2nd Round,3,Medvedev A.,Rafter P.,57,11,7,6,4,6,6,1,,,,,2,1,Completed,4,1.2,3.1,1.24,3.2,1.25,3.5,1.25
16,Dubai,Dubai Championships,26/02/01,International Gold,Outdoor,Hard,2nd Round,3,Mirnyi M.,Voltchkov V.,41,27,6,1,6,4,,,,,,,2,0,Completed,1.85,1.85,1.78,1.78,1.75,1.75,1.83,1.83
16,Dubai,Dubai Championships,26/02/01,International Gold,Outdoor,Hard,2nd Round,3,Norman M.,Pavel A.,5,22,1,6,6,3,7,6,,,,,2,1,Completed,1.42,2.6,1.43,2.35,1.5,2.1,1.44,2.63
16,Dubai,Dubai Championships,26/02/01,International Gold,Outdoor,Hard,2nd Round,3,Safin M.,Boutter J.,2,56,7,5,7,6,,,,,,,2,0,Completed,1.38,2.75,1.34,2.6,1.3,2.7,1.36,2.88
16,Dubai,Dubai Championships,26/02/01,International Gold,Outdoor,Hard,Quarterfinals,3,Ferrero J.C.,Norman M.,16,5,6,2,4,6,6,4,,,,,2,1,Completed,2.2,1.6,2.15,1.5,2.1,1.5,2.2,1.615
16,Dubai,Dubai Championships,26/02/01,International Gold,Outdoor,Hard,Quarterfinals,3,Hrbaty D.,Burgsmuller L.,15,122,7,5,6,4,,,,,,,2,0,Completed,1.35,3,1.3,2.75,1.3,2.7,1.364,2.875
16,Dubai,Dubai Championships,26/02/01,International Gold,Outdoor,Hard,Quarterfinals,3,Johansson T.,Mirnyi M.,31,41,6,4,6,4,,,,,,,2,0,Completed,1.75,2,1.7,1.85,1.65,1.85,1.8,1.91
16,Dubai,Dubai Championships,26/02/01,International Gold,Outdoor,Hard,Quarterfinals,3,Safin M.,Medvedev A.,2,57,6,1,6,2,,,,,,,2,0,Completed,1.4,2.7,1.35,2.55,1.4,2.3,1.364,2.875
16,Dubai,Dubai Championships,26/02/01,International Gold,Outdoor,Hard,Semifinals,3,Ferrero J.C.,Hrbaty D.,16,15,5,7,7,6,6,3,,,,,2,1,Completed,1.85,1.85,1.95,1.62,1.85,1.65,1.8,1.909
16,Dubai,Dubai Championships,26/02/01,International Gold,Outdoor,Hard,Semifinals,3,Safin M.,Johansson T.,2,31,6,7,7,6,6,3,,,,,2,1,Completed,1.45,2.6,1.42,2.35,1.45,2.2,1.444,2.625
16,Dubai,Dubai Championships,26/02/01,International Gold,Outdoor,Hard,The Final,3,Ferrero J.C.,Safin M.,16,2,6,2,3,1,,,,,,,1,0,Retired,2,1.72,1.9,1.7,2.1,1.5,2.1,1.667
