ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,IWW,IWL,PSW,PSL
55,Ho Chi Min City,Vietnam Open,28/09/05,International,Indoor,Hard,1st Round,3,Johansson T.,Popp A.,14,283,1455,122,4,6,6,4,6,3,,,,,2,1,Completed,1.14,5,1.15,5.25,1.17,4.67,1.2,3.6,1.183,5.95
55,Ho Chi Min City,Vietnam Open,29/09/05,International,Indoor,Hard,2nd Round,3,Bjorkman J.,Mamiit C.,93,227,438,164,6,4,4,3,,,,,,,1,0,Retired,1.3,3.39,1.33,3.2,1.3,3.35,1.3,2.9,1.366,3.53
55,Ho Chi Min City,Vietnam Open,29/09/05,International,Indoor,Hard,2nd Round,3,Monaco J.,Lu Y.H.,75,134,492,311,,,,,,,,,,,0,0,Walkover,,,,,,,,,,
55,Ho Chi Min City,Vietnam Open,29/09/05,International,Indoor,Hard,2nd Round,3,Saulnier C.,Vanek J.,65,103,565,409,7,6,7,6,,,,,,,2,0,Completed,1.3,3.39,1.3,3.4,1.3,3.35,1.25,3.2,3.22,1.413
55,Ho Chi Min City,Vietnam Open,29/09/05,International,Indoor,Hard,2nd Round,3,Stepanek R.,Vico U.,16,254,1420,141,6,2,6,1,,,,,,,2,0,Completed,1.14,5,1.2,4.4,1.17,4.67,1.2,3.6,1.213,5.3
55,Ho Chi Min City,Vietnam Open,29/09/05,International,Indoor,Hard,2nd Round,3,Waske A.,Burgsmuller L.,111,89,390,453,7,6,7,6,,,,,,,2,0,Completed,1.83,1.83,1.83,1.93,1.75,2,1.8,1.8,1.82,2.12
55,Ho Chi Min City,Vietnam Open,29/09/05,International,Indoor,Hard,2nd Round,3,Johansson T.,Phau B.,14,94,1455,427,6,3,6,2,,,,,,,2,0,Completed,1.12,5.5,1.14,5.4,1.15,5.2,1.2,3.6,1.172,6.2
55,Ho Chi Min City,Vietnam Open,29/09/05,International,Indoor,Hard,2nd Round,3,Schuettler R.,Moodie W.,91,99,450,411,7,6,6,3,,,,,,,2,0,Completed,1.83,1.83,2,1.77,2.1,1.7,1.85,1.75,2.07,1.855
55,Ho Chi Min City,Vietnam Open,29/09/05,International,Indoor,Hard,2nd Round,3,Puerta M.,Arthurs W.,10,97,1727,420,4,6,7,6,7,6,,,,,2,1,Completed,1.61,2.2,1.75,2.05,1.65,2.1,1.6,2,1.806,2.14
55,Ho Chi Min City,Vietnam Open,30/09/05,International,Indoor,Hard,Quarterfinals,3,Stepanek R.,Monaco J.,16,75,1420,492,6,3,6,4,,,,,,,2,0,Completed,1.22,4,1.18,4.65,1.2,4.25,1.2,3.6,1.228,4.99
55,Ho Chi Min City,Vietnam Open,30/09/05,International,Indoor,Hard,Quarterfinals,3,Puerta M.,Schuettler R.,10,91,1727,450,3,6,6,2,7,6,,,,,2,1,Completed,1.66,2.1,1.7,2.1,1.75,2,1.7,1.9,1.877,2.04
55,Ho Chi Min City,Vietnam Open,30/09/05,International,Indoor,Hard,Quarterfinals,3,Johansson T.,Saulnier C.,14,65,1455,565,7,6,6,2,,,,,,,2,0,Completed,1.36,3,1.4,2.85,1.37,2.92,1.3,2.9,,
55,Ho Chi Min City,Vietnam Open,30/09/05,International,Indoor,Hard,Quarterfinals,3,Bjorkman J.,Waske A.,93,111,438,390,6,2,6,3,,,,,,,2,0,Completed,1.61,2.2,1.62,2.25,1.5,2.45,1.55,2.1,1.613,2.53
55,Ho Chi Min City,Vietnam Open,01/10/05,International,Indoor,Hard,Semifinals,3,Stepanek R.,Johansson T.,16,14,1420,1455,7,5,6,4,,,,,,,2,0,Completed,2.25,1.57,2.45,1.53,2.3,1.6,2.1,1.55,2.6,1.588
55,Ho Chi Min City,Vietnam Open,01/10/05,International,Indoor,Hard,Semifinals,3,Bjorkman J.,Puerta M.,93,10,438,1727,6,1,6,0,,,,,,,2,0,Completed,1.72,2,1.72,2.08,1.7,2.1,1.65,1.95,1.741,2.25
55,Ho Chi Min City,Vietnam Open,02/10/05,International,Indoor,Hard,The Final,3,Bjorkman J.,Stepanek R.,93,16,438,1420,6,3,7,6,,,,,,,2,0,Completed,2.5,1.5,2.45,1.53,2.45,1.5,2,1.6,2.71,1.552
