ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,IWW,IWL,PSW,PSL
58,Tokyo,Japan Open,06/10/04,International Gold,Outdoor,Hard,1st Round,3,Ulihrach B.,Okun N.,140,147,6,4,6,1,,,,,,,2,0,Completed,2.375,1.533,,,2.35,1.55,2.1,1.5,2.87,1.467
58,Tokyo,Japan Open,06/10/04,International Gold,Outdoor,Hard,1st Round,3,Garcia-Lopez G.,Burgsmuller L.,128,99,6,4,2,6,6,3,,,,,2,1,Completed,2.25,1.571,2.25,1.6,2.17,1.64,2.1,1.5,2.13,1.752
58,Tokyo,Japan Open,06/10/04,International Gold,Outdoor,Hard,1st Round,3,Chiudinelli M.,Peya A.,148,116,4,6,6,3,6,4,,,,,2,1,Completed,,,,,1.75,2,1.75,1.75,,
58,Tokyo,Japan Open,06/10/04,International Gold,Outdoor,Hard,1st Round,3,Saretta F.,Vacek J.,115,142,6,3,6,4,,,,,,,2,0,Completed,1.444,2.625,1.45,2.6,1.5,2.45,1.45,2.2,1.488,2.79
58,Tokyo,Japan Open,06/10/04,International Gold,Outdoor,Hard,1st Round,3,Kohlmann M.,Carlsen K.,300,89,7,5,6,2,,,,,,,2,0,Completed,,,,,3.1,1.35,2.3,1.4,3,1.426
58,Tokyo,Japan Open,06/10/04,International Gold,Outdoor,Hard,1st Round,3,Terachi T.,Iwabuchi S.,329,336,6,1,6,3,,,,,,,2,0,Completed,,,,,,,2,1.55,,
58,Tokyo,Japan Open,06/10/04,International Gold,Outdoor,Hard,2nd Round,3,Suzuki T.,Hernych J.,231,85,7,6,3,6,7,5,,,,,2,1,Completed,2.25,1.571,2.4,1.55,2.25,1.6,1.9,1.6,2.2,1.714
58,Tokyo,Japan Open,06/10/04,International Gold,Outdoor,Hard,2nd Round,3,Saulnier C.,Thomann N.,64,480,2,6,6,1,6,4,,,,,2,1,Completed,1.4,2.75,1.36,3,1.4,2.85,1.45,2.2,1.463,2.91
58,Tokyo,Japan Open,06/10/04,International Gold,Outdoor,Hard,2nd Round,3,Muller G.,Bogomolov A.,78,101,6,3,6,1,,,,,,,2,0,Completed,1.727,2,1.95,1.8,2,1.75,1.75,1.75,1.909,1.909
58,Tokyo,Japan Open,06/10/04,International Gold,Outdoor,Hard,2nd Round,3,Dent T.,Zib T.,55,129,6,3,6,4,,,,,,,2,0,Completed,1.364,3,1.33,3.15,1.35,3.1,1.3,2.7,1.417,3.05
58,Tokyo,Japan Open,06/10/04,International Gold,Outdoor,Hard,2nd Round,3,Lee H.T.,Arthurs W.,69,98,6,2,7,6,,,,,,,2,0,Completed,1.833,1.833,1.9,1.83,2.1,1.7,1.8,1.7,2.03,1.813
58,Tokyo,Japan Open,06/10/04,International Gold,Outdoor,Hard,2nd Round,3,Hewitt L.,Motomura G.,3,315,6,0,3,6,6,1,,,,,2,1,Completed,1.063,8,1.03,10,1.08,6.92,1.05,5,1.059,14
58,Tokyo,Japan Open,06/10/04,International Gold,Outdoor,Hard,2nd Round,3,Johansson T.,Gimelstob J.,43,222,6,4,6,4,,,,,,,2,0,Completed,1.222,4,1.22,4,1.3,3.35,1.3,2.7,1.275,4.08
58,Tokyo,Japan Open,06/10/04,International Gold,Outdoor,Hard,2nd Round,3,Nalbandian D.,Wang Y.T.,10,175,3,6,7,6,6,2,,,,,2,1,Completed,1.14,5,1.14,5.2,1.15,5.2,1.15,3.8,1.154,5.9
58,Tokyo,Japan Open,07/10/04,International Gold,Outdoor,Hard,2nd Round,3,Phau B.,Pavel A.,207,17,6,2,6,1,,,,,,,2,0,Completed,3.75,1.25,3,1.36,3.1,1.35,2.7,1.3,3.45,1.351
58,Tokyo,Japan Open,07/10/04,International Gold,Outdoor,Hard,2nd Round,3,Gambill J.M.,Terachi T.,79,329,7,6,6,1,,,,,,,2,0,Completed,1.222,4,1.18,4.5,1.2,4.25,1.25,3,1.214,4.82
58,Tokyo,Japan Open,07/10/04,International Gold,Outdoor,Hard,2nd Round,3,Novak J.,Garcia-Lopez G.,28,128,7,5,6,2,,,,,,,2,0,Completed,1.286,3.5,1.33,3.1,1.37,2.92,1.3,2.7,1.408,3.1
58,Tokyo,Japan Open,07/10/04,International Gold,Outdoor,Hard,2nd Round,3,Ulihrach B.,Nieminen J.,140,71,6,3,7,6,,,,,,,2,0,Completed,3,1.364,3,1.36,2.75,1.42,2.3,1.4,3.25,1.377
58,Tokyo,Japan Open,07/10/04,International Gold,Outdoor,Hard,2nd Round,3,Mello R.,Saretta F.,60,115,5,7,6,2,7,6,,,,,2,1,Completed,1.5,2.5,1.65,2.15,1.6,2.25,1.55,2,1.606,2.45
58,Tokyo,Japan Open,07/10/04,International Gold,Outdoor,Hard,2nd Round,3,Srichaphan P.,Levy H.,21,187,2,6,7,6,6,4,,,,,2,1,Completed,1.125,5.5,1.08,7,1.1,6.25,1.1,4.5,1.107,8.1
58,Tokyo,Japan Open,07/10/04,International Gold,Outdoor,Hard,2nd Round,3,Kohlmann M.,Canas G.,300,24,4,6,7,6,6,3,,,,,2,1,Completed,5.5,1.125,6.25,1.1,6.75,1.1,3.8,1.15,5.92,1.156
58,Tokyo,Japan Open,07/10/04,International Gold,Outdoor,Hard,2nd Round,3,Chiudinelli M.,van Scheppingen D.,148,77,6,4,7,6,,,,,,,2,0,Completed,2.25,1.57,2.25,1.6,2.15,1.65,2,1.55,2.24,1.694
58,Tokyo,Japan Open,07/10/04,International Gold,Outdoor,Hard,3rd Round,3,Hewitt L.,Suzuki T.,3,231,6,7,6,2,6,4,,,,,2,1,Completed,1.063,8,1.04,9.5,1.1,6.25,1.05,5,1.071,11.37
58,Tokyo,Japan Open,07/10/04,International Gold,Outdoor,Hard,3rd Round,3,Saulnier C.,Johansson T.,64,43,6,7,7,6,7,6,,,,,2,1,Completed,2.375,1.533,3.4,1.3,,,2,1.55,2.51,1.585
58,Tokyo,Japan Open,07/10/04,International Gold,Outdoor,Hard,3rd Round,3,Dent T.,Lee H.T.,55,69,7,6,5,7,6,3,,,,,2,1,Completed,1.571,2.25,1.72,2.05,1.6,2.3,1.5,2.1,1.735,2.16
58,Tokyo,Japan Open,07/10/04,International Gold,Outdoor,Hard,3rd Round,3,Muller G.,Nalbandian D.,78,10,7,6,3,6,6,4,,,,,2,1,Completed,2.625,1.444,3,1.36,,,2.5,1.35,3,1.435
58,Tokyo,Japan Open,07/10/04,International Gold,Outdoor,Hard,3rd Round,3,Phau B.,Gambill J.M.,207,79,7,6,2,6,6,2,,,,,2,1,Completed,,,,,,,,,,
58,Tokyo,Japan Open,07/10/04,International Gold,Outdoor,Hard,3rd Round,3,Novak J.,Mello R.,28,60,6,1,6,2,,,,,,,2,0,Completed,,,,,,,,,,
58,Tokyo,Japan Open,07/10/04,International Gold,Outdoor,Hard,3rd Round,3,Srichaphan P.,Chiudinelli M.,21,148,6,3,4,1,,,,,,,1,0,Retired,,,,,,,,,,
58,Tokyo,Japan Open,07/10/04,International Gold,Outdoor,Hard,3rd Round,3,Ulihrach B.,Kohlmann M.,140,300,6,4,6,2,,,,,,,2,0,Completed,,,,,,,,,,
58,Tokyo,Japan Open,08/10/04,International Gold,Outdoor,Hard,Quarterfinals,3,Novak J.,Srichaphan P.,28,21,6,4,6,4,,,,,,,2,0,Completed,2.1,1.667,2.05,1.72,2,1.75,1.8,1.7,2.06,1.82
58,Tokyo,Japan Open,08/10/04,International Gold,Outdoor,Hard,Quarterfinals,3,Hewitt L.,Saulnier C.,3,64,7,5,6,1,,,,,,,2,0,Completed,1.143,5,1.13,5.5,1.15,5.2,1.15,3.8,1.167,5.7
58,Tokyo,Japan Open,08/10/04,International Gold,Outdoor,Hard,Quarterfinals,3,Ulihrach B.,Phau B.,140,207,7,5,6,4,,,,,,,2,0,Completed,1.727,2,1.7,2.08,1.6,2.3,1.55,2,1.699,2.26
58,Tokyo,Japan Open,08/10/04,International Gold,Outdoor,Hard,Quarterfinals,3,Dent T.,Muller G.,55,78,6,4,4,6,6,2,,,,,2,1,Completed,1.533,2.375,1.55,2.35,1.53,2.4,1.45,2.2,1.662,2.33
58,Tokyo,Japan Open,09/10/04,International Gold,Outdoor,Hard,Semifinals,3,Dent T.,Ulihrach B.,55,140,4,6,6,4,6,1,,,,,2,1,Completed,1.25,3.75,1.28,3.5,1.37,2.92,1.3,2.9,1.346,3.44
58,Tokyo,Japan Open,09/10/04,International Gold,Outdoor,Hard,Semifinals,3,Novak J.,Hewitt L.,28,3,6,4,4,6,6,2,,,,,2,1,Completed,4.5,1.167,5.25,1.14,4.06,1.21,3.6,1.2,5.5,1.172
58,Tokyo,Japan Open,10/10/04,International Gold,Outdoor,Hard,The Final,3,Novak J.,Dent T.,28,55,5,7,6,1,6,3,,,,,2,1,Completed,1.57,2.25,1.67,2.15,1.6,2.3,1.5,2.2,1.599,2.48
