Rank,Player Name,Player ID,Games Played,Total Tackles,Assists,Defensive sacks,Defensive Sack Yards,Fumbles Forced,Passes Defensed,Def. Interceptions,Def. Inceptions Touchdowns,Tackles for Loss,Defender Blitz,Quarterback Hits,Defensive Knockdowns,Defensive Hurries,Player Individual Pressures,Defensive Snaps (player totals)
424t,Nik Bonitto,639105314241d1eb7fab8e78,15,30,7,8,57.5,1,5,2,0,0,0,13,23,20,10,5,24,524
424t,Kyle Van Noy,639653b7215be9feb89690ff,14,30,10,9,66,2,6,4,0,0,0,9,10,9,2,1,12,481
424t,Matt Milano,6393e18ec7099552f747e1df,5,30,12,0,0,1,13,2,2,0,0,1,8,1,1,0,1,210
424t,Nakobe Dean,63910517219d1455f3dfe87e,5,30,8,0.5,4,0,14,0,0,0,0,2,6,1,0,0,1,182
424t,Leighton Vander Esch,6393e0cfc7099552f747af72,5,30,13,0,0,0,13,0,0,0,0,1,18,0,0,0,0,267
424t,Jaylen Watson,63910560219d1455f3e00f8d,16,30,5,2,17,0,48,6,0,0,0,2,7,2,0,0,2,437
424t,Nick Cross,639105384241d1eb7fab9443,17,30,15,0,0,0,10,2,1,0,0,1,5,0,0,0,0,292
424t,Arden Key,6393e0cac7099552f747aabc,17,30,13,6,43,2,3,2,0,0,0,4,23,12,5,7,19,725
424t,Chris Jones,6396389a8850e971e42c1a02,16,30,10,10.5,71.5,0,2,4,0,0,0,13,0,29,17,10,39,735
436t,Dane Belton,639105354241d1eb7fab927f,17,29,11,1,14,0,20,2,2,0,0,3,12,2,1,0,2,295
436t,Andre Chachere,6393e0d2c7099552f747b009,17,29,7,0,0,0,18,3,0,0,0,0,5,0,0,1,1,466
436t,Tyree Wilson,6526d3529ed9a52170f9953e,17,29,13,3.5,18,1,2,0,0,0,0,2,3,8,4,3,11,493
436t,Ja'Sir Taylor,63910551219d1455f3e00795,16,29,7,0,0,0,49,8,1,0,0,0,14,2,1,2,3,533
436t,Bryce Huff,6393ded74e48fdec9c1977e5,17,29,10,10,63.5,0,1,1,0,0,0,10,19,21,10,12,33,481
436t,Derrick Nnadi,6393e0fcc7099552f747b9d5,17,29,13,1,2,0,1,1,0,0,0,1,0,1,0,4,5,497
436t,Cam Sample,6393ddbe4e48fdec9c19455f,17,29,11,1.5,9,0,1,1,0,0,0,1,0,8,6,6,14,373
436t,Darrick Forrest,6393ddc073e62c17f260e38f,5,29,11,0,0,0,17,0,0,0,0,0,5,0,0,0,0,326
436t,Eric Rowe,6396395740970877a43147bc,3,29,7,0,0,1,21,2,1,0,0,1,1,0,0,0,0,154
445t,Jeremy Chinn,6393df0873e62c17f2612bcb,12,28,12,1,8,0,14,1,0,0,0,2,11,1,0,1,2,284
445t,Adrian Amos,6396393c40970877a4313b00,16,28,5,0,0,0,17,1,0,0,0,0,1,0,0,0,0,358
445t,Chamarri Conner,6526d3525906546d2e987ed6,17,28,5,0,0,0,20,1,1,0,0,2,12,0,0,2,2,304
445t,J.C. Jackson,6393e0e94e48fdec9c19db6f,10,28,3,0,0,0,64,9,1,0,0,0,2,0,0,0,0,521
445t,Clelin Ferrell,6393e00bc7099552f747578b,17,28,13,3.5,12.5,1,0,1,0,0,0,6,3,13,7,3,14,469
445t,Adam Butler,6393e15573e62c17f2619f7e,17,28,12,5,38,1,1,4,0,0,0,8,0,9,4,1,10,526
445t,Shelby Harris,6526d38614f02fc45f541447,17,28,11,1.5,13.5,1,1,5,0,0,0,6,0,3,3,4,9,436
445t,Dalvin Tomlinson,6393e15a73e62c17f261a200,16,28,16,3,12,0,1,0,0,0,0,4,0,12,8,2,14,615
445t,Charles Omenihu,6393dfe54e48fdec9c1992ba,11,28,10,7,49,2,2,2,0,0,0,5,0,11,2,2,12,403
445t,Darrell Taylor,6393de9f6dadddc83823c343,17,28,11,5.5,32,1,3,1,0,0,0,7,12,8,2,9,17,520
445t,Raekwon Davis,6393dea4ffee7578cffb444f,17,28,13,0.5,2.5,0,1,0,0,0,0,2,0,6,5,3,9,498
445t,Leki Fotu,6393deea4e48fdec9c197c4f,11,28,13,2.5,14,0,0,0,0,0,0,5,1,2,0,0,3,297
457t,Jaire Alexander,6393e0fec7099552f747baf0,7,27,4,0,0,1,33,5,0,0,0,1,1,0,0,0,0,441
457t,Micheal Clemons,6391050b4241d1eb7fab8633,16,27,13,0.5,4.5,1,0,0,0,0,0,2,1,1,0,2,3,365
457t,Johnathan Hankins,639653fe926e4df2104a7819,14,27,14,3,18,0,1,2,0,0,0,2,0,3,0,0,3,348
457t,Andrew Billings,639638b040970877a431086f,17,27,15,0,0,0,3,0,0,0,0,3,0,2,2,1,3,503
457t,Clark Phillips III,6526d3985906546d2e9892ee,11,27,5,0,0,0,36,5,0,0,0,1,2,0,1,0,1,414
457t,Tony Fields II,6393dda673e62c17f260d06b,17,27,18,0,0,0,11,0,0,0,0,0,10,0,0,0,0,233
457t,Arik Armstead,6396395e8850e971e42c489d,12,27,12,5,37,0,1,0,0,0,0,4,0,13,5,4,16,509
457t,Zack Baun,6393dec373e62c17f26109fa,17,27,10,2,15,0,11,2,1,0,0,4,25,4,2,4,8,303
457t,Za'Darius Smith,6396392074bd36db118b4b1b,16,27,9,5.5,37.5,1,3,3,0,0,0,8,4,20,14,9,29,580
457t,Victor Dimukeje,6393ddc773e62c17f260e7a5,16,27,11,4,27.5,1,4,1,0,0,0,5,9,8,3,3,11,385
457t,Jaycee Horn,6393dd88ffee7578cffb0c44,6,27,7,0,0,0,31,5,0,0,0,1,0,0,0,0,0,275
468t,Benito Jones,6393dea64e48fdec9c1966e5,17,26,13,1,8,0,1,0,0,0,0,3,0,6,4,2,7,562
468t,Rakeem Nunez-Roches,6396392c40970877a43131dc,16,26,12,0.5,5,0,2,1,0,0,0,1,0,1,0,2,3,460
468t,Marlon Humphrey,6393e15a73e62c17f261a1e4,10,26,4,0,0,0,45,5,1,0,0,1,3,1,1,0,1,534
468t,Adam Gotsis,639638d2071a18e16babffe5,17,26,8,1,3,0,2,4,0,0,0,3,0,7,5,6,12,426
468t,Calijah Kancey,6526d39014f02fc45f541a4e,14,26,7,4,22,0,1,1,0,0,0,10,0,12,6,3,13,573
468t,Keion White,6526d36c2fa16ce9e6160de4,16,26,14,1,9,0,1,3,0,0,0,3,0,5,3,9,13,519
468t,Delarrin Turner-Yell,639105314241d1eb7fab8e89,16,26,8,0,0,0,12,1,0,0,0,0,1,1,1,0,1,210
475t,Josh Paschal,63910507219d1455f3dfe64e,12,25,8,1,9,0,1,1,0,0,0,5,1,3,2,2,5,397
475t,Chase Young,6393decb4e48fdec9c1973ee,16,25,8,7.5,49,0,1,2,0,0,0,7,1,15,6,9,25,728
475t,Casey Toohill,6393deeeffee7578cffb595d,16,25,9,5,19,0,4,1,0,0,0,6,0,7,2,1,8,493
475t,Ronnie Hickman,6526d38614f02fc45f541457,10,25,8,0,0,0,11,3,1,1,0,0,2,0,0,1,1,308
475t,Alex Wright,63910520219d1455f3dfec8c,16,25,9,5,38,2,3,2,0,0,0,6,1,5,1,2,8,383
475t,Ashtyn Davis,6393deeb4e48fdec9c197d59,17,25,14,0,0,1,21,8,3,0,0,3,2,0,0,0,0,217
475t,Tavius Robinson,6526d386a78ccf43a2e5782f,17,25,13,1,7,0,3,0,0,0,0,2,0,1,0,1,2,335
475t,Tyquan Lewis,6393e0eb4e48fdec9c19dca9,17,25,7,4,28.5,0,2,3,0,0,0,9,0,13,6,2,13,439
475t,Baron Browning,6393ddb573e62c17f260dd61,10,25,6,4.5,28.5,2,6,2,0,0,0,4,26,9,2,3,10,442
475t,Mike Purcell,639653eb32e0836ab49da953,16,25,14,0,0,0,0,3,0,0,0,1,0,5,4,0,4,459
475t,Ronald Darby,6396394e74bd36db118b6096,16,25,4,0,0,0,43,7,0,0,0,1,0,0,0,0,0,441
475t,Mark Robinson,6391050e4241d1eb7fab8717,17,25,8,1,8,1,7,0,0,0,0,1,7,1,0,0,1,150
475t,Javon Kinlaw,6393de9e4e48fdec9c19656d,17,25,12,3.5,34.5,0,2,3,0,0,0,4,0,6,2,3,9,470
475t,Arnold Ebiketie,63910537219d1455f3dff7fa,17,25,9,6,40,2,14,1,0,0,0,3,27,12,4,5,16,385
489t,Greg Gaines,6393e015c7099552f7475e74,17,24,17,1,0,0,1,0,0,0,0,0,0,5,4,1,6,464
489t,Jaleel Johnson,6393e177c7099552f747db67,12,24,13,1,5,1,1,0,0,0,0,0,0,1,0,0,1,268
489t,Teair Tart,6393deb773e62c17f261030f,13,24,7,1,7,0,0,0,0,0,0,8,0,4,3,1,5,376
489t,Jihad Ward,639638b4071a18e16babf0c7,17,24,8,5,25,1,2,0,0,0,0,5,78,9,4,5,15,663
489t,Montravius Adams,6393e1574e48fdec9c1a0520,13,24,13,0,0,1,1,1,0,0,0,2,1,0,0,3,3,411
489t,Dee Delaney,6393e1024e48fdec9c19eae2,17,24,8,0,0,0,33,5,2,0,0,1,0,0,0,0,0,445
489t,Folorunso Fatukasi,6393e0fb73e62c17f2617f5c,16,24,8,0,0,0,0,1,0,0,0,3,0,2,2,2,4,414
489t,Jeremiah Ledbetter,6393e15a6dadddc83824471a,17,24,17,0,0,0,3,1,0,0,0,1,0,1,1,2,3,373
489t,Johnathan Abram,6393dfd2c7099552f7473882,9,24,12,0,0,1,13,1,1,0,0,1,4,0,0,0,0,206
489t,Bryan Bresee,6526d39c5906546d2e9895bc,17,24,12,4.5,42,0,2,6,0,0,0,7,0,9,3,5,13,539
499t,D'Anthony Bell,6526d38714f02fc45f5414b3,17,23,3,0,0,1,18,4,2,0,0,4,10,1,1,0,1,225
499t,Sam Franklin Jr.,6393dedd6dadddc83823cfb5,17,23,10,0,0,0,16,3,1,1,0,0,0,0,0,0,0,287
499t,Luke Masterson,63910551219d1455f3e00778,16,23,10,0,0,2,19,1,0,0,0,0,2,0,0,0,0,182
499t,Odafe Oweh,6393ddb1ffee7578cffb1f07,13,23,3,5,32,2,4,0,0,0,0,4,1,12,8,2,15,433
499t,Jack Cochrane,6526d3515906546d2e987e3a,17,23,7,0,0,0,10,1,0,0,0,2,10,0,0,0,0,181
499t,Rodney McLeod,63965485215be9feb896c336,10,23,13,0,0,0,12,1,0,0,0,2,3,0,0,0,0,281
499t,Zach Carter,6391050763b0801348babc9b,17,23,15,0,0,1,3,1,0,0,0,1,0,2,2,1,3,500
499t,Shaun Wade,6393ddb573e62c17f260dd53,14,23,2,0,0,0,34,1,0,0,0,2,0,0,0,0,0,347
499t,Grady Jarrett,6396395074bd36db118b62c6,8,23,14,1.5,10.5,0,0,2,0,0,0,2,0,8,6,2,10,318
499t,Garrett Williams,6526d3a32fa16ce9e6161400,9,23,4,0,0,0,27,2,1,0,0,1,1,0,0,0,0,359
499t,Ta'Quon Graham,6393dda74e48fdec9c193c4b,15,23,17,1,6,1,0,0,0,0,0,1,0,2,1,0,2,363
499t,Anthony Johnson Jr.,6526d3cca78ccf43a2e58196,12,23,6,0,0,0,13,3,1,0,0,0,0,0,0,0,0,297
511t,Kyle Peko,639638d88850e971e42c278f,13,22,10,0,0,0,1,1,0,0,0,2,0,2,2,2,4,340
511t,Sam Williams,6391050e4241d1eb7fab875b,17,22,11,4.5,25.5,1,2,0,0,0,1,5,11,7,3,2,10,304
511t,Marlon Tuipulotu,6393ddd173e62c17f260ec0a,14,22,9,2,7,0,1,0,0,0,0,3,0,2,0,1,3,161
511t,Yannick Ngakoue,639638b8071a18e16babf429,13,22,9,4,25,0,1,0,0,0,0,6,3,7,3,4,11,590
511t,Taven Bryan,6393e0c973e62c17f26165b6,17,22,10,2,9,1,0,0,0,0,0,4,0,1,0,2,4,343
511t,Derek Barnett,6393e1544e48fdec9c1a0246,14,22,10,2.5,18,0,0,1,0,0,0,9,2,11,8,0,11,311
511t,Drew Sanders,6526d35214f02fc45f540f2a,17,22,11,0,0,0,13,0,0,0,0,1,12,0,1,1,2,260
511t,Artie Burns,639638d28850e971e42c24f2,14,22,10,0,0,0,20,2,0,0,0,2,4,0,0,0,0,233
511t,Kevin Givens,6393dff173e62c17f2613f18,17,22,10,1.5,12,0,3,1,0,0,0,3,0,4,2,0,4,395
511t,Bradley Roby,6396538c32e0836ab49d8fa6,9,22,3,0,0,1,33,0,0,0,0,2,5,1,1,0,1,344
511t,James Smith-Williams,6393dee26dadddc83823d4cc,13,22,11,1,1,0,3,0,0,0,0,2,1,8,7,1,9,417
511t,Kurt Hinish,63910570219d1455f3e01477,17,22,11,0.5,4,0,1,1,0,0,0,2,0,2,1,1,3,461
511t,Logan Hall,6391054d219d1455f3e0051d,16,22,11,0.5,1.5,0,0,2,0,0,0,2,0,1,0,1,2,538
511t,Eric Garror,6526d37fa78ccf43a2e5734f,12,22,3,0,0,0,32,2,0,0,0,1,1,1,1,0,1,349
511t,Brent Urban,6396539c32e0836ab49d9624,17,22,6,3,26,0,2,2,0,0,0,5,0,6,2,2,7,279
511t,Nick McCloud,6393ddd14e48fdec9c195266,17,22,8,0,0,3,23,2,1,0,0,0,2,0,0,0,0,312
511t,Jalen Ramsey,639638cb8850e971e42c20c8,10,22,4,0,0,0,39,5,3,0,0,0,2,0,0,0,0,582
511t,Maurice Hurst II,6393e0e973e62c17f26176b3,13,22,10,1.5,13.5,0,3,3,1,0,0,4,0,5,3,2,7,302
511t,Nick Herbig,6526d38d14f02fc45f541749,17,22,8,3,24,2,4,0,0,0,0,5,7,3,0,0,3,190
511t,Albert Huggins,6393e00bc7099552f7475758,13,22,15,0,0,0,1,0,0,0,0,0,0,2,1,0,1,317
531t,Jordan Elliott,6393de9effee7578cffb41b6,17,21,7,2.5,17.5,0,2,1,0,0,0,3,0,3,0,2,5,438
531t,Mike Hughes,6393e0f8c7099552f747b84c,15,21,7,0,0,0,19,1,0,0,0,2,4,0,0,0,0,332
531t,Mario Edwards Jr.,6396394e74bd36db118b609e,15,21,6,2,16,1,2,1,0,0,0,5,0,6,2,0,4,393
531t,Otito Ogbonnia,6391055b63b0801348badbac,8,21,11,0,0,0,0,0,0,0,0,0,0,2,2,0,2,223
531t,Cameron Thomas,639105174241d1eb7fab8b18,15,21,9,0,0,0,0,1,0,0,0,3,0,1,1,3,4,354
531t,Essang Bassey,6393dedfffee7578cffb5229,15,21,8,0,0,0,21,3,0,0,0,0,4,0,0,0,0,351
531t,Trenton Thompson,639105174241d1eb7fab8ac3,6,21,3,0,0,0,13,3,1,0,0,0,3,0,0,1,1,212
531t,Chauncey Golston,6393ddaf73e62c17f260da8a,17,21,14,1.5,12,1,1,0,0,0,0,1,1,3,2,2,6,303
531t,M.J. Stewart,6393e10073e62c17f26181ec,8,21,9,0,0,1,13,0,0,0,0,0,4,0,1,0,1,166
531t,Tershawn Wharton,6526d3515906546d2e987e32,17,21,14,2,12,0,1,0,0,0,0,2,0,5,3,1,6,399
541t,Myles Murphy,6526d386a78ccf43a2e577cc,17,20,10,3,10,0,3,0,0,0,0,3,0,3,0,3,6,303
541t,Tyler Hall,6393deaa4e48fdec9c196ac2,11,20,4,0,0,0,15,0,0,0,0,0,6,0,0,1,1,161
541t,Chandon Sullivan,6393e0f34e48fdec9c19e36b,17,20,8,0,0,1,28,6,1,0,0,1,34,0,0,3,3,420
541t,A.J. Epenesa,6393dec64e48fdec9c197166,15,20,11,6.5,40,1,3,8,2,1,0,7,1,10,3,4,14,384
541t,Randy Gregory,6396393940970877a4313997,16,20,6,3.5,23,0,5,1,0,0,0,6,7,10,6,3,13,422
541t,Emmanuel Ogbah,639638ac40970877a431077f,15,20,13,5.5,33,1,0,2,1,0,0,3,1,9,2,6,15,246
541t,Gervon Dexter Sr.,6526d3caa78ccf43a2e58054,17,20,7,2.5,11,0,1,2,0,0,0,0,0,12,9,4,17,430
541t,Deane Leonard,6391050e4241d1eb7fab87c3,11,20,6,0,0,1,26,3,0,0,0,1,1,0,0,0,0,221
541t,Duron Harmon,6396541f215be9feb896ab12,7,20,4,1,9,0,13,2,1,0,0,4,7,1,0,0,1,214
541t,Karl Brooks,6526d3cba78ccf43a2e5814e,17,20,8,4,31,1,1,4,0,0,0,6,0,5,1,4,9,379
541t,Zacch Pickens,6526d3c9a78ccf43a2e57fc9,17,20,11,0.5,4.5,1,0,1,0,0,0,1,0,2,1,1,3,263
541t,Eric Wilson,6393e18ac7099552f747e064,17,20,15,0,0,0,13,0,0,0,0,0,9,1,1,0,1,123
541t,Joey Bosa,639638ba40970877a4310cc7,9,20,6,6.5,59,1,0,1,0,0,0,6,3,8,2,6,15,320
541t,Markus Golden,6396391d40970877a431257f,16,20,6,4,25,0,2,1,0,0,0,6,14,10,5,0,9,230
555t,Tanoh Kpassagnon,6393e12f4e48fdec9c19f50b,17,19,7,3.5,24,0,0,2,0,0,0,4,0,9,5,4,13,407
555t,David Long Jr.,6393dffa73e62c17f26144d6,14,19,4,0,0,0,23,1,0,0,0,0,0,0,0,0,0,190
555t,Juanyeh Thomas,63910556219d1455f3e008a8,16,19,8,0,0,0,16,4,0,0,0,0,1,0,0,0,0,192
555t,Mike Ford,6393e08873e62c17f26148d4,16,19,6,0,0,0,22,2,1,0,0,0,3,0,0,0,0,158
555t,LaBryan Ray,6391050a4241d1eb7fab854c,17,19,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,356
555t,Matt Henningsen,639105334241d1eb7fab905a,17,19,9,0,0,0,3,2,0,0,0,0,0,1,1,0,1,226
555t,Ronnie Harrison Jr.,6393e0cbc7099552f747acdd,7,19,9,1,10,0,5,2,2,1,0,1,3,1,0,0,1,234
555t,Greg Stroman Jr.,6393e1014e48fdec9c19ea96,7,19,7,1,9,0,16,1,1,0,0,3,11,1,0,0,1,148
555t,Josh Tupou,6393e19d4e48fdec9c1a12df,14,19,11,0,0,0,0,0,0,0,0,1,0,1,1,0,1,286
555t,KJ Henry,6526d3b214f02fc45f5427f4,10,19,5,1.5,4.5,0,1,2,0,0,0,4,2,2,0,0,2,281
555t,William Gholston,639653fa32e0836ab49db430,16,19,9,0,0,0,0,2,1,0,0,0,0,0,0,0,0,239
555t,K.J. Britt,6393dd8cc7099552f747106f,16,19,13,0,0,0,7,1,0,0,0,1,11,0,0,0,0,158
567t,Cameron Young,6526d3b02fa16ce9e616188f,16,18,8,0,0,0,0,1,0,0,0,1,0,1,1,1,2,201
567t,Broderick Washington,6393debf4e48fdec9c196d66,16,18,8,2,15,0,0,0,0,0,0,3,0,5,3,2,7,407
567t,Troy Reeder,6393e02d6dadddc83824103e,17,18,12,0,0,0,9,0,0,0,0,0,8,0,0,0,0,195
567t,Eli Ricks,6526d3b814f02fc45f542b5b,16,18,6,0,0,0,32,3,0,0,0,1,0,0,0,0,0,300
567t,Tre Flowers,6393e0dd73e62c17f2616dee,17,18,6,0,0,0,14,2,0,0,0,1,3,0,0,0,0,200
567t,Kentavius Street,6393e0fe4e48fdec9c19e9b4,13,18,7,1,2,0,0,1,0,0,0,4,0,1,0,0,1,265
567t,Terrell Burgess,6393deea4e48fdec9c197c6d,12,18,8,0,0,0,8,0,0,0,0,0,0,0,0,0,0,120
567t,Troy Andersen,6391057763b0801348baec4a,2,18,12,0.5,3.5,0,9,0,0,0,0,1,8,1,0,0,1,139
575t,Segun Olubi,639105184241d1eb7fab8b7c,15,17,6,0,0,0,3,1,1,0,0,0,0,0,0,0,0,115
575t,Cameron Mitchell,6526d38714f02fc45f5414a7,13,17,2,1,0,0,26,2,0,0,0,1,8,1,0,0,1,276
575t,Colby Wooden,6526d3cba78ccf43a2e58092,17,17,7,0.5,5,0,1,0,0,0,0,1,0,2,1,3,5,252
575t,Monty Rice,6393dd89c7099552f7470dc3,12,17,12,0,0,0,3,0,0,0,0,1,3,1,1,1,2,86
575t,Will Harris,6393e007c7099552f74755b8,17,17,6,0,0,0,19,2,1,0,0,1,6,1,0,1,1,191
575t,Isaiah Pola-Mao,6391055963b0801348bad99c,16,17,6,1,7,0,8,1,1,0,0,1,0,1,0,0,1,130
575t,Demetrius Flannigan-Fowles,6393e011c7099552f7475b4f,16,17,7,0,0,0,4,1,0,0,0,4,2,0,0,0,0,160
575t,Myles Jack,639638d5071a18e16bac0167,3,17,5,1,11,0,11,0,0,0,0,1,5,2,1,0,2,130
575t,Malik Harrison,6393decb4e48fdec9c197315,14,17,7,0,0,0,5,0,0,0,0,0,7,1,1,1,2,197
575t,Danny Johnson,6393e0a3c7099552f7479ac3,13,17,4,0,0,0,22,1,0,0,0,0,5,0,0,1,1,210
575t,Joshua Williams,6526d3525906546d2e987ec2,16,17,4,0,0,0,29,5,0,0,0,1,1,0,0,0,0,321
575t,C.J. Gardner-Johnson,6393dfcd73e62c17f2613e04,3,17,1,0,0,0,8,3,1,0,0,0,5,0,0,2,2,186
575t,Naquan Jones,6393ddb3ffee7578cffb21b4,12,17,14,0,0,0,1,0,0,0,0,1,0,0,0,0,0,170
575t,Da'Shawn Hand,6393e0ccc7099552f747ad2e,16,17,11,1,11,0,1,2,0,0,0,1,0,3,2,2,5,199
575t,Christian Gonzalez,6526d36d2fa16ce9e6160e20,4,17,3,1,8,0,32,3,1,0,0,1,3,1,0,1,2,209
575t,Amare Barno,63910557219d1455f3e009d8,15,17,8,0,0,0,1,0,0,0,0,1,3,0,0,0,0,189
591t,Andre Smith Jr.,6393e10073e62c17f26181b0,11,16,6,0,0,1,5,1,0,0,0,0,2,0,0,0,0,113
591t,Otis Reese IV,6526d37ea78ccf43a2e572a7,7,16,9,0,0,0,7,0,0,0,0,0,1,0,0,0,0,90
591t,Theo Jackson,63910502219d1455f3dfe476,15,16,7,0,0,0,15,1,1,0,0,0,2,1,1,0,1,125
591t,Jaylon Jones,6391050e4241d1eb7fab870b,17,16,5,0,0,0,15,0,0,0,0,1,3,1,1,1,2,148
591t,Neville Gallimore,6393dec16dadddc83823c712,17,16,8,1,6,0,0,1,0,0,0,2,0,2,1,1,3,285
591t,Rashad Weaver,6393ddd04e48fdec9c19519c,15,16,9,0,0,0,1,1,0,0,0,4,0,0,0,2,2,240
591t,Marquis Haynes Sr.,6393e0cc6dadddc8382443bc,7,16,3,1,8,0,1,0,0,0,0,3,0,2,1,0,2,142
591t,Larrell Murchison,6393dee26dadddc83823d4c8,15,16,9,0,0,0,0,0,0,0,0,1,1,0,0,0,0,250
591t,Justin Hollins,6393e0174e48fdec9c19a1b6,12,16,6,1,4,0,2,0,0,0,0,1,11,1,0,2,3,197
591t,Uchenna Nwosu,6393e1034e48fdec9c19ebd5,6,16,4,2,14,2,0,0,0,0,0,4,9,6,4,2,8,283
591t,Kelee Ringo,6526d3b714f02fc45f542ab0,17,16,4,1,0,0,11,2,1,0,0,0,1,1,0,0,1,197
591t,Coby Bryant,6391054863b0801348bad126,9,16,4,0,0,1,14,0,0,0,0,0,7,1,1,1,2,147
591t,Azeez Ojulari,6393dd89c7099552f7470e01,11,16,7,2.5,11,0,4,0,0,0,0,3,64,7,5,8,16,424
591t,Christian Elliss,6393defd73e62c17f261210f,16,16,8,0,0,0,5,0,0,0,0,2,8,0,0,1,1,118
591t,Brandon Graham,6396556a32e0836ab49ddd3e,17,16,5,3,19,0,1,1,0,0,0,4,3,6,2,5,11,387
591t,Akeem Davis-Gaither,6393decf4e48fdec9c197428,13,16,7,0,0,0,8,0,0,0,0,1,4,0,0,0,0,97
591t,Josh Jobe,6391050b4241d1eb7fab8561,17,16,2,0,0,1,26,4,0,0,0,0,1,0,0,0,0,237
591t,Del'Shawn Phillips,6393dfeec7099552f7474b5a,17,16,13,0,0,1,7,0,0,0,0,1,0,0,0,0,0,81
591t,DaQuan Jones,63965388926e4df2104a52ec,7,16,8,2.5,17,0,0,0,0,0,0,4,0,5,2,4,9,173
591t,Isaiahh Loudermilk,6393ddae73e62c17f260d830,16,16,8,0,0,0,1,2,0,0,0,0,1,1,1,3,4,179
591t,Cam Lewis,6393e0206dadddc838240933,17,16,4,0,0,0,15,2,0,0,0,1,2,0,0,0,0,145
612t,DeMarvin Leal,6391050b4241d1eb7fab8684,12,15,5,1,2,0,0,1,0,0,0,2,0,2,1,0,2,205
612t,Rasheem Green,6393e1034e48fdec9c19ebc4,17,15,7,2,9,0,1,0,0,0,0,2,1,5,0,6,8,383
612t,Scott Matlock,6526d352a78ccf43a2e568a4,12,15,9,0,0,0,1,0,0,0,0,1,0,1,0,1,1,265
612t,Armon Watts,6393dfd1c7099552f7473733,15,15,9,0.5,4,0,0,0,0,0,0,0,0,3,2,4,7,270
612t,Eric Johnson II,6526d36d5906546d2e9887b8,14,15,9,1,5,0,0,0,0,0,0,1,0,3,1,0,3,264
612t,Dallis Flowers,6526d36d5906546d2e988750,4,15,4,0,0,0,20,3,0,0,0,1,0,0,0,0,0,304
612t,Jordan Phillips,6396393840970877a43138d1,14,15,5,2.5,23.5,0,1,5,0,0,0,2,0,5,3,1,7,387
612t,Josh Uche,6393deca6dadddc83823cabd,15,15,7,3,20,0,2,0,0,0,0,3,19,6,3,9,15,331
612t,Matt Dickerson,6393e104c7099552f747bc3c,12,15,8,0,0,0,2,0,0,0,0,1,0,0,0,0,0,190
612t,Khyiris Tonga,6393dde2c7099552f747233d,14,15,6,0,0,0,0,0,0,0,0,1,0,2,2,1,3,185
612t,Grayland Arnold,6393debf73e62c17f26108dc,8,15,6,0,0,1,10,0,0,0,0,1,2,0,0,0,0,144
612t,Malcolm Rodriguez,6391052963b0801348bac7a1,17,15,8,0,0,1,11,0,0,0,0,0,15,0,0,0,0,119
612t,Morgan Fox,6526d352a78ccf43a2e56918,17,15,4,5.5,36,0,2,0,0,0,0,5,2,10,4,6,16,437
625t,Felix Anudike-Uzomah,6526d3515906546d2e987dea,17,14,6,0.5,1,1,1,0,0,0,0,2,1,7,6,2,9,217
625t,Marte Mapu,6526d36c2fa16ce9e6160d74,17,14,6,0,0,1,15,1,1,0,0,0,5,0,0,0,0,202
625t,Amari Burney,6526d3539ed9a52170f99592,7,14,5,0,0,0,4,0,0,0,0,0,5,0,0,0,0,89
625t,Tim Settle,6393e1014e48fdec9c19ea3c,17,14,5,1,4,0,1,0,0,0,0,1,0,2,1,1,3,374
625t,Justin Evans,6393e15ac7099552f747cefb,4,14,6,0,0,1,14,2,0,0,0,0,0,0,0,0,0,195
625t,Kaevon Merriweather,6526d39014f02fc45f541a46,16,14,8,0,0,0,7,1,0,0,0,0,2,0,0,1,1,155
625t,Troy Dye,6393deef73e62c17f2611884,15,14,6,1,5,1,6,0,0,0,0,1,14,2,1,0,2,112
625t,Will McDonald IV,6526d3695906546d2e988608,15,14,5,3,25.5,1,0,0,0,0,0,4,0,5,2,1,7,182
625t,Antonio Johnson,6526d36d2fa16ce9e6160e54,13,14,4,1,4,1,15,3,2,0,0,0,7,1,0,0,1,173
625t,Dean Lowry,639638b740970877a4310c00,9,14,10,0,0,0,2,1,0,0,0,0,1,0,0,1,1,237
625t,Kaiir Elam,6391050763b0801348babcfc,3,14,4,0,0,0,14,0,0,0,0,0,2,0,0,0,0,156
625t,DJ Johnson,6526d39a5906546d2e9893d2,13,14,10,0,0,0,2,1,0,0,0,1,12,0,0,1,1,230
637t,K'Lavon Chaisson,6393dea273e62c17f260fabd,17,13,4,2,11,0,2,1,0,0,0,4,19,8,6,2,10,283
637t,Mazi Smith,6526d3b52fa16ce9e61619c6,17,13,4,1,9,0,0,0,0,0,0,3,1,3,2,0,3,303
637t,LaCale London,6393df0473e62c17f26128ea,7,13,7,0,0,0,1,0,0,0,0,2,0,0,0,0,0,204
637t,Dylan Horton,6526d3775906546d2e988bfc,10,13,5,0,0,0,2,0,0,0,0,1,0,2,2,0,2,175
637t,Adrian Phillips,6396428530e719c7bdf8e1a5,17,13,7,0,0,0,4,0,0,0,0,0,7,0,0,0,0,138
637t,Nolan Smith,6526d3b814f02fc45f542bb3,17,13,8,1,2,0,1,0,0,0,0,1,10,3,2,1,4,187
