ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,CBW,CBL,GBW,GBL,IWW,IWL,SBW,SBL
66,St. Petersburg,St. Petersburg Open,22/10/01,International,Indoor,Hard,1st Round,3,Voltchkov V.,Escude N.,72,27,6,2,7,6,,,,,,,2,0,Completed,3,1.33,2.65,1.35,2.3,1.4,3,1.333
66,St. Petersburg,St. Petersburg Open,22/10/01,International,Indoor,Hard,1st Round,3,Youzhny M.,Calatrava A.,59,96,7,5,7,5,,,,,,,2,0,Completed,1.38,2.8,1.35,2.65,1.3,2.7,1.4,2.75
66,St. Petersburg,St. Petersburg Open,22/10/01,International,Indoor,Hard,2nd Round,3,Ivanisevic G.,Mantilla F.,15,47,7,6,7,5,,,,,,,2,0,Completed,1.38,2.75,1.3,2.9,1.25,3,,
66,St. Petersburg,St. Petersburg Open,22/10/01,International,Indoor,Hard,2nd Round,3,Kafelnikov Y.,Youzhny M.,6,59,6,7,7,6,7,5,,,,,2,1,Completed,1.3,3.2,1.25,3.15,1.2,3.2,1.3,3.2
66,St. Petersburg,St. Petersburg Open,22/10/01,International,Indoor,Hard,2nd Round,3,Koubek S.,Medvedev A.,73,172,7,6,6,2,,,,,,,2,0,Completed,1.75,1.95,1.55,2.15,1.55,2,1.615,2.2
66,St. Petersburg,St. Petersburg Open,22/10/01,International,Indoor,Hard,2nd Round,3,Llodra M.,Voltchkov V.,113,72,7,6,6,2,,,,,,,2,0,Completed,2.3,1.53,2.05,1.6,1.9,1.6,,
66,St. Petersburg,St. Petersburg Open,22/10/01,International,Indoor,Hard,2nd Round,3,Mirnyi M.,Rusedski G.,35,29,7,6,6,4,,,,,,,2,0,Completed,,,,,,,,
66,St. Petersburg,St. Petersburg Open,22/10/01,International,Indoor,Hard,2nd Round,3,Safin M.,Martin A.,7,41,6,7,6,4,7,6,,,,,2,1,Completed,,,,,,,,
66,St. Petersburg,St. Petersburg Open,22/10/01,International,Indoor,Hard,2nd Round,3,Santoro F.,Savolt A.,19,99,7,5,1,6,6,3,,,,,2,1,Completed,1.26,3.5,1.3,2.9,1.25,3,1.333,3
66,St. Petersburg,St. Petersburg Open,22/10/01,International,Indoor,Hard,2nd Round,3,Schuettler R.,Vacek D.,46,456,6,2,6,4,,,,,,,2,0,Completed,,,,,,,,
66,St. Petersburg,St. Petersburg Open,22/10/01,International,Indoor,Hard,Quarterfinals,3,Kafelnikov Y.,Santoro F.,6,19,6,1,6,4,,,,,,,2,0,Completed,1.33,3.1,1.25,3.25,1.25,3,1.3,3.2
66,St. Petersburg,St. Petersburg Open,22/10/01,International,Indoor,Hard,Quarterfinals,3,Llodra M.,Koubek S.,113,73,6,3,6,3,,,,,,,2,0,Completed,2.3,1.55,2.45,1.42,2.2,1.45,2.5,1.5
66,St. Petersburg,St. Petersburg Open,22/10/01,International,Indoor,Hard,Quarterfinals,3,Safin M.,Ivanisevic G.,7,15,6,3,7,6,,,,,,,2,0,Completed,1.6,2.2,1.5,2.25,1.5,2.1,1.533,2.375
66,St. Petersburg,St. Petersburg Open,22/10/01,International,Indoor,Hard,Quarterfinals,3,Schuettler R.,Mirnyi M.,46,35,7,5,6,3,,,,,,,2,0,Completed,2.35,1.52,2.25,1.5,2.2,1.45,2.5,1.5
66,St. Petersburg,St. Petersburg Open,22/10/01,International,Indoor,Hard,Semifinals,3,Safin M.,Kafelnikov Y.,7,6,6,7,6,2,6,4,,,,,2,1,Completed,1.75,2,,,1.9,1.6,1.667,2.1
66,St. Petersburg,St. Petersburg Open,22/10/01,International,Indoor,Hard,Semifinals,3,Schuettler R.,Llodra M.,46,113,6,3,6,4,,,,,,,2,0,Completed,,,,,,,,
66,St. Petersburg,St. Petersburg Open,22/10/01,International,Indoor,Hard,The Final,3,Safin M.,Schuettler R.,7,46,3,6,6,3,6,3,,,,,2,1,Completed,,,,,,,,
