ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,UBW,UBL
55,Metz,Open de Moselle,01/10/08,International,Indoor,Hard,1st Round,3,De Voest R.,Clement A.,166,88,261,525,4,6,6,2,7,5,,,,,2,1,Completed,2.87,1.38,3,1.4,3,1.364,2.97,1.461,2.85,1.4
55,Metz,Open de Moselle,01/10/08,International,Indoor,Hard,1st Round,3,Llodra M.,Lopez F.,36,37,890,875,7,6,6,7,6,3,,,,,2,1,Completed,1.61,2.2,1.6,2.4,1.667,2.1,1.654,2.43,1.6,2.28
55,Metz,Open de Moselle,01/10/08,International,Indoor,Hard,2nd Round,3,Tursunov D.,Acasuso J.,32,47,1008,803,6,2,6,2,,,,,,,2,0,Completed,1.4,2.75,1.4,3,1.4,2.75,,,1.37,3
55,Metz,Open de Moselle,01/10/08,International,Indoor,Hard,2nd Round,3,Tipsarevic J.,Gulbis E.,43,50,825,769,6,4,6,4,,,,,,,2,0,Completed,2.62,1.44,3,1.4,2.75,1.4,2.91,1.474,2.85,1.4
55,Metz,Open de Moselle,01/10/08,International,Indoor,Hard,2nd Round,3,Moya C.,Karlovic I.,49,14,770,1475,6,3,7,6,,,,,,,2,0,Completed,2.2,1.61,2.25,1.65,2.1,1.667,2.37,1.68,2.15,1.67
55,Metz,Open de Moselle,02/10/08,International,Indoor,Hard,2nd Round,3,Schwank E.,Hanescu V.,54,74,706,564,7,6,6,7,6,3,,,,,2,1,Completed,1.8,1.9,1.75,2,1.667,2.1,1.885,2.03,1.84,1.92
55,Metz,Open de Moselle,02/10/08,International,Indoor,Hard,2nd Round,3,Mannarino A.,De Voest R.,181,166,238,261,6,4,7,5,,,,,,,2,0,Completed,1.61,2.2,1.68,2.23,1.667,2.1,1.704,2.32,1.7,2.1
55,Metz,Open de Moselle,02/10/08,International,Indoor,Hard,2nd Round,3,Stepanek R.,Llodra M.,29,36,1046,890,6,7,6,1,7,6,,,,,2,1,Completed,1.5,2.5,1.6,2.4,1.615,2.2,1.641,2.46,1.62,2.24
55,Metz,Open de Moselle,02/10/08,International,Indoor,Hard,2nd Round,3,Gicquel M.,Mahut N.,41,75,859,560,6,3,7,6,,,,,,,2,0,Completed,2.1,1.66,2.05,1.75,,,2.05,1.87,2,1.77
55,Metz,Open de Moselle,02/10/08,International,Indoor,Hard,2nd Round,3,Mathieu P.H.,Jouan R.,24,440,1125,68,6,3,6,3,,,,,,,2,0,Completed,1.1,6.5,1.1,6.75,1.125,5.5,1.141,7.38,1.1,6.75
55,Metz,Open de Moselle,03/10/08,International,Indoor,Hard,Quarterfinals,3,Stepanek R.,Schwank E.,29,54,1046,706,3,6,7,6,6,4,,,,,2,1,Completed,1.25,3.75,1.3,3.55,1.333,3.25,1.332,3.71,1.28,3.55
55,Metz,Open de Moselle,03/10/08,International,Indoor,Hard,Quarterfinals,3,Mannarino A.,Gicquel M.,181,41,238,859,6,4,7,6,,,,,,,2,0,Completed,3.5,1.28,3.55,1.3,3.5,1.286,3.74,1.329,3.2,1.33
55,Metz,Open de Moselle,03/10/08,International,Indoor,Hard,Quarterfinals,3,Tursunov D.,Moya C.,32,49,1008,770,6,3,6,3,,,,,,,2,0,Completed,1.5,2.5,1.6,2.4,1.615,2.2,1.671,2.39,1.58,2.32
55,Metz,Open de Moselle,03/10/08,International,Indoor,Hard,Quarterfinals,3,Mathieu P.H.,Tipsarevic J.,24,43,1125,825,7,6,6,3,,,,,,,2,0,Completed,1.83,1.83,1.85,1.9,1.8,1.909,1.806,2.14,1.73,2.06
55,Metz,Open de Moselle,04/10/08,International,Indoor,Hard,Semifinals,3,Tursunov D.,Stepanek R.,32,29,1008,1046,6,3,6,4,,,,,,,2,0,Completed,2,1.72,1.9,1.9,1.833,1.833,1.98,1.926,1.97,1.8
55,Metz,Open de Moselle,04/10/08,International,Indoor,Hard,Semifinals,3,Mathieu P.H.,Mannarino A.,24,181,1125,238,7,6,7,6,,,,,,,2,0,Completed,1.25,3.75,1.25,3.95,1.25,3.75,1.287,4.19,1.25,3.8
55,Metz,Open de Moselle,05/10/08,International,Indoor,Hard,The Final,3,Tursunov D.,Mathieu P.H.,32,24,1008,1125,7,6,1,6,6,4,,,,,2,1,Completed,1.61,2.25,1.65,2.25,1.667,2.1,1.676,2.38,1.67,2.15
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
