ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,IWW,IWL,PSW,PSL
21,Casablanca,Grand Prix Hassan II,06/04/05,International Series,Outdoor,Clay,2nd Round,3,Zib T.,Ventura S.,77,71,6,4,6,1,,,,,,,2,0,Completed,1.72,2,1.77,2,1.85,1.85,1.7,1.9,1.82,2.02
21,Casablanca,Grand Prix Hassan II,06/04/05,International Series,Outdoor,Clay,2nd Round,3,Volandri F.,Nieminen J.,42,123,3,6,6,1,6,4,,,,,2,1,Completed,1.66,2.1,1.62,2.25,1.7,2.1,1.55,2.1,1.613,2.43
21,Casablanca,Grand Prix Hassan II,07/04/05,International Series,Outdoor,Clay,2nd Round,3,Simon G.,Vanek J.,119,84,6,4,3,6,6,3,,,,,2,1,Completed,2.5,1.5,2.3,1.6,2.35,1.55,2.1,1.55,2.58,1.562
21,Casablanca,Grand Prix Hassan II,07/04/05,International Series,Outdoor,Clay,2nd Round,3,Monaco J.,Mayer F.,100,46,7,6,6,0,,,,,,,2,0,Completed,2.25,1.57,2.25,1.62,2.25,1.6,2.2,1.5,2.25,1.69
21,Casablanca,Grand Prix Hassan II,07/04/05,International Series,Outdoor,Clay,2nd Round,3,Clement A.,Gicquel M.,111,150,6,4,6,4,,,,,,,2,0,Completed,1.28,3.5,1.3,3.4,1.4,2.85,1.45,2.35,1.297,3.87
21,Casablanca,Grand Prix Hassan II,07/04/05,International Series,Outdoor,Clay,2nd Round,3,Puerta M.,Almagro N.,59,98,6,3,7,6,,,,,,,2,0,Completed,1.61,2.2,1.7,2.1,1.7,2.1,1.65,1.95,1.588,2.5
21,Casablanca,Grand Prix Hassan II,08/04/05,International Series,Outdoor,Clay,Quarterfinals,3,Monaco J.,Simon G.,100,119,4,6,6,2,7,5,,,,,2,1,Completed,1.36,3,1.4,2.85,1.4,2.85,1.45,2.35,1.435,3
21,Casablanca,Grand Prix Hassan II,08/04/05,International Series,Outdoor,Clay,Quarterfinals,3,Zib T.,Rochus C.,77,65,6,1,7,6,,,,,,,2,0,Completed,1.61,2.2,1.65,2.2,1.6,2.25,1.6,2,1.667,2.3
21,Casablanca,Grand Prix Hassan II,08/04/05,International Series,Outdoor,Clay,Quarterfinals,3,Puerta M.,Clement A.,59,111,3,6,6,1,6,2,,,,,2,1,Completed,1.44,2.62,1.4,2.85,1.35,3.1,1.45,2.35,1.417,3.05
21,Casablanca,Grand Prix Hassan II,08/04/05,International Series,Outdoor,Clay,Quarterfinals,3,Volandri F.,Muller G.,42,64,7,6,6,1,,,,,,,2,0,Completed,1.33,3.25,1.33,3.2,1.4,2.85,1.45,2.35,1.356,3.41
21,Casablanca,Grand Prix Hassan II,09/04/05,International Series,Outdoor,Clay,Semifinals,3,Monaco J.,Zib T.,100,77,6,2,6,4,,,,,,,2,0,Completed,1.72,2,1.83,1.93,1.87,1.87,1.75,1.85,1.909,1.909
21,Casablanca,Grand Prix Hassan II,09/04/05,International Series,Outdoor,Clay,Semifinals,3,Puerta M.,Volandri F.,59,42,6,4,7,6,,,,,,,2,0,Completed,1.83,1.83,1.83,1.93,1.8,1.95,1.7,1.9,2.16,1.735
21,Casablanca,Grand Prix Hassan II,10/04/05,International Series,Outdoor,Clay,The Final,3,Puerta M.,Monaco J.,59,100,6,4,6,1,,,,,,,2,0,Completed,1.53,2.37,1.6,2.3,1.6,2.3,1.6,2,1.595,2.48
