ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,CBW,CBL,GBW,GBL,IWW,IWL,SBW,SBL
1,Adelaide,AAPT Championships,01/01/01,International,Outdoor,Hard,2nd Round,3,Ljubicic I.,Pavel A.,91,27,3,6,7,5,6,4,,,,,2,1,Completed,,,,,,,,
1,Adelaide,AAPT Championships,01/01/01,International,Outdoor,Hard,2nd Round,3,Martin A.,Rochus C.,79,74,3,6,7,6,7,5,,,,,2,1,Completed,,,,,,,,
1,Adelaide,AAPT Championships,01/01/01,International,Outdoor,Hard,2nd Round,3,Massu N.,Clement A.,87,18,6,2,6,2,,,,,,,2,0,Completed,2.7,1.42,2.3,1.41,2,1.45,2.63,1.44
1,Adelaide,AAPT Championships,01/01/01,International,Outdoor,Hard,2nd Round,3,Stoltenberg J.,Goldstein P.,66,81,6,2,6,2,,,,,,,2,0,Completed,1.55,2.25,1.55,2,,,1.53,2.38
1,Adelaide,AAPT Championships,01/01/01,International,Outdoor,Hard,Quarterfinals,3,Haas T.,Hewitt L.,23,7,6,4,0,6,6,1,,,,,2,1,Completed,2.3,1.53,,,1.9,1.5,,
1,Adelaide,AAPT Championships,01/01/01,International,Outdoor,Hard,Quarterfinals,3,Henman T.,Johansson T.,10,39,7,6,6,7,6,3,,,,,2,1,Completed,1.4,2.75,1.47,2.2,1.35,2.2,1.25,3.5
1,Adelaide,AAPT Championships,01/01/01,International,Outdoor,Hard,Quarterfinals,3,Massu N.,Ljubicic I.,87,91,6,7,7,6,6,2,,,,,2,1,Completed,2,1.7,2,1.61,1.75,1.65,,
1,Adelaide,AAPT Championships,01/01/01,International,Outdoor,Hard,Quarterfinals,3,Stoltenberg J.,Martin A.,66,79,6,3,6,4,,,,,,,2,0,Completed,1.35,3,1.41,2.4,1.4,2.1,1.4,2.75
1,Adelaide,AAPT Championships,01/01/01,International,Outdoor,Hard,Semifinals,3,Haas T.,Stoltenberg J.,23,66,7,6,6,4,,,,,,,2,0,Completed,,,,,,,,
1,Adelaide,AAPT Championships,01/01/01,International,Outdoor,Hard,Semifinals,3,Massu N.,Henman T.,87,10,3,6,7,5,6,2,,,,,2,1,Completed,,,,,,,,
1,Adelaide,AAPT Championships,01/01/01,International,Outdoor,Hard,The Final,3,Haas T.,Massu N.,23,87,6,3,6,1,,,,,,,2,0,Completed,1.35,3,1.4,2.4,1.4,2.1,,
