ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,GBW,GBL,IWW,IWL,SBW,SBL
25,Houston,U.S. Men's Clay Court Championships,22/04/02,International,Outdoor,Clay,2nd Round,3,Agassi A.,Lee H.T.,10,85,6,4,7,5,,,,,,,2,0,Completed,,,1.16,4.5,1.17,4.1,1.15,3.8
25,Houston,U.S. Men's Clay Court Championships,22/04/02,International,Outdoor,Clay,2nd Round,3,Arthurs W.,Haas T.,94,7,3,6,6,3,7,6,,,,,2,1,Completed,,,3.75,1.22,3.8,1.2,3.3,1.2
25,Houston,U.S. Men's Clay Court Championships,22/04/02,International,Outdoor,Clay,2nd Round,3,Blake J.,Chang M.,42,87,6,1,6,4,,,,,,,2,0,Completed,,,1.6,2.2,1.61,2.1,1.5,2.1
25,Houston,U.S. Men's Clay Court Championships,22/04/02,International,Outdoor,Clay,2nd Round,3,Coria G.,Saretta F.,198,80,3,6,7,6,6,0,,,,,2,1,Completed,,,1.48,2.45,1.5,2.3,1.5,2.1
25,Houston,U.S. Men's Clay Court Championships,22/04/02,International,Outdoor,Clay,2nd Round,3,Martin T.,Davydenko N.,46,83,7,6,6,3,,,,,,,2,0,Completed,,,1.38,2.8,1.4,2.5,1.3,2.7
25,Houston,U.S. Men's Clay Court Championships,22/04/02,International,Outdoor,Clay,2nd Round,3,Pless K.,Okun N.,72,95,7,6,4,6,7,5,,,,,2,1,Completed,,,1.57,2.25,1.54,2.23,1.5,2.1
25,Houston,U.S. Men's Clay Court Championships,22/04/02,International,Outdoor,Clay,2nd Round,3,Roddick A.,Calatrava A.,13,112,6,2,6,1,,,,,,,2,0,Completed,,,1.2,4,1.16,4.2,1.15,3.8
25,Houston,U.S. Men's Clay Court Championships,22/04/02,International,Outdoor,Clay,2nd Round,3,Sampras P.,Puerta M.,14,210,6,4,6,2,,,,,,,2,0,Completed,,,,,1.47,2.35,1.55,2
25,Houston,U.S. Men's Clay Court Championships,22/04/02,International,Outdoor,Clay,Quarterfinals,3,Agassi A.,Pless K.,10,72,6,3,6,3,,,,,,,2,0,Completed,,,1.17,4.5,1.15,4.25,1.15,3.8
25,Houston,U.S. Men's Clay Court Championships,22/04/02,International,Outdoor,Clay,Quarterfinals,3,Coria G.,Arthurs W.,198,94,7,6,7,5,,,,,,,2,0,Completed,,,1.33,3,1.3,2.9,1.35,2.5
25,Houston,U.S. Men's Clay Court Championships,22/04/02,International,Outdoor,Clay,Quarterfinals,3,Roddick A.,Blake J.,13,42,6,2,6,4,,,,,,,2,0,Completed,,,1.25,3.6,1.25,3.35,1.2,3.3
25,Houston,U.S. Men's Clay Court Championships,22/04/02,International,Outdoor,Clay,Quarterfinals,3,Sampras P.,Martin T.,14,46,6,2,7,6,,,,,,,2,0,Completed,,,1.6,2.2,1.6,2.05,1.55,2
25,Houston,U.S. Men's Clay Court Championships,22/04/02,International,Outdoor,Clay,Semifinals,3,Roddick A.,Coria G.,13,198,6,3,2,6,6,2,,,,,2,1,Completed,,,1.35,3,1.3,3,1.25,3
25,Houston,U.S. Men's Clay Court Championships,22/04/02,International,Outdoor,Clay,Semifinals,3,Sampras P.,Agassi A.,14,10,6,1,7,5,,,,,,,2,0,Completed,,,2.6,1.45,2.4,1.45,2.3,1.4
25,Houston,U.S. Men's Clay Court Championships,22/04/02,International,Outdoor,Clay,The Final,3,Roddick A.,Sampras P.,13,14,7,6,6,3,,,,,,,2,0,Completed,,,1.72,2,1.8,1.85,1.75,1.75
