ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,CBW,CBL,GBW,GBL,IWW,IWL,SBW,SBL
27,Houston,U.S. Men's Clay Court Championships,30/04/01,International,Outdoor,Clay,1st Round,3,Tabara M.,Gonzalez F.,73,105,7,5,6,4,,,,,,,2,0,Completed,,,1.62,2,1.65,1.85,1.615,2.2
27,Houston,U.S. Men's Clay Court Championships,30/04/01,International,Outdoor,Clay,1st Round,3,Vanek J.,Russell M.,100,129,7,5,6,0,,,,,,,2,0,Completed,1.5,2.4,1.55,2.1,1.65,1.85,1.5,2.5
27,Houston,U.S. Men's Clay Court Championships,30/04/01,International,Outdoor,Clay,2nd Round,3,Golmard J.,Sanchez D.,53,88,7,6,6,4,,,,,,,2,0,Completed,1.53,2.3,1.5,2.2,1.4,2.3,1.444,2.625
27,Houston,U.S. Men's Clay Court Championships,30/04/01,International,Outdoor,Clay,2nd Round,3,Ilie A.,Popp A.,59,98,4,6,6,2,7,6,,,,,2,1,Completed,1.4,2.7,1.32,2.75,1.4,2.3,1.444,2.625
27,Houston,U.S. Men's Clay Court Championships,30/04/01,International,Outdoor,Clay,2nd Round,3,Koubek S.,Ruud C.,82,162,4,6,6,2,7,5,,,,,2,1,Completed,1.65,2.1,1.65,1.95,1.5,2.1,1.571,2.25
27,Houston,U.S. Men's Clay Court Championships,30/04/01,International,Outdoor,Clay,2nd Round,3,Lee H.T.,Larsson M.,81,601,6,0,4,6,7,5,,,,,2,1,Completed,1.8,1.9,1.7,1.85,1.55,2,1.667,2.1
27,Houston,U.S. Men's Clay Court Championships,30/04/01,International,Outdoor,Clay,2nd Round,3,Rochus O.,Gaudenzi A.,75,122,6,2,7,6,,,,,,,2,0,Completed,2,1.7,1.85,1.7,1.6,1.9,2.1,1.667
27,Houston,U.S. Men's Clay Court Championships,30/04/01,International,Outdoor,Clay,2nd Round,3,Roddick A.,Gustafsson M.,69,65,6,2,6,4,,,,,,,2,0,Completed,1.48,2.45,1.5,2.18,1.4,2.3,1.533,2.375
27,Houston,U.S. Men's Clay Court Championships,30/04/01,International,Outdoor,Clay,2nd Round,3,Tabara M.,Blake J.,73,179,3,6,6,3,6,4,,,,,2,1,Completed,1.5,2.4,1.53,2.15,1.55,2,1.533,2.375
27,Houston,U.S. Men's Clay Court Championships,30/04/01,International,Outdoor,Clay,2nd Round,3,Vanek J.,Malisse X.,100,71,7,6,7,6,,,,,,,2,0,Completed,2.2,1.6,2.1,1.55,2.1,1.5,2.25,1.571
27,Houston,U.S. Men's Clay Court Championships,30/04/01,International,Outdoor,Clay,Quarterfinals,3,Golmard J.,Vanek J.,53,100,6,3,6,2,,,,,,,2,0,Completed,1.48,2.45,1.55,2.1,1.65,1.85,1.5,2.5
27,Houston,U.S. Men's Clay Court Championships,30/04/01,International,Outdoor,Clay,Quarterfinals,3,Lee H.T.,Ilie A.,81,59,6,4,2,6,6,2,,,,,2,1,Completed,,,,,,,,
27,Houston,U.S. Men's Clay Court Championships,30/04/01,International,Outdoor,Clay,Quarterfinals,3,Roddick A.,Koubek S.,69,82,6,3,6,1,,,,,,,2,0,Completed,1.33,3,1.4,2.45,1.25,3,1.333,3
27,Houston,U.S. Men's Clay Court Championships,30/04/01,International,Outdoor,Clay,Quarterfinals,3,Tabara M.,Rochus O.,73,75,6,4,6,2,,,,,,,2,0,Completed,,,,,,,,
27,Houston,U.S. Men's Clay Court Championships,30/04/01,International,Outdoor,Clay,Semifinals,3,Lee H.T.,Tabara M.,81,73,4,6,6,2,6,1,,,,,2,1,Completed,2.05,1.67,1.82,1.75,1.75,1.75,1.909,1.8
27,Houston,U.S. Men's Clay Court Championships,30/04/01,International,Outdoor,Clay,Semifinals,3,Roddick A.,Golmard J.,69,53,7,6,7,6,,,,,,,2,0,Completed,1.45,2.55,1.55,2.1,1.5,2.1,1.5,2.5
27,Houston,U.S. Men's Clay Court Championships,30/04/01,International,Outdoor,Clay,The Final,3,Roddick A.,Lee H.T.,69,81,7,5,6,3,,,,,,,2,0,Completed,1.33,3.2,1.33,2.7,1.3,2.7,1.364,2.875
