ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,GBW,GBL,IWW,IWL,SBW,SBL
5,Sydney,adidas International,07/01/02,International,Outdoor,Hard,1st Round,3,Srichaphan P.,Grosjean S.,86,6,6,3,6,4,,,,,,,2,0,Completed,,,3.1,1.33,3.15,1.27,3,1.25,3,1.333
5,Sydney,adidas International,07/01/02,International,Outdoor,Hard,1st Round,3,Ulihrach B.,Lapentti N.,39,25,6,3,6,1,,,,,,,2,0,Completed,,,2,1.72,1.85,1.78,1.75,1.75,,
5,Sydney,adidas International,07/01/02,International,Outdoor,Hard,2nd Round,3,Boutter J.,Schuettler R.,53,40,6,4,7,6,,,,,,,2,0,Completed,,,2.25,1.57,2.15,1.55,2,1.55,2.375,1.533
5,Sydney,adidas International,07/01/02,International,Outdoor,Hard,2nd Round,3,Chela J.I.,Ferreira W.,67,63,6,4,1,6,7,6,,,,,2,1,Completed,,,2.1,1.67,2.1,1.58,2,1.55,2.2,1.615
5,Sydney,adidas International,07/01/02,International,Outdoor,Hard,2nd Round,3,Escude N.,Canas G.,32,14,6,4,6,1,,,,,,,2,0,Completed,,,1.75,1.95,1.81,1.79,1.75,1.75,2,1.727
5,Sydney,adidas International,07/01/02,International,Outdoor,Hard,2nd Round,3,Federer R.,Malisse X.,13,31,6,2,6,4,,,,,,,2,0,Completed,,,1.53,2.35,1.5,2.3,1.5,2.1,,
5,Sydney,adidas International,07/01/02,International,Outdoor,Hard,2nd Round,3,Lee H.T.,Kucera K.,115,82,6,1,6,2,,,,,,,2,0,Completed,,,2.7,1.4,2.55,1.4,2.3,1.4,,
5,Sydney,adidas International,07/01/02,International,Outdoor,Hard,2nd Round,3,Mirnyi M.,Srichaphan P.,35,86,6,2,6,3,,,,,,,2,0,Completed,,,1.62,2.15,1.73,1.9,1.75,1.75,1.727,2
5,Sydney,adidas International,07/01/02,International,Outdoor,Hard,2nd Round,3,Rios M.,Pavel A.,47,27,6,1,6,4,,,,,,,2,0,Completed,,,1.72,2,1.65,2,1.75,1.75,,
5,Sydney,adidas International,07/01/02,International,Outdoor,Hard,2nd Round,3,Roddick A.,Ulihrach B.,15,39,6,0,6,4,,,,,,,2,0,Completed,,,1.26,3.5,1.32,2.85,1.3,2.7,1.333,3
5,Sydney,adidas International,07/01/02,International,Outdoor,Hard,Quarterfinals,3,Chela J.I.,Escude N.,67,32,,,,,,,,,,,0,0,Walkover,,,2.75,1.4,2.8,1.34,2.5,1.35,2.75,1.4
5,Sydney,adidas International,07/01/02,International,Outdoor,Hard,Quarterfinals,3,Federer R.,Rios M.,13,47,6,7,7,6,6,3,,,,,2,1,Completed,,,1.48,2.5,1.5,2.3,1.5,2.1,1.533,2.375
5,Sydney,adidas International,07/01/02,International,Outdoor,Hard,Quarterfinals,3,Mirnyi M.,Boutter J.,35,53,6,4,6,2,,,,,,,2,0,Completed,,,1.6,2.2,1.58,2.15,1.55,2,1.667,2.1
5,Sydney,adidas International,07/01/02,International,Outdoor,Hard,Quarterfinals,3,Roddick A.,Lee H.T.,15,115,6,7,6,3,7,5,,,,,2,1,Completed,,,1.14,4.75,1.14,4.5,1.15,3.8,,
5,Sydney,adidas International,07/01/02,International,Outdoor,Hard,Semifinals,3,Chela J.I.,Mirnyi M.,67,35,6,4,6,4,,,,,,,2,0,Completed,,,2.65,1.42,2.55,1.4,2.5,1.35,2.875,1.364
5,Sydney,adidas International,07/01/02,International,Outdoor,Hard,Semifinals,3,Federer R.,Roddick A.,13,15,7,6,6,4,,,,,,,2,0,Completed,,,1.95,1.8,1.95,1.7,1.8,1.7,1.909,1.8
5,Sydney,adidas International,07/01/02,International,Outdoor,Hard,The Final,3,Federer R.,Chela J.I.,13,67,6,3,6,3,,,,,,,2,0,Completed,,,1.28,3.4,1.35,2.75,1.3,2.7,1.333,3
