ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,GBW,GBL,IWW,IWL,SBW,SBL
48,Indianapolis,RCA Championships,12/08/02,International Gold,Outdoor,Hard,1st Round,3,Norman M.,Ginepri R.,232,103,7,6,6,4,,,,,,,2,0,Completed,1.833,1.833,1.9,1.85,2,1.71,1.8,1.7,1.909,1.8
48,Indianapolis,RCA Championships,12/08/02,International Gold,Outdoor,Hard,1st Round,3,Pavel A.,Morrison J.,29,109,4,6,6,3,6,2,,,,,2,1,Completed,1.364,2.875,1.3,3.35,1.25,3.25,1.25,3,1.364,2.875
48,Indianapolis,RCA Championships,12/08/02,International Gold,Outdoor,Hard,1st Round,3,Popp A.,Saulnier C.,93,158,4,6,6,2,6,4,,,,,2,1,Completed,2,1.727,2,1.75,1.9,1.79,1.75,1.75,2.2,1.615
48,Indianapolis,RCA Championships,12/08/02,International Gold,Outdoor,Hard,1st Round,3,Prinosil D.,Ulihrach B.,259,79,6,3,6,7,6,2,,,,,2,1,Completed,,,3,1.36,2.6,1.45,2.3,1.4,,
48,Indianapolis,RCA Championships,12/08/02,International Gold,Outdoor,Hard,1st Round,3,Roux L.,Lopez F.,331,77,7,5,5,7,6,3,,,,,2,1,Completed,2.25,1.571,2.2,1.62,2.38,1.47,2.2,1.45,2.2,1.615
48,Indianapolis,RCA Championships,12/08/02,International Gold,Outdoor,Hard,1st Round,3,Rusedski G.,Montanes A.,41,58,7,6,6,4,,,,,,,2,0,Completed,1.167,4.5,1.2,4.25,1.16,5,1.15,3.8,1.222,3.75
48,Indianapolis,RCA Championships,12/08/02,International Gold,Outdoor,Hard,1st Round,3,Santoro F.,Levy H.,43,319,6,2,6,2,,,,,,,2,0,Completed,1.333,3,1.25,3.7,1.33,3.41,1.3,2.7,1.286,3.25
48,Indianapolis,RCA Championships,12/08/02,International Gold,Outdoor,Hard,1st Round,3,Sargsian S.,Llodra M.,98,95,6,2,6,4,,,,,,,2,0,Completed,2.375,1.533,2.5,1.5,2.27,1.6,2,1.55,2.375,1.533
48,Indianapolis,RCA Championships,12/08/02,International Gold,Outdoor,Hard,1st Round,3,Schuettler R.,Philippoussis M.,24,71,7,6,7,6,,,,,,,2,0,Completed,1.909,1.8,1.95,1.8,1.96,1.8,1.75,1.75,1.909,1.8
48,Indianapolis,RCA Championships,12/08/02,International Gold,Outdoor,Hard,1st Round,3,Verkerk M.,Ljubicic I.,107,37,6,4,6,2,,,,,,,2,0,Completed,3.25,1.286,3.45,1.28,2.81,1.33,2.5,1.35,3.25,1.286
48,Indianapolis,RCA Championships,12/08/02,International Gold,Outdoor,Hard,2nd Round,3,Ancic M.,Kafelnikov Y.,129,4,4,6,6,2,6,4,,,,,2,1,Completed,3.25,1.333,3.25,1.3,3,1.32,3,1.25,3.3,1.3
48,Indianapolis,RCA Championships,12/08/02,International Gold,Outdoor,Hard,2nd Round,3,Clement A.,Ferreira W.,42,38,6,4,4,6,7,6,,,,,2,1,Completed,1.909,1.8,2.08,1.7,1.97,1.77,1.85,1.65,2.1,1.667
48,Indianapolis,RCA Championships,12/08/02,International Gold,Outdoor,Hard,2nd Round,3,di Pasquale A.,Koubek S.,141,39,6,2,7,6,,,,,,,2,0,Completed,,,,,,,,,,
48,Indianapolis,RCA Championships,12/08/02,International Gold,Outdoor,Hard,2nd Round,3,Grosjean S.,Sargsian S.,11,98,3,6,6,3,6,3,,,,,2,1,Completed,1.3,3.4,1.28,3.45,1.28,3.25,1.25,3,1.222,3.75
48,Indianapolis,RCA Championships,12/08/02,International Gold,Outdoor,Hard,2nd Round,3,Haas T.,Norman M.,3,232,7,6,6,3,,,,,,,2,0,Completed,,,,,,,,,1.25,3.5
48,Indianapolis,RCA Championships,12/08/02,International Gold,Outdoor,Hard,2nd Round,3,Henman T.,Massu N.,5,66,6,3,1,6,7,5,,,,,2,1,Completed,1.25,3.75,1.25,3.7,1.28,3.25,1.25,3,1.222,3.75
48,Indianapolis,RCA Championships,12/08/02,International Gold,Outdoor,Hard,2nd Round,3,Hewitt L.,Martin A.,1,68,6,3,7,5,,,,,,,2,0,Completed,1.111,6,1.14,5.25,1.14,5.5,1.1,4.5,1.125,5.25
48,Indianapolis,RCA Championships,12/08/02,International Gold,Outdoor,Hard,2nd Round,3,Kiefer N.,Mirnyi M.,65,31,6,4,7,5,,,,,,,2,0,Completed,1.833,1.833,1.9,1.85,1.85,1.85,1.7,1.8,1.909,1.8
48,Indianapolis,RCA Championships,12/08/02,International Gold,Outdoor,Hard,2nd Round,3,Kratochvil M.,Prinosil D.,35,259,6,1,6,4,,,,,,,2,0,Completed,1.364,3,1.38,2.85,1.39,2.96,1.3,2.7,1.4,2.75
48,Indianapolis,RCA Championships,12/08/02,International Gold,Outdoor,Hard,2nd Round,3,Malisse X.,Dent T.,19,56,6,4,6,4,,,,,,,2,0,Completed,1.571,2.25,1.58,2.3,1.6,2.1,1.55,2,1.571,2.25
48,Indianapolis,RCA Championships,12/08/02,International Gold,Outdoor,Hard,2nd Round,3,Mantilla F.,El Aynaoui Y.,51,20,7,6,7,5,,,,,,,2,0,Completed,2.75,1.4,2.65,1.45,2.73,1.53,2.3,1.4,2.625,1.444
48,Indianapolis,RCA Championships,12/08/02,International Gold,Outdoor,Hard,2nd Round,3,Pavel A.,Clavet F.,29,87,6,4,2,6,6,3,,,,,2,1,Completed,1.364,3,1.36,3,1.45,2.55,1.35,2.5,1.333,3
48,Indianapolis,RCA Championships,12/08/02,International Gold,Outdoor,Hard,2nd Round,3,Rusedski G.,Roux L.,41,331,6,3,6,1,,,,,,,2,0,Completed,1.143,5,1.15,5,1.15,4.25,1.15,3.8,1.167,4.6
48,Indianapolis,RCA Championships,12/08/02,International Gold,Outdoor,Hard,2nd Round,3,Santoro F.,Arthurs W.,43,53,6,4,6,2,,,,,,,2,0,Completed,1.833,1.833,1.85,1.9,1.84,1.91,1.75,1.75,1.8,1.909
48,Indianapolis,RCA Championships,12/08/02,International Gold,Outdoor,Hard,2nd Round,3,Schuettler R.,Erlich J.,24,456,6,1,5,7,6,2,,,,,2,1,Completed,1.167,4.5,1.18,4.5,1.22,3.55,1.2,3.3,1.167,4.333
48,Indianapolis,RCA Championships,12/08/02,International Gold,Outdoor,Hard,2nd Round,3,Verkerk M.,Popp A.,107,93,6,4,7,5,,,,,,,2,0,Completed,1.833,1.833,1.9,1.85,1.95,1.83,1.75,1.75,1.909,1.8
48,Indianapolis,RCA Championships,12/08/02,International Gold,Outdoor,Hard,3rd Round,3,Clement A.,Ancic M.,42,129,6,3,6,4,,,,,,,2,0,Completed,1.444,2.625,1.45,2.65,1.4,2.75,1.4,2.3,1.444,2.625
48,Indianapolis,RCA Championships,12/08/02,International Gold,Outdoor,Hard,3rd Round,3,di Pasquale A.,Santoro F.,141,43,7,6,6,2,,,,,,,2,0,Completed,3,1.364,2.8,1.4,3,1.35,2.5,1.35,2.875,1.364
48,Indianapolis,RCA Championships,12/08/02,International Gold,Outdoor,Hard,3rd Round,3,Grosjean S.,Kiefer N.,11,65,7,6,6,3,,,,,,,2,0,Completed,1.571,2.25,1.58,2.3,1.62,2.1,1.55,2,1.615,2.2
48,Indianapolis,RCA Championships,12/08/02,International Gold,Outdoor,Hard,3rd Round,3,Haas T.,Kratochvil M.,3,35,4,6,7,5,6,1,,,,,2,1,Completed,1.4,2.75,1.45,2.65,1.39,2.95,1.35,2.5,1.4,2.75
48,Indianapolis,RCA Championships,12/08/02,International Gold,Outdoor,Hard,3rd Round,3,Mantilla F.,Pavel A.,51,29,2,6,6,4,6,1,,,,,2,1,Completed,2.375,1.533,2.4,1.53,2.25,1.56,2,1.55,2.375,1.533
48,Indianapolis,RCA Championships,12/08/02,International Gold,Outdoor,Hard,3rd Round,3,Rusedski G.,Hewitt L.,41,1,7,6,6,4,,,,,,,2,0,Completed,4,1.222,3.5,1.28,3,1.31,3.3,1.2,3.3,1.286
48,Indianapolis,RCA Championships,12/08/02,International Gold,Outdoor,Hard,3rd Round,3,Schuettler R.,Malisse X.,24,19,6,3,6,2,,,,,,,2,0,Completed,1.833,1.833,2,1.75,1.9,1.78,1.75,1.75,1.833,1.833
48,Indianapolis,RCA Championships,12/08/02,International Gold,Outdoor,Hard,3rd Round,3,Verkerk M.,Henman T.,107,5,,,,,,,,,,,0,0,Walkover,4.333,1.2,3.7,1.25,4,1.22,3,1.25,4.5,1.167
48,Indianapolis,RCA Championships,12/08/02,International Gold,Outdoor,Hard,Quarterfinals,3,Haas T.,Grosjean S.,3,11,6,3,3,6,6,3,,,,,2,1,Completed,1.727,2,1.85,1.9,1.79,1.95,1.7,1.8,1.8,1.9
48,Indianapolis,RCA Championships,12/08/02,International Gold,Outdoor,Hard,Quarterfinals,3,Mantilla F.,Clement A.,51,42,1,6,6,4,6,4,,,,,2,1,Completed,2,1.727,2.05,1.72,2.1,1.75,2.1,1.5,2,1.727
48,Indianapolis,RCA Championships,12/08/02,International Gold,Outdoor,Hard,Quarterfinals,3,Rusedski G.,Verkerk M.,41,107,6,4,7,6,,,,,,,2,0,Completed,1.25,3.75,1.25,3.7,1.25,3.7,1.15,3.8,1.2,4
48,Indianapolis,RCA Championships,12/08/02,International Gold,Outdoor,Hard,Quarterfinals,3,Schuettler R.,di Pasquale A.,24,141,2,6,6,4,6,1,,,,,2,1,Completed,1.3,3.4,1.36,3,1.35,2.95,1.35,2.5,1.286,3.25
48,Indianapolis,RCA Championships,12/08/02,International Gold,Outdoor,Hard,Semifinals,3,Mantilla F.,Schuettler R.,51,24,6,4,1,6,6,4,,,,,2,1,Completed,2.375,1.533,2.4,1.53,2.35,1.53,2.1,1.5,2.5,1.5
48,Indianapolis,RCA Championships,12/08/02,International Gold,Outdoor,Hard,Semifinals,3,Rusedski G.,Haas T.,41,3,3,6,6,3,6,3,,,,,2,1,Completed,2.1,1.667,1.95,1.8,2.05,1.77,1.8,1.7,1.909,1.8
48,Indianapolis,RCA Championships,12/08/02,International Gold,Outdoor,Hard,The Final,3,Rusedski G.,Mantilla F.,41,51,6,7,6,4,6,4,,,,,2,1,Completed,1.444,2.625,1.42,2.75,1.48,2.55,1.45,2.2,,
