ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,CBW,CBL,GBW,GBL,IWW,IWL,SBW,SBL
57,Shanghai,Heineken Open,17/09/01,International,Outdoor,Hard,1st Round,3,Schuettler R.,Russell M.,59,90,7,5,6,4,,,,,,,2,0,Completed,1.42,2.6,1.45,2.37,1.4,2.3,1.5,2.5
57,Shanghai,Heineken Open,17/09/01,International,Outdoor,Hard,1st Round,3,Tebbutt M.,Stoliarov A.,506,77,6,3,6,4,,,,,,,2,0,Completed,,,,,,,,
57,Shanghai,Heineken Open,17/09/01,International,Outdoor,Hard,1st Round,3,Terachi T.,Mamiit C.,350,109,3,6,6,3,6,4,,,,,2,1,Completed,,,3.2,1.25,3.2,1.2,,
57,Shanghai,Heineken Open,17/09/01,International,Outdoor,Hard,1st Round,3,Yoon Y.,Shimada T.,194,NR,6,4,6,4,,,,,,,2,0,Completed,,,,,,,,
57,Shanghai,Heineken Open,17/09/01,International,Outdoor,Hard,2nd Round,3,Behr N.,Yoon Y.,144,194,7,6,6,7,6,2,,,,,2,1,Completed,1.42,2.65,1.5,2.2,1.5,2.1,,
57,Shanghai,Heineken Open,17/09/01,International,Outdoor,Hard,2nd Round,3,Carlsen K.,Sa A.,260,111,6,4,6,3,,,,,,,2,0,Completed,1.85,1.85,1.65,1.95,1.6,1.9,,
57,Shanghai,Heineken Open,17/09/01,International,Outdoor,Hard,2nd Round,3,Clavet F.,Lee H.T.,67,97,6,4,6,2,,,,,,,2,0,Completed,1.6,2.2,1.6,2,1.6,1.9,,
57,Shanghai,Heineken Open,17/09/01,International,Outdoor,Hard,2nd Round,3,Kempes E.,Black B.,148,143,7,6,6,7,6,3,,,,,2,1,Completed,,,,,,,,
57,Shanghai,Heineken Open,17/09/01,International,Outdoor,Hard,2nd Round,3,Kratochvil M.,Bastl G.,65,124,4,6,6,2,6,2,,,,,2,1,Completed,,,,,,,,
57,Shanghai,Heineken Open,17/09/01,International,Outdoor,Hard,2nd Round,3,Labadze I.,Gimelstob J.,110,190,6,7,7,6,6,2,,,,,2,1,Completed,1.95,1.75,2.2,1.5,2,1.55,,
57,Shanghai,Heineken Open,17/09/01,International,Outdoor,Hard,2nd Round,3,Schuettler R.,Heuberger I.,59,122,6,3,6,4,,,,,,,2,0,Completed,1.38,2.8,1.4,2.45,1.3,2.7,,
57,Shanghai,Heineken Open,17/09/01,International,Outdoor,Hard,2nd Round,3,Terachi T.,Tebbutt M.,350,506,6,7,6,4,6,1,,,,,2,1,Completed,,,,,,,,
57,Shanghai,Heineken Open,17/09/01,International,Outdoor,Hard,Quarterfinals,3,Carlsen K.,Labadze I.,260,110,3,6,6,3,6,3,,,,,2,1,Completed,1.55,2.3,1.65,1.95,1.55,2,,
57,Shanghai,Heineken Open,17/09/01,International,Outdoor,Hard,Quarterfinals,3,Clavet F.,Terachi T.,67,350,3,6,6,1,6,1,,,,,2,1,Completed,1.22,3.75,1.25,3.1,1.2,3.2,1.2,4
57,Shanghai,Heineken Open,17/09/01,International,Outdoor,Hard,Quarterfinals,3,Kratochvil M.,Kempes E.,65,148,6,7,7,6,6,1,,,,,2,1,Completed,1.53,2.3,1.4,2.5,1.35,2.5,1.444,2.625
57,Shanghai,Heineken Open,17/09/01,International,Outdoor,Hard,Quarterfinals,3,Schuettler R.,Behr N.,59,144,6,4,1,6,6,3,,,,,2,1,Completed,,,,,,,,
57,Shanghai,Heineken Open,17/09/01,International,Outdoor,Hard,Semifinals,3,Kratochvil M.,Carlsen K.,65,260,6,2,6,4,,,,,,,2,0,Completed,,,,,,,,
57,Shanghai,Heineken Open,17/09/01,International,Outdoor,Hard,Semifinals,3,Schuettler R.,Clavet F.,59,67,6,2,6,4,,,,,,,2,0,Completed,1.75,1.95,1.8,1.8,1.6,1.9,,
57,Shanghai,Heineken Open,17/09/01,International,Outdoor,Hard,The Final,3,Schuettler R.,Kratochvil M.,59,65,6,3,6,4,,,,,,,2,0,Completed,1.67,2.1,1.7,1.9,1.7,1.8,1.615,2.2
