ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,SJW,SJL,UBW,UBL
3,Doha,Qatar Exxon Mobil Open,06/01/09,ATP250,Outdoor,Hard,1st Round,3,Vliegen K.,Hernandez O.,85,67,998,1168,6,1,6,7,7,6,,,,,2,1,Completed,1.36,3,1.36,3.17,1.364,3,1.364,2.875,1.3,3.4
3,Doha,Qatar Exxon Mobil Open,06/01/09,ATP250,Outdoor,Hard,1st Round,3,Kohlschreiber P.,Chiudinelli M.,28,603,2160,74,6,4,6,3,,,,,,,2,0,Completed,1.14,5,1.2,4.55,1.143,5,1.167,5,1.17,4.8
3,Doha,Qatar Exxon Mobil Open,06/01/09,ATP250,Outdoor,Hard,1st Round,3,Youzhny M.,Andreev I.,39,19,1670,2490,4,6,6,3,6,4,,,,,2,1,Completed,2.1,1.66,2.1,1.75,2.2,1.615,2,1.8,2.1,1.7
3,Doha,Qatar Exxon Mobil Open,06/01/09,ATP250,Outdoor,Hard,1st Round,3,Nadal R.,Santoro F.,1,51,13160,1418,6,0,6,1,,,,,,,2,0,Completed,1.01,13,1.02,13.5,1.015,13,1.004,26,1.02,15
3,Doha,Qatar Exxon Mobil Open,06/01/09,ATP250,Outdoor,Hard,1st Round,3,Federer R.,Starace P.,2,71,10610,1128,6,2,6,2,,,,,,,2,0,Completed,1.01,15,1.02,13.5,1.013,15,1.013,13,1.02,15
3,Doha,Qatar Exxon Mobil Open,06/01/09,ATP250,Outdoor,Hard,1st Round,3,Beck K.,Przysiezny M.,144,607,606,72,4,6,6,4,7,5,,,,,2,1,Completed,1.4,2.75,1.4,2.9,1.444,2.625,1.4,2.75,1.45,2.68
3,Doha,Qatar Exxon Mobil Open,07/01/09,ATP250,Outdoor,Hard,2nd Round,3,Monfils G.,Devilder N.,13,72,2950,1122,7,5,7,6,,,,,,,2,0,Completed,1.11,6,1.1,6.25,1.111,6,1.1,7,1.11,6.2
3,Doha,Qatar Exxon Mobil Open,07/01/09,ATP250,Outdoor,Hard,2nd Round,3,Hanescu V.,Youzhny M.,48,39,1486,1670,6,2,6,4,,,,,,,2,0,Completed,2.62,1.44,2.65,1.49,2.62,1.44,2.75,1.444,2.68,1.45
3,Doha,Qatar Exxon Mobil Open,07/01/09,ATP250,Outdoor,Hard,2nd Round,3,Murray A.,Petzschner P.,4,66,7050,1212,6,2,6,4,,,,,,,2,0,Completed,1.02,12,1.02,13.5,1.04,9,1.004,41,1.03,12
3,Doha,Qatar Exxon Mobil Open,07/01/09,ATP250,Outdoor,Hard,2nd Round,3,Kohlschreiber P.,Vliegen K.,28,85,2160,998,6,4,6,7,6,4,,,,,2,1,Completed,1.25,3.75,1.23,4.2,1.222,4,1.25,4,1.19,4.5
3,Doha,Qatar Exxon Mobil Open,07/01/09,ATP250,Outdoor,Hard,2nd Round,3,Nadal R.,Beck K.,1,144,13160,606,6,1,6,2,,,,,,,2,0,Completed,1.01,15,1.01,16,1.01,17,1.002,21,1.01,25
3,Doha,Qatar Exxon Mobil Open,07/01/09,ATP250,Outdoor,Hard,2nd Round,3,Stakhovsky S.,Peya A.,91,148,966,590,7,5,6,3,,,,,,,2,0,Completed,1.72,2,1.8,2.05,,,1.727,2.05,1.74,2.05
3,Doha,Qatar Exxon Mobil Open,07/01/09,ATP250,Outdoor,Hard,2nd Round,3,Federer R.,Seppi A.,2,34,10610,1820,6,3,6,3,,,,,,,2,0,Completed,1.02,11,1.05,9.5,1.03,10,1.002,21,1.04,11
3,Doha,Qatar Exxon Mobil Open,07/01/09,ATP250,Outdoor,Hard,2nd Round,3,Roddick A.,Clement A.,8,92,3940,960,6,3,7,5,,,,,,,2,0,Completed,1.11,6,1.13,5.95,1.111,6,1.02,15,1.11,6.2
3,Doha,Qatar Exxon Mobil Open,08/01/09,ATP250,Outdoor,Hard,Quarterfinals,3,Roddick A.,Hanescu V.,8,48,3940,1486,6,3,6,2,,,,,,,2,0,Completed,1.16,4.5,1.2,4.55,1.2,4.333,1.01,17,1.2,4.3
3,Doha,Qatar Exxon Mobil Open,08/01/09,ATP250,Outdoor,Hard,Quarterfinals,3,Monfils G.,Nadal R.,13,1,2950,13160,6,4,6,4,,,,,,,2,0,Completed,7,1.08,6.75,1.1,7,1.083,1.222,4,7,1.09
3,Doha,Qatar Exxon Mobil Open,08/01/09,ATP250,Outdoor,Hard,Quarterfinals,3,Federer R.,Kohlschreiber P.,2,28,10610,2160,6,2,7,6,,,,,,,2,0,Completed,1.06,8,1.08,7.94,1.063,8,1.071,8,1.07,8
3,Doha,Qatar Exxon Mobil Open,08/01/09,ATP250,Outdoor,Hard,Quarterfinals,3,Murray A.,Stakhovsky S.,4,91,7050,966,6,4,6,2,,,,,,,2,0,Completed,1.01,15,1.02,13.5,1.02,11,1.01,17,1.02,15
3,Doha,Qatar Exxon Mobil Open,09/01/09,ATP250,Outdoor,Hard,Semifinals,3,Roddick A.,Monfils G.,8,13,3940,2950,7,6,3,6,6,3,,,,,2,1,Completed,2,1.72,2.2,1.65,2.1,1.667,1.125,6,2,1.78
3,Doha,Qatar Exxon Mobil Open,09/01/09,ATP250,Outdoor,Hard,Semifinals,3,Murray A.,Federer R.,4,2,7050,10610,6,7,6,2,6,2,,,,,2,1,Completed,2,1.72,2,1.8,1.833,1.833,1.071,8,1.9,1.86
3,Doha,Qatar Exxon Mobil Open,10/01/09,ATP250,Outdoor,Hard,The Final,3,Murray A.,Roddick A.,4,8,7050,3940,6,4,6,2,,,,,,,2,0,Completed,1.28,3.75,1.34,3.28,1.364,3,1.364,3,1.3,3.4
