ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,IWW,IWL,PSW,PSL
53,Bucharest,Open Romania,13/09/05,International,Outdoor,Clay,1st Round,3,Pavel A.,Martin A.,56,62,710,587,6,4,6,4,,,,,,,2,0,Completed,1.53,2.37,1.6,2.3,1.6,2.3,1.4,2.5,1.641,2.46
53,Bucharest,Open Romania,13/09/05,International,Outdoor,Clay,1st Round,3,Montanes A.,Monfils G.,74,46,499,820,3,6,6,1,6,4,,,,,2,1,Completed,3.75,1.22,3.55,1.28,3.75,1.25,3.2,1.25,3.91,1.312
53,Bucharest,Open Romania,13/09/05,International,Outdoor,Clay,1st Round,3,Hanescu V.,Starace P.,45,107,833,408,6,3,6,2,,,,,,,2,0,Completed,1.61,2.2,1.6,2.3,1.55,2.35,1.6,2,1.575,2.64
53,Bucharest,Open Romania,14/09/05,International,Outdoor,Clay,1st Round,3,Marach O.,Fyrstenberg M.,128,836,329,13,6,4,6,4,,,,,,,2,0,Completed,1.44,2.62,,,,,1.35,2.7,1.455,3
53,Bucharest,Open Romania,14/09/05,International,Outdoor,Clay,2nd Round,3,Mathieu P.H.,Portas A.,54,127,733,333,6,2,6,0,,,,,,,2,0,Completed,1.36,3,1.33,3.2,1.3,3.35,1.4,2.5,1.383,3.41
53,Bucharest,Open Romania,14/09/05,International,Outdoor,Clay,2nd Round,3,Serra F.,Volandri F.,68,41,515,875,1,6,6,4,6,3,,,,,2,1,Completed,4,1.22,4.4,1.2,4.25,1.2,4,1.15,4.49,1.264
53,Bucharest,Open Romania,14/09/05,International,Outdoor,Clay,2nd Round,3,Puerta M.,Garcia-Lopez G.,10,89,1737,453,6,2,6,4,,,,,,,2,0,Completed,1.25,3.75,1.3,3.4,1.28,3.46,1.35,2.7,1.312,3.91
53,Bucharest,Open Romania,14/09/05,International,Outdoor,Clay,2nd Round,3,Andreev I.,Montanes A.,52,74,739,499,6,2,6,2,,,,,,,2,0,Completed,1.33,3.25,1.33,3.2,1.37,2.92,1.4,2.5,1.391,3.36
53,Bucharest,Open Romania,15/09/05,International,Outdoor,Clay,2nd Round,3,Mayer F.,Verdasco F.,66,39,519,885,7,5,7,6,,,,,,,2,0,Completed,2.62,1.44,2.6,1.48,2.6,1.45,2.2,1.5,2.88,1.481
53,Bucharest,Open Romania,15/09/05,International,Outdoor,Clay,2nd Round,3,Ramirez-Hidalgo R.,Acasuso J.,133,43,310,848,6,4,7,5,,,,,,,2,0,Completed,4,1.22,4.4,1.2,4.25,1.2,3.2,1.25,4.64,1.248
53,Bucharest,Open Romania,15/09/05,International,Outdoor,Clay,2nd Round,3,Pavel A.,Marach O.,56,128,710,329,3,6,7,6,6,4,,,,,2,1,Completed,1.19,4.33,1.18,4.65,1.17,4.67,1.2,3.6,1.243,4.71
53,Bucharest,Open Romania,15/09/05,International,Outdoor,Clay,2nd Round,3,Hanescu V.,Sanguinetti D.,45,47,833,784,6,2,6,3,,,,,,,2,0,Completed,1.36,3,1.3,3.4,1.35,3.1,1.35,2.7,1.332,3.71
53,Bucharest,Open Romania,16/09/05,International,Outdoor,Clay,Quarterfinals,3,Andreev I.,Puerta M.,52,10,739,1737,4,6,6,1,6,1,,,,,2,1,Completed,2.75,1.39,2.85,1.4,2.75,1.42,2.5,1.4,3.2,1.417
53,Bucharest,Open Romania,16/09/05,International,Outdoor,Clay,Quarterfinals,3,Hanescu V.,Ramirez-Hidalgo R.,45,133,833,310,6,4,6,4,,,,,,,2,0,Completed,1.33,3.25,1.28,3.55,1.3,3.35,1.35,2.7,1.317,3.85
53,Bucharest,Open Romania,16/09/05,International,Outdoor,Clay,Quarterfinals,3,Pavel A.,Mayer F.,56,66,710,519,7,5,7,6,,,,,,,2,0,Completed,2.25,1.57,2.25,1.62,2.23,1.61,1.8,1.8,2.43,1.654
53,Bucharest,Open Romania,16/09/05,International,Outdoor,Clay,Quarterfinals,3,Serra F.,Mathieu P.H.,68,54,515,733,6,3,6,1,,,,,,,2,0,Completed,3.25,1.33,3.2,1.33,2.85,1.4,2.7,1.35,3.49,1.372
53,Bucharest,Open Romania,17/09/05,International,Outdoor,Clay,Semifinals,3,Andreev I.,Hanescu V.,52,45,739,833,4,6,7,6,6,3,,,,,2,1,Completed,1.9,1.8,2,1.77,1.95,1.8,1.8,1.8,2.25,1.741
53,Bucharest,Open Romania,17/09/05,International,Outdoor,Clay,Semifinals,3,Serra F.,Pavel A.,68,56,515,710,6,7,6,2,6,3,,,,,2,1,Completed,2.2,1.61,2.15,1.67,2.15,1.65,2.1,1.55,2.3,1.714
53,Bucharest,Open Romania,18/09/05,International,Outdoor,Clay,The Final,3,Serra F.,Andreev I.,68,52,515,739,6,3,6,4,,,,,,,2,0,Completed,2.5,1.5,2.4,1.55,2.45,1.5,2.2,1.5,2.66,1.568
