ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,GBW,GBL,IWW,IWL,SBW,SBL
17,Delray Beach,Citrix Tennis Championships,04/03/02,International,Outdoor,Hard,2nd Round,3,Roddick A.,Lee H.T.,13,93,7,5,6,2,,,,,,,2,0,Completed,,,1.14,4.75,1.1,5.2,1.15,3.8,,
17,Delray Beach,Citrix Tennis Championships,04/03/02,International,Outdoor,Hard,2nd Round,3,Sa A.,Burgsmuller L.,88,79,7,6,7,5,,,,,,,2,0,Completed,,,1.95,1.75,1.75,1.85,1.8,1.7,,
17,Delray Beach,Citrix Tennis Championships,04/03/02,International,Outdoor,Hard,2nd Round,3,Sanguinetti D.,Pless K.,60,75,6,3,6,2,,,,,,,2,0,Completed,,,1.6,2.2,1.52,2.25,1.5,2.1,,
17,Delray Beach,Citrix Tennis Championships,04/03/02,International,Outdoor,Hard,2nd Round,3,Srichaphan P.,Massu N.,72,56,2,1,,,,,,,,,0,0,Retired,,,1.85,1.85,1.78,1.85,1.75,1.75,,
17,Delray Beach,Citrix Tennis Championships,04/03/02,International,Outdoor,Hard,Quarterfinals,3,Dupuis A.,Lopez F.,82,144,7,6,7,6,,,,,,,2,0,Completed,,,1.6,2.2,1.55,2.15,1.5,2.1,,
17,Delray Beach,Citrix Tennis Championships,04/03/02,International,Outdoor,Hard,Quarterfinals,3,Gambill J.M.,Sa A.,23,88,6,7,6,4,6,4,,,,,2,1,Completed,,,1.36,2.9,1.35,2.75,1.3,2.7,,
17,Delray Beach,Citrix Tennis Championships,04/03/02,International,Outdoor,Hard,Quarterfinals,3,Roddick A.,Llodra M.,13,113,4,6,6,4,6,4,,,,,2,1,Completed,,,,,,,,,,
17,Delray Beach,Citrix Tennis Championships,04/03/02,International,Outdoor,Hard,Quarterfinals,3,Sanguinetti D.,Srichaphan P.,60,72,6,4,3,6,6,3,,,,,2,1,Completed,,,,,,,,,,
17,Delray Beach,Citrix Tennis Championships,04/03/02,International,Outdoor,Hard,Semifinals,3,Roddick A.,Dupuis A.,13,82,7,6,6,4,,,,,,,2,0,Completed,,,1.16,4.5,1.15,4.25,1.15,3.8,,
17,Delray Beach,Citrix Tennis Championships,04/03/02,International,Outdoor,Hard,Semifinals,3,Sanguinetti D.,Gambill J.M.,60,23,7,6,6,3,,,,,,,2,0,Completed,,,2.2,1.6,2.1,1.6,2.1,1.5,,
17,Delray Beach,Citrix Tennis Championships,04/03/02,International,Outdoor,Hard,The Final,3,Sanguinetti D.,Roddick A.,60,13,6,4,4,6,6,4,,,,,2,1,Completed,,,3.6,1.25,3.7,1.2,2.7,1.3,3.5,1.25
