ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,IWW,IWL,PSW,PSL
10,Buenos Aires,ATP Buenos Aires 2005,10/02/05,International,Outdoor,Clay,2nd Round,3,Acasuso J.,Garcia-Lopez G.,57,91,6,4,6,3,,,,,,,2,0,Completed,1.36,3,1.4,2.85,1.37,2.92,1.35,2.5,1.385,3.2
10,Buenos Aires,ATP Buenos Aires 2005,10/02/05,International,Outdoor,Clay,2nd Round,3,Nadal R.,Starace P.,48,66,6,1,6,3,,,,,,,2,0,Completed,1.19,4.33,1.25,3.9,1.18,4.45,1.25,3,1.195,5.14
10,Buenos Aires,ATP Buenos Aires 2005,10/02/05,International,Outdoor,Clay,2nd Round,3,Almagro N.,Zabaleta M.,98,50,6,7,6,4,6,4,,,,,2,1,Completed,2.5,1.5,2.35,1.6,2.6,1.45,2.1,1.5,2.71,1.524
10,Buenos Aires,ATP Buenos Aires 2005,11/02/05,International,Outdoor,Clay,2nd Round,3,Gaudio G.,Saretta F.,8,114,6,3,6,2,,,,,,,2,0,Completed,1.14,5,1.2,5,1.15,5.2,1.15,3.8,1.143,6.3
10,Buenos Aires,ATP Buenos Aires 2005,11/02/05,International,Outdoor,Clay,Quarterfinals,3,Martin A.,Mantilla F.,69,119,5,7,6,4,7,6,,,,,2,1,Completed,1.9,1.8,1.9,1.83,1.87,1.87,1.85,1.65,2.06,1.794
10,Buenos Aires,ATP Buenos Aires 2005,11/02/05,International,Outdoor,Clay,Quarterfinals,3,Puerta M.,Moya C.,117,6,7,6,6,3,,,,,,,2,0,Completed,4.5,1.16,5.65,1.13,5.2,1.15,3.3,1.2,6.15,1.147
10,Buenos Aires,ATP Buenos Aires 2005,11/02/05,International,Outdoor,Clay,Quarterfinals,3,Acasuso J.,Almagro N.,57,98,6,3,6,4,,,,,,,2,0,Completed,1.5,2.5,1.53,2.5,1.55,2.4,1.5,2.1,1.444,2.95
10,Buenos Aires,ATP Buenos Aires 2005,12/02/05,International,Outdoor,Clay,Quarterfinals,3,Gaudio G.,Nadal R.,8,48,0,6,6,0,6,1,,,,,2,1,Completed,1.53,2.37,1.67,2.15,1.65,2.1,1.45,2.2,1.637,2.37
10,Buenos Aires,ATP Buenos Aires 2005,12/02/05,International,Outdoor,Clay,Semifinals,3,Puerta M.,Acasuso J.,117,57,6,4,7,6,,,,,,,2,0,Completed,2.62,1.44,3.1,1.35,3.1,1.35,2.5,1.4,3.13,1.403
10,Buenos Aires,ATP Buenos Aires 2005,12/02/05,International,Outdoor,Clay,Semifinals,3,Gaudio G.,Martin A.,8,69,6,3,6,4,,,,,,,2,0,Completed,1.16,4.5,1.2,4.65,1.2,4.25,1.2,3.6,1.206,4.95
10,Buenos Aires,ATP Buenos Aires 2005,13/02/05,International,Outdoor,Clay,The Final,3,Gaudio G.,Puerta M.,8,117,6,4,6,4,,,,,,,2,0,Completed,1.19,4.33,1.17,4.75,1.2,4.25,1.2,3.6,1.2,5
