ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,IWW,IWL,PSW,PSL
47,Washington,Legg Mason Classic,04/08/05,International Gold,Outdoor,Hard,3rd Round,3,Clement A.,Muller G.,117,59,376,630,4,6,6,3,6,4,,,,,2,1,Completed,2.62,1.44,2.85,1.4,2.4,1.53,2.5,1.4,3.12,1.431
47,Washington,Legg Mason Classic,04/08/05,International Gold,Outdoor,Hard,3rd Round,3,Srichaphan P.,Moodie W.,42,113,825,378,6,3,7,6,,,,,,,2,0,Completed,1.39,2.75,1.48,2.6,1.4,2.85,1.35,2.7,1.535,2.73
47,Washington,Legg Mason Classic,05/08/05,International Gold,Outdoor,Hard,3rd Round,3,Berdych T.,Grosjean S.,36,35,941,970,7,5,6,2,,,,,,,2,0,Completed,2.37,1.53,2.6,1.48,2.4,1.53,2.5,1.4,2.63,1.578
47,Washington,Legg Mason Classic,05/08/05,International Gold,Outdoor,Hard,3rd Round,3,Reynolds B.,Hernych J.,157,89,273,465,2,6,6,4,6,3,,,,,2,1,Completed,3,1.36,2.8,1.42,3.1,1.35,2.5,1.4,3.15,1.426
47,Washington,Legg Mason Classic,05/08/05,International Gold,Outdoor,Hard,3rd Round,3,Horna L.,Ginepri R.,62,60,598,630,6,4,7,6,,,,,,,2,0,Completed,3.75,1.25,3.55,1.28,3.9,1.25,2.9,1.3,4.09,1.295
47,Washington,Legg Mason Classic,05/08/05,International Gold,Outdoor,Hard,3rd Round,3,Roddick A.,Chela J.I.,5,47,3200,730,6,4,6,7,6,4,,,,,2,1,Completed,1.06,8,1.06,8.5,1.09,6.68,1.1,5,1.082,11
47,Washington,Legg Mason Classic,05/08/05,International Gold,Outdoor,Hard,3rd Round,3,Blake J.,Zib T.,101,52,405,688,6,3,6,3,,,,,,,2,0,Completed,1.36,3,1.3,3.4,1.3,3.35,1.35,2.7,1.345,3.65
47,Washington,Legg Mason Classic,05/08/05,International Gold,Outdoor,Hard,Quarterfinals,3,Srichaphan P.,Horna L.,42,62,825,598,6,4,7,5,,,,,,,2,0,Completed,1.5,2.5,1.42,2.85,1.45,2.6,1.4,2.5,1.546,2.73
47,Washington,Legg Mason Classic,05/08/05,International Gold,Outdoor,Hard,Quarterfinals,3,Roddick A.,Karlovic I.,5,75,3200,525,6,7,7,5,6,4,,,,,2,1,Completed,1.11,6,1.14,5.65,1.15,5.2,1.1,5,1.148,7.1
47,Washington,Legg Mason Classic,06/08/05,International Gold,Outdoor,Hard,Quarterfinals,3,Blake J.,Clement A.,101,117,405,376,6,3,6,2,,,,,,,2,0,Completed,1.39,2.75,1.45,2.75,1.37,2.92,1.45,2.35,1.415,3.21
47,Washington,Legg Mason Classic,06/08/05,International Gold,Outdoor,Hard,Quarterfinals,3,Berdych T.,Reynolds B.,36,157,941,273,7,6,7,6,,,,,,,2,0,Completed,1.28,3.5,1.27,3.7,1.3,3.35,1.3,2.9,1.304,3.99
47,Washington,Legg Mason Classic,06/08/05,International Gold,Outdoor,Hard,Semifinals,3,Roddick A.,Srichaphan P.,5,42,3200,825,7,6,6,2,,,,,,,2,0,Completed,1.14,5,1.13,6,1.13,5.5,1.15,4,1.151,6.92
47,Washington,Legg Mason Classic,07/08/05,International Gold,Outdoor,Hard,Semifinals,3,Blake J.,Berdych T.,101,36,405,941,6,4,6,3,,,,,,,2,0,Completed,1.83,1.83,1.9,1.9,1.95,1.8,1.8,1.8,1.926,1.98
47,Washington,Legg Mason Classic,07/08/05,International Gold,Outdoor,Hard,The Final,3,Roddick A.,Blake J.,5,101,3200,405,7,5,6,3,,,,,,,2,0,Completed,1.14,5,1.13,6,1.13,5.5,1.15,4,1.167,6.4
