ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,IWW,IWL,PSW,PSL
45,Umag,Croatia Open,26/07/05,International,Outdoor,Clay,1st Round,3,Djokovic N.,Calatrava A.,97,163,417,259,6,3,6,4,,,,,,,2,0,Completed,1.36,2.87,1.3,3.4,1.3,3.35,1.35,2.7,1.358,3.49
45,Umag,Croatia Open,27/07/05,International,Outdoor,Clay,2nd Round,3,Dlouhy L.,Bozoljac I.,129,388,329,72,6,3,6,2,,,,,,,2,0,Completed,1.36,3,1.4,2.85,1.4,2.85,1.3,2.9,1.526,2.75
45,Umag,Croatia Open,27/07/05,International,Outdoor,Clay,2nd Round,3,Novak J.,Portas A.,24,133,1215,315,6,0,4,6,7,5,,,,,2,1,Completed,1.36,3,1.4,2.85,1.4,2.85,1.35,2.7,1.442,3.06
45,Umag,Croatia Open,27/07/05,International,Outdoor,Clay,2nd Round,3,Coria G.,Mantilla F.,15,88,1500,454,3,6,6,2,6,1,,,,,2,1,Completed,1.07,7.5,1.15,5.25,1.1,6.25,1.1,5,1.141,7.39
45,Umag,Croatia Open,27/07/05,International,Outdoor,Clay,2nd Round,3,Ferrero J.C.,Djokovic N.,28,97,1170,417,6,4,6,2,,,,,,,2,0,Completed,1.14,5,1.18,4.65,1.17,4.67,1.15,4,1.253,4.61
45,Umag,Croatia Open,28/07/05,International,Outdoor,Clay,2nd Round,3,Ferrer D.,Vicente F.,21,126,1340,348,6,2,6,3,,,,,,,2,0,Completed,1.22,4,1.25,3.85,1.23,3.89,1.25,3.2,1.287,4.18
45,Umag,Croatia Open,28/07/05,International,Outdoor,Clay,2nd Round,3,Robredo T.,Tipsarevic J.,16,92,1485,441,6,3,6,1,,,,,,,2,0,Completed,1.22,4,1.22,4.1,1.2,4.25,1.3,2.9,1.248,4.63
45,Umag,Croatia Open,28/07/05,International,Outdoor,Clay,2nd Round,3,Volandri F.,Garcia-Lopez G.,37,86,946,457,6,1,6,1,,,,,,,2,0,Completed,1.39,2.75,1.42,2.8,1.42,2.75,1.5,2.2,1.446,3.04
45,Umag,Croatia Open,28/07/05,International,Outdoor,Clay,2nd Round,3,Moya C.,Vliegen K.,29,127,1130,346,6,3,6,1,,,,,,,2,0,Completed,1.11,6,1.12,6,1.13,5.5,1.1,5,1.16,6.7
45,Umag,Croatia Open,29/07/05,International,Outdoor,Clay,Quarterfinals,3,Novak J.,Dlouhy L.,24,129,1215,329,6,0,6,3,,,,,,,2,0,Completed,1.39,2.75,1.42,2.85,1.46,2.6,1.4,2.5,1.498,2.81
45,Umag,Croatia Open,29/07/05,International,Outdoor,Clay,Quarterfinals,3,Volandri F.,Robredo T.,37,16,946,1485,3,6,6,3,6,3,,,,,2,1,Completed,2.2,1.61,2.2,1.67,2.35,1.55,2,1.6,2.41,1.662
45,Umag,Croatia Open,29/07/05,International,Outdoor,Clay,Quarterfinals,3,Coria G.,Ferrero J.C.,15,28,1500,1170,6,3,6,0,,,,,,,2,0,Completed,1.57,2.25,1.7,2.15,1.7,2.1,1.65,1.95,1.637,2.47
45,Umag,Croatia Open,29/07/05,International,Outdoor,Clay,Quarterfinals,3,Moya C.,Ferrer D.,29,21,1130,1340,6,4,0,6,6,3,,,,,2,1,Completed,1.57,2.25,1.62,2.3,1.53,2.4,1.5,2.2,1.592,2.59
45,Umag,Croatia Open,30/07/05,International,Outdoor,Clay,Semifinals,3,Coria G.,Volandri F.,15,37,1500,946,4,6,6,3,6,2,,,,,2,1,Completed,1.16,4.5,1.16,5.25,1.2,4.25,1.2,3.6,1.187,5.85
45,Umag,Croatia Open,30/07/05,International,Outdoor,Clay,Semifinals,3,Moya C.,Novak J.,29,24,1130,1215,6,4,6,4,,,,,,,2,0,Completed,1.36,3,1.35,3.2,1.4,2.85,1.3,2.9,1.37,3.5
45,Umag,Croatia Open,31/07/05,International,Outdoor,Clay,The Final,3,Coria G.,Moya C.,15,29,1500,1130,6,2,4,6,6,2,,,,,2,1,Completed,1.25,3.75,1.25,4,1.28,3.46,1.25,3.2,1.282,4.2
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
,,,
