ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,GBW,GBL,IWW,IWL,SBW,SBL
50,Long Island,TD Waterhouse Cup,19/08/02,International,Outdoor,Hard,2nd Round,3,Haas T.,Delgado R.,3,138,1,6,7,6,6,4,,,,,2,1,Completed,1.167,4.5,1.2,4.25,1.21,3.75,1.2,3.3,1.222,3.75
50,Long Island,TD Waterhouse Cup,19/08/02,International,Outdoor,Hard,2nd Round,3,Martin A.,Santoro F.,69,49,6,4,7,6,,,,,,,2,0,Completed,2.375,1.533,2.3,1.57,2.27,1.61,2,1.55,,
50,Long Island,TD Waterhouse Cup,19/08/02,International,Outdoor,Hard,2nd Round,3,Massu N.,Federer R.,65,13,6,7,6,1,6,3,,,,,2,1,Completed,2.75,1.4,2.95,1.37,2.9,1.37,2.7,1.3,3,1.333
50,Long Island,TD Waterhouse Cup,19/08/02,International,Outdoor,Hard,2nd Round,3,Mathieu P.H.,Sampras P.,85,17,6,3,6,7,6,4,,,,,2,1,Completed,3.5,1.286,3.5,1.27,3.05,1.35,2.7,1.3,,
50,Long Island,TD Waterhouse Cup,19/08/02,International,Outdoor,Hard,2nd Round,3,Nieminen J.,Kim K.,34,201,4,6,6,3,6,1,,,,,2,1,Completed,1.333,3.25,1.4,2.8,1.4,2.6,1.4,2.3,1.333,3
50,Long Island,TD Waterhouse Cup,19/08/02,International,Outdoor,Hard,2nd Round,3,Saretta F.,Schuettler R.,73,23,6,3,6,2,,,,,,,2,0,Completed,3.75,1.25,3.45,1.28,3,1.32,2.5,1.35,3.25,1.286
50,Long Island,TD Waterhouse Cup,19/08/02,International,Outdoor,Hard,2nd Round,3,Srichaphan P.,Lapentti N.,41,27,7,6,7,5,,,,,,,2,0,Completed,1.8,1.909,1.7,2.1,1.72,1.96,1.65,1.85,1.727,2
50,Long Island,TD Waterhouse Cup,19/08/02,International,Outdoor,Hard,2nd Round,3,Ulihrach B.,Zabaleta M.,78,35,6,4,6,4,,,,,,,2,0,Completed,1.833,1.833,1.85,1.9,1.81,2,1.7,1.8,1.8,1.9
50,Long Island,TD Waterhouse Cup,19/08/02,International,Outdoor,Hard,3rd Round,3,Chela J.I.,Gambill J.M.,26,60,7,5,7,6,,,,,,,2,0,Completed,2.1,1.667,2.1,1.68,2.04,1.72,1.85,1.65,2.25,1.571
50,Long Island,TD Waterhouse Cup,19/08/02,International,Outdoor,Hard,3rd Round,3,Corretja A.,Bjorkman J.,18,48,5,7,6,4,6,3,,,,,2,1,Completed,1.5,2.5,1.55,2.35,1.51,2.43,1.4,2.3,1.5,2.5
50,Long Island,TD Waterhouse Cup,19/08/02,International,Outdoor,Hard,3rd Round,3,El Aynaoui Y.,Clement A.,20,43,6,0,6,2,,,,,,,2,0,Completed,1.667,2.1,1.75,2,1.7,2.05,1.65,1.85,1.667,2.1
50,Long Island,TD Waterhouse Cup,19/08/02,International,Outdoor,Hard,3rd Round,3,Fish M.,Massu N.,112,65,6,3,6,4,,,,,,,2,0,Completed,2.1,1.667,2.1,1.68,2.2,1.69,1.9,1.6,2.1,1.667
50,Long Island,TD Waterhouse Cup,19/08/02,International,Outdoor,Hard,3rd Round,3,Haas T.,Calleri A.,3,45,4,6,6,2,6,1,,,,,2,1,Completed,1.444,2.625,1.4,2.8,1.42,2.8,1.35,2.5,1.364,2.875
50,Long Island,TD Waterhouse Cup,19/08/02,International,Outdoor,Hard,3rd Round,3,Mathieu P.H.,Martin A.,85,69,2,6,6,3,7,6,,,,,2,1,Completed,1.727,2,1.85,1.9,1.77,1.93,1.6,1.9,1.833,1.833
50,Long Island,TD Waterhouse Cup,19/08/02,International,Outdoor,Hard,3rd Round,3,Nieminen J.,Saretta F.,34,73,2,6,6,3,6,4,,,,,2,1,Completed,1.571,2.25,1.53,2.4,1.5,2.35,1.5,2.1,,
50,Long Island,TD Waterhouse Cup,19/08/02,International,Outdoor,Hard,3rd Round,3,Srichaphan P.,Ulihrach B.,41,78,6,4,6,1,,,,,,,2,0,Completed,1.5,2.5,1.65,2.15,1.58,2.48,1.45,2.2,1.533,2.375
50,Long Island,TD Waterhouse Cup,19/08/02,International,Outdoor,Hard,Quarterfinals,3,Chela J.I.,Fish M.,26,112,7,5,6,3,,,,,,,2,0,Completed,1.5,2.5,1.57,2.3,1.55,2.45,1.45,2.2,1.533,2.375
50,Long Island,TD Waterhouse Cup,19/08/02,International,Outdoor,Hard,Quarterfinals,3,Corretja A.,Mathieu P.H.,18,85,5,2,,,,,,,,,0,0,Retired,1.4,2.75,1.5,2.5,1.47,2.79,1.5,2.1,1.444,2.625
50,Long Island,TD Waterhouse Cup,19/08/02,International,Outdoor,Hard,Quarterfinals,3,Haas T.,Nieminen J.,3,34,3,6,6,4,6,2,,,,,2,1,Completed,,,1.47,2.5,,,,,,
50,Long Island,TD Waterhouse Cup,19/08/02,International,Outdoor,Hard,Quarterfinals,3,Srichaphan P.,El Aynaoui Y.,41,20,5,7,6,3,6,4,,,,,2,1,Completed,2.25,1.571,2.1,1.68,2.3,1.62,1.9,1.6,2,1.727
50,Long Island,TD Waterhouse Cup,19/08/02,International,Outdoor,Hard,Semifinals,3,Chela J.I.,Corretja A.,26,18,6,2,2,6,6,4,,,,,2,1,Completed,1.909,1.8,1.9,1.85,1.9,1.88,1.8,1.7,2.1,1.667
50,Long Island,TD Waterhouse Cup,19/08/02,International,Outdoor,Hard,Semifinals,3,Srichaphan P.,Haas T.,41,3,,,,,,,,,,,0,0,Walkover,2.375,1.533,2.2,1.6,2.35,1.54,2.1,1.5,2.5,1.5
50,Long Island,TD Waterhouse Cup,19/08/02,International,Outdoor,Hard,The Final,3,Srichaphan P.,Chela J.I.,41,26,5,7,6,2,6,2,,,,,2,1,Completed,2,1.727,2,1.75,2.04,1.73,1.75,1.75,,
