ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,IWW,IWL,PSW,PSL
34,'s-Hertogenbosch,Ordina Open,15/06/05,International,Outdoor,Grass,2nd Round,3,Kohlschreiber P.,Soderling R.,64,35,6,4,4,6,7,6,,,,,2,1,Completed,4,1.22,3.85,1.25,3.46,1.28,2.9,1.3,4.9,1.233
34,'s-Hertogenbosch,Ordina Open,15/06/05,International,Outdoor,Grass,2nd Round,3,Burgsmuller L.,Robredo T.,101,13,6,2,7,6,,,,,,,2,0,Completed,4.5,1.16,4.65,1.17,5.34,1.13,3.2,1.25,5.85,1.183
34,'s-Hertogenbosch,Ordina Open,15/06/05,International,Outdoor,Grass,2nd Round,3,Hernych J.,Coria G.,77,14,6,3,6,4,,,,,,,2,0,Completed,3.5,1.28,3.55,1.28,3.9,1.25,2.9,1.3,3.76,1.327
34,'s-Hertogenbosch,Ordina Open,15/06/05,International,Outdoor,Grass,2nd Round,3,Llodra M.,Mathieu P.H.,65,60,6,4,4,6,6,3,,,,,2,1,Completed,2.1,1.66,2,1.77,1.95,1.8,1.8,1.8,2.24,1.746
34,'s-Hertogenbosch,Ordina Open,16/06/05,International,Outdoor,Grass,2nd Round,3,Ancic M.,Arthurs W.,21,86,6,4,7,6,,,,,,,2,0,Completed,1.33,3.25,1.37,3,1.42,2.75,1.4,2.5,1.424,3.16
34,'s-Hertogenbosch,Ordina Open,16/06/05,International,Outdoor,Grass,2nd Round,3,Philippoussis M.,Garcia-Lopez G.,188,81,7,6,7,6,,,,,,,2,0,Completed,1.16,4.5,1.2,4.4,1.25,3.75,1.2,3.6,1.285,4.16
34,'s-Hertogenbosch,Ordina Open,16/06/05,International,Outdoor,Grass,2nd Round,3,Sanguinetti D.,Schalken S.,63,89,7,6,6,3,,,,,,,2,0,Completed,2.5,1.5,2.4,1.55,2.3,1.6,2.2,1.5,2.64,1.575
34,'s-Hertogenbosch,Ordina Open,16/06/05,International,Outdoor,Grass,2nd Round,3,Bjorkman J.,Benneteau J.,112,129,6,4,6,2,,,,,,,2,0,Completed,1.44,2.62,1.48,2.6,1.5,2.45,1.5,2.2,1.529,2.77
34,'s-Hertogenbosch,Ordina Open,17/06/05,International,Outdoor,Grass,Quarterfinals,3,Hernych J.,Kohlschreiber P.,77,64,7,6,6,2,,,,,,,2,0,Completed,1.72,2,1.7,2.1,1.73,2.03,1.65,1.95,1.699,2.33
34,'s-Hertogenbosch,Ordina Open,17/06/05,International,Outdoor,Grass,Quarterfinals,3,Llodra M.,Burgsmuller L.,65,101,6,2,6,7,6,3,,,,,2,1,Completed,1.33,3.25,1.37,3,1.35,3.1,1.4,2.5,1.389,3.37
34,'s-Hertogenbosch,Ordina Open,17/06/05,International,Outdoor,Grass,Quarterfinals,3,Philippoussis M.,Sanguinetti D.,188,63,7,6,7,6,,,,,,,2,0,Completed,1.36,3,1.35,3.1,1.37,2.92,1.3,2.9,1.472,2.92
34,'s-Hertogenbosch,Ordina Open,17/06/05,International,Outdoor,Grass,Quarterfinals,3,Ancic M.,Bjorkman J.,21,112,6,1,3,6,6,3,,,,,2,1,Completed,1.16,4.5,1.22,4.1,1.2,4.25,1.3,2.9,1.228,4.93
34,'s-Hertogenbosch,Ordina Open,18/06/05,International,Outdoor,Grass,Semifinals,3,Llodra M.,Philippoussis M.,65,188,7,6,6,7,6,3,,,,,2,1,Completed,2.25,1.57,2.15,1.67,2.05,1.71,2.2,1.5,2.21,1.763
34,'s-Hertogenbosch,Ordina Open,18/06/05,International,Outdoor,Grass,Semifinals,3,Ancic M.,Hernych J.,21,77,6,4,6,4,,,,,,,2,0,Completed,1.19,4.33,1.2,4.4,1.2,4.25,1.25,3.2,1.194,5.75
34,'s-Hertogenbosch,Ordina Open,19/06/05,International,Outdoor,Grass,The Final,3,Ancic M.,Llodra M.,21,65,7,5,6,4,,,,,,,2,0,Completed,1.3,3.39,1.28,3.55,1.3,3.35,1.3,2.9,1.286,4.2
