ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,CBW,CBL,GBW,GBL,IWW,IWL,SBW,SBL
37,'s-Hertogenbosch,Heineken Trophy,18/06/01,International,Outdoor,Grass,1st Round,3,Schalken S.,Siemerink J.,28,83,6,3,6,4,,,,,,,2,0,Completed,2.15,1.62,1.75,1.82,1.8,1.7,2,1.727
37,'s-Hertogenbosch,Heineken Trophy,18/06/01,International,Outdoor,Grass,1st Round,3,Sluiter R.,Golmard J.,107,50,6,0,6,4,,,,,,,2,0,Completed,2.05,1.67,1.95,1.65,1.8,1.7,2.2,1.615
37,'s-Hertogenbosch,Heineken Trophy,18/06/01,International,Outdoor,Grass,1st Round,3,van Lottum J.,Damm M.,193,125,7,5,7,6,,,,,,,2,0,Completed,2.05,1.67,1.82,1.75,1.75,1.75,2,1.727
37,'s-Hertogenbosch,Heineken Trophy,18/06/01,International,Outdoor,Grass,1st Round,3,Wessels P.,Rafter P.,91,10,7,5,6,4,,,,,,,2,0,Completed,3.2,1.3,2.85,1.32,2.7,1.3,3.25,1.286
37,'s-Hertogenbosch,Heineken Trophy,18/06/01,International,Outdoor,Grass,1st Round,3,Zib T.,Kempes E.,145,113,6,4,6,1,,,,,,,2,0,Completed,2.4,1.5,2.45,1.4,2.5,1.35,2.625,1.444
37,'s-Hertogenbosch,Heineken Trophy,18/06/01,International,Outdoor,Grass,2nd Round,3,Canas G.,Arazi H.,61,27,6,3,6,3,,,,,,,2,0,Completed,2.05,1.67,1.9,1.68,1.7,1.8,2.1,1.667
37,'s-Hertogenbosch,Heineken Trophy,18/06/01,International,Outdoor,Grass,2nd Round,3,Elseneer G.,Gustafsson M.,323,54,6,4,6,7,6,0,,,,,2,1,Completed,2.1,1.67,2.07,1.56,2.1,1.5,2.2,1.615
37,'s-Hertogenbosch,Heineken Trophy,18/06/01,International,Outdoor,Grass,2nd Round,3,Federer R.,van Lottum J.,15,193,6,0,6,1,,,,,,,2,0,Completed,1.25,3.5,1.2,3.45,1.2,3.2,1.25,3.5
37,'s-Hertogenbosch,Heineken Trophy,18/06/01,International,Outdoor,Grass,2nd Round,3,Hewitt L.,Ivanisevic G.,6,128,6,4,7,5,,,,,,,2,0,Completed,1.2,4,1.17,3.5,1.15,3.8,1.2,4
37,'s-Hertogenbosch,Heineken Trophy,18/06/01,International,Outdoor,Grass,2nd Round,3,Malisse X.,Allegro Y.,56,310,7,5,6,4,,,,,,,2,0,Completed,,,1.23,3.2,1.2,3.2,1.25,3.5
37,'s-Hertogenbosch,Heineken Trophy,18/06/01,International,Outdoor,Grass,2nd Round,3,Robredo T.,Wessels P.,69,91,7,6,6,4,,,,,,,2,0,Completed,3.25,1.28,2.95,1.28,3,1.25,3.2,1.3
37,'s-Hertogenbosch,Heineken Trophy,18/06/01,International,Outdoor,Grass,2nd Round,3,Schalken S.,Zib T.,28,145,7,6,6,3,,,,,,,2,0,Completed,1.25,3.5,1.21,3.35,1.25,3,1.333,3
37,'s-Hertogenbosch,Heineken Trophy,18/06/01,International,Outdoor,Grass,2nd Round,3,Sluiter R.,Escude N.,107,31,4,1,,,,,,,,,0,0,Retired,2.05,1.68,2,1.63,1.9,1.6,2,1.727
37,'s-Hertogenbosch,Heineken Trophy,18/06/01,International,Outdoor,Grass,Quarterfinals,3,Canas G.,Malisse X.,61,56,6,3,6,4,,,,,,,2,0,Completed,2.3,1.53,2.12,1.54,2.1,1.5,2,1.727
37,'s-Hertogenbosch,Heineken Trophy,18/06/01,International,Outdoor,Grass,Quarterfinals,3,Federer R.,Sluiter R.,15,107,6,7,6,4,6,4,,,,,2,1,Completed,1.4,2.7,1.37,2.58,1.35,2.5,1.3,3.2
37,'s-Hertogenbosch,Heineken Trophy,18/06/01,International,Outdoor,Grass,Quarterfinals,3,Hewitt L.,Elseneer G.,6,323,6,2,6,4,,,,,,,2,0,Completed,1.14,4.75,1.12,4.35,1.1,4.5,1.167,4.5
37,'s-Hertogenbosch,Heineken Trophy,18/06/01,International,Outdoor,Grass,Quarterfinals,3,Robredo T.,Schalken S.,69,28,6,3,6,4,,,,,,,2,0,Completed,2.25,1.57,2.27,1.47,2.2,1.45,2.1,1.667
37,'s-Hertogenbosch,Heineken Trophy,18/06/01,International,Outdoor,Grass,Semifinals,3,Canas G.,Robredo T.,61,69,7,5,6,4,,,,,,,2,0,Completed,1.8,1.9,1.82,1.75,1.65,1.85,1.833,1.833
37,'s-Hertogenbosch,Heineken Trophy,18/06/01,International,Outdoor,Grass,Semifinals,3,Hewitt L.,Federer R.,6,15,6,4,6,2,,,,,,,2,0,Completed,1.38,2.8,1.4,2.45,1.45,2.2,1.4,2.75
37,'s-Hertogenbosch,Heineken Trophy,18/06/01,International,Outdoor,Grass,The Final,3,Hewitt L.,Canas G.,6,61,6,3,6,4,,,,,,,2,0,Completed,1.11,5.5,1.17,3.7,1.2,3.2,1.2,4
