ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,CBW,CBL,GBW,GBL,IWW,IWL,SBW,SBL
23,Estoril,Estoril Open,09/04/01,International,Outdoor,Clay,2nd Round,3,Ferrero J.C.,Dosedel S.,11,89,6,3,6,0,,,,,,,2,0,Completed,1.25,3.55,1.3,2.8,1.3,2.7,1.25,3.5
23,Estoril,Estoril Open,09/04/01,International,Outdoor,Clay,2nd Round,3,Hipfl M.,Balcells J.,104,67,5,7,6,4,6,0,,,,,2,1,Completed,1.9,1.8,1.93,1.65,1.9,1.6,2.1,1.667
23,Estoril,Estoril Open,09/04/01,International,Outdoor,Clay,2nd Round,3,Hrbaty D.,Siemerink J.,14,82,6,1,6,3,,,,,,,2,0,Completed,1.35,2.95,1.25,3,1.25,3,1.364,2.875
23,Estoril,Estoril Open,09/04/01,International,Outdoor,Clay,2nd Round,3,Mantilla F.,Henman T.,105,12,7,5,6,1,,,,,,,2,0,Completed,2.05,1.7,1.82,1.72,1.75,1.75,2,1.727
23,Estoril,Estoril Open,09/04/01,International,Outdoor,Clay,2nd Round,3,Montanes A.,Kucera K.,167,73,6,3,6,3,,,,,,,2,0,Completed,2.5,1.45,2.45,1.4,2.3,1.4,2.75,1.4
23,Estoril,Estoril Open,09/04/01,International,Outdoor,Clay,2nd Round,3,Pavel A.,Sanchez D.,23,92,6,4,6,1,,,,,,,2,0,Completed,1.4,2.75,1.37,2.5,1.3,2.7,1.364,2.875
23,Estoril,Estoril Open,09/04/01,International,Outdoor,Clay,2nd Round,3,Portas A.,Coria G.,57,45,6,7,6,4,6,1,,,,,2,1,Completed,2.55,1.45,2.05,1.57,1.9,1.6,2.625,1.444
23,Estoril,Estoril Open,09/04/01,International,Outdoor,Clay,2nd Round,3,Squillari F.,Martin A.,18,69,6,3,2,6,6,3,,,,,2,1,Completed,1.55,2.3,1.45,2.3,1.45,2.2,1.615,2.2
23,Estoril,Estoril Open,09/04/01,International,Outdoor,Clay,Quarterfinals,3,Ferrero J.C.,Montanes A.,11,167,6,2,6,4,,,,,,,2,0,Completed,,,1.2,3.45,1.25,3,1.222,3.75
23,Estoril,Estoril Open,09/04/01,International,Outdoor,Clay,Quarterfinals,3,Mantilla F.,Hipfl M.,105,104,3,6,6,3,6,1,,,,,2,1,Completed,,,1.43,2.35,1.45,2.2,1.571,2.25
23,Estoril,Estoril Open,09/04/01,International,Outdoor,Clay,Quarterfinals,3,Pavel A.,Squillari F.,23,18,7,6,7,6,,,,,,,2,0,Completed,,,,,,,,
23,Estoril,Estoril Open,09/04/01,International,Outdoor,Clay,Quarterfinals,3,Portas A.,Hrbaty D.,57,14,6,2,6,4,,,,,,,2,0,Completed,,,,,,,,
23,Estoril,Estoril Open,09/04/01,International,Outdoor,Clay,Semifinals,3,Ferrero J.C.,Portas A.,11,57,6,3,6,1,,,,,,,2,0,Completed,1.28,3.25,1.35,2.8,1.35,2.5,1.3,3.2
23,Estoril,Estoril Open,09/04/01,International,Outdoor,Clay,Semifinals,3,Mantilla F.,Pavel A.,105,23,6,2,3,6,6,2,,,,,2,1,Completed,1.8,1.9,1.85,1.7,1.9,1.6,1.727,2
23,Estoril,Estoril Open,09/04/01,International,Outdoor,Clay,The Final,3,Ferrero J.C.,Mantilla F.,11,105,7,6,4,6,6,3,,,,,2,1,Completed,1.38,2.85,1.37,2.6,1.4,2.3,1.444,2.625
