ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,EXW,EXL,IWW,IWL,PSW,PSL
26,Estoril ,Estoril Open,27/04/05,International Series,Outdoor,Clay,1st Round,3,Costa A.,Massu N.,51,21,3,6,6,3,6,3,,,,,2,1,Completed,1.39,2.75,1.33,3.2,1.3,3.2,1.45,2.35,1.366,3.33
26,Estoril ,Estoril Open,27/04/05,International Series,Outdoor,Clay,2nd Round,3,Marin J.A.,Calleri A.,226,94,6,4,3,1,,,,,,,1,0,Retired,4.33,1.19,4.65,1.18,4.25,1.2,3.6,1.2,4.09,1.275
26,Estoril ,Estoril Open,27/04/05,International Series,Outdoor,Clay,2nd Round,3,Garcia-Lopez G.,Johansson J.,80,12,6,2,6,4,,,,,,,2,0,Completed,1.83,1.83,1.83,1.93,1.95,1.8,1.9,1.7,1.719,2.19
26,Estoril ,Estoril Open,27/04/05,International Series,Outdoor,Clay,2nd Round,3,Lopez F.,Montanes A.,27,74,7,6,4,6,6,4,,,,,2,1,Completed,1.72,2,1.83,1.93,1.67,2.12,1.65,1.95,1.855,1.971
26,Estoril ,Estoril Open,27/04/05,International Series,Outdoor,Clay,2nd Round,3,Gaudio G.,Tabara M.,5,96,6,2,6,1,,,,,,,2,0,Completed,1.1,6.5,1.1,6.5,1.1,6.75,1.15,4,1.144,6.3
26,Estoril ,Estoril Open,28/04/05,International Series,Outdoor,Clay,2nd Round,3,Robredo T.,Ventura S.,15,71,7,5,6,0,,,,,,,2,0,Completed,1.36,3,1.35,3.1,1.4,2.85,1.4,2.5,1.442,2.96
26,Estoril ,Estoril Open,28/04/05,International Series,Outdoor,Clay,2nd Round,3,Moya C.,Ferrero J.C.,9,42,7,5,6,7,6,4,,,,,2,1,Completed,2.1,1.66,2,1.77,2.1,1.7,1.8,1.8,2.01,1.826
26,Estoril ,Estoril Open,28/04/05,International Series,Outdoor,Clay,2nd Round,3,Mathieu P.H.,Cakl T.,73,234,6,1,6,1,,,,,,,2,0,Completed,1.2,4.33,1.16,5,1.17,4.67,1.15,4,1.164,5.71
26,Estoril ,Estoril Open,28/04/05,International Series,Outdoor,Clay,2nd Round,3,Sanguinetti D.,Costa A.,81,51,5,7,6,3,6,4,,,,,2,1,Completed,4.33,1.19,4.65,1.18,5.2,1.15,3.6,1.2,4.85,1.213
26,Estoril ,Estoril Open,29/04/05,International Series,Outdoor,Clay,Quarterfinals,3,Robredo T.,Sanguinetti D.,15,81,6,2,6,2,,,,,,,2,0,Completed,1.16,4.5,1.2,4.4,1.2,4.25,1.25,3.2,1.193,5.17
26,Estoril ,Estoril Open,29/04/05,International Series,Outdoor,Clay,Quarterfinals,3,Gaudio G.,Lopez F.,5,27,6,2,6,2,,,,,,,2,0,Completed,1.22,4,1.22,4.1,1.28,3.46,1.25,3.2,1.288,3.97
26,Estoril ,Estoril Open,29/04/05,International Series,Outdoor,Clay,Quarterfinals,3,Garcia-Lopez G.,Marin J.A.,80,226,6,1,2,6,6,3,,,,,2,1,Completed,1.57,2.25,1.5,2.55,1.5,2.45,1.45,2.35,1.498,2.78
26,Estoril ,Estoril Open,29/04/05,International Series,Outdoor,Clay,Quarterfinals,3,Moya C.,Mathieu P.H.,9,73,6,4,6,2,,,,,,,2,0,Completed,1.38,2.87,1.35,3.1,1.45,2.6,1.4,2.5,1.437,2.99
26,Estoril ,Estoril Open,30/04/05,International Series,Outdoor,Clay,Semifinals,3,Robredo T.,Moya C.,15,9,6,3,3,0,,,,,,,1,0,Retired,3,1.36,3.2,1.33,2.85,1.4,2.9,1.3,3.28,1.373
26,Estoril ,Estoril Open,30/04/05,International Series,Outdoor,Clay,Semifinals,3,Gaudio G.,Garcia-Lopez G.,5,80,6,4,2,6,6,2,,,,,2,1,Completed,1.1,6.5,1.1,6.5,1.13,5.5,1.1,5,,
26,Estoril ,Estoril Open,01/05/05,International Series,Outdoor,Clay,The Final,3,Gaudio G.,Robredo T.,5,15,6,1,2,6,6,1,,,,,2,1,Completed,1.36,3,1.35,3.1,1.4,2.85,1.35,2.7,1.386,3.24
