ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,CBW,CBL,GBW,GBL,IWW,IWL,SBW,SBL
35,Queens Club,Stella Artois,11/06/01,International,Outdoor,Grass,1st Round,3,Malisse X.,Dent T.,56,147,7,6,6,1,,,,,,,2,0,Completed,2.2,1.6,2,1.6,1.8,1.7,2.25,1.571
35,Queens Club,Stella Artois,11/06/01,International,Outdoor,Grass,1st Round,3,Pioline C.,Bastl G.,70,118,6,3,7,6,,,,,,,2,0,Completed,1.45,2.6,1.3,2.9,1.45,2.2,1.444,2.625
35,Queens Club,Stella Artois,11/06/01,International,Outdoor,Grass,1st Round,3,Pozzi G.,Woodruff C.,60,97,6,4,6,2,,,,,,,2,0,Completed,1.6,2.2,1.6,2.01,1.6,1.9,1.571,2.25
35,Queens Club,Stella Artois,11/06/01,International,Outdoor,Grass,1st Round,3,Rochus O.,Stoliarov A.,62,92,6,2,7,5,,,,,,,2,0,Completed,1.42,2.6,1.4,2.45,1.4,2.3,1.444,2.625
35,Queens Club,Stella Artois,11/06/01,International,Outdoor,Grass,1st Round,3,Rusedski G.,Parmar A.,46,193,7,6,1,6,6,2,,,,,2,1,Completed,1.22,3.75,1.18,3.5,1.2,3.2,1.2,4.5
35,Queens Club,Stella Artois,11/06/01,International,Outdoor,Grass,1st Round,3,Sa A.,Vinciguerra A.,116,41,6,4,6,3,,,,,,,2,0,Completed,1.95,1.75,2.1,1.55,1.8,1.7,,
35,Queens Club,Stella Artois,11/06/01,International,Outdoor,Grass,1st Round,3,Sargsian S.,Carlsen K.,123,NR,2,6,6,3,7,5,,,,,2,1,Completed,1.33,3,1.3,2.9,1.3,2.7,1.5,2.5
35,Queens Club,Stella Artois,11/06/01,International,Outdoor,Grass,1st Round,3,Siemerink J.,Sanguinetti D.,85,58,6,3,7,6,,,,,,,2,0,Completed,1.8,1.9,1.76,1.8,1.75,1.75,1.727,2
35,Queens Club,Stella Artois,11/06/01,International,Outdoor,Grass,1st Round,3,Simoni A.,Rosset M.,109,76,7,5,6,3,,,,,,,2,0,Completed,,,3.3,1.22,3.2,1.2,3.5,1.286
35,Queens Club,Stella Artois,11/06/01,International,Outdoor,Grass,1st Round,3,Sluiter R.,Llodra M.,107,114,6,4,6,3,,,,,,,2,0,Completed,1.85,1.85,1.7,1.87,1.75,1.75,2,1.727
35,Queens Club,Stella Artois,11/06/01,International,Outdoor,Grass,1st Round,3,Srichaphan P.,Erlich J.,131,548,7,6,6,2,,,,,,,2,0,Completed,,,,,,,,
35,Queens Club,Stella Artois,11/06/01,International,Outdoor,Grass,1st Round,3,Wessels P.,Lee M.,102,141,6,2,6,3,,,,,,,2,0,Completed,1.3,3.2,1.4,2.4,1.45,2.2,1.333,3
35,Queens Club,Stella Artois,11/06/01,International,Outdoor,Grass,1st Round,3,Woodbridge T.,Vinck C.,225,120,6,2,4,6,6,3,,,,,2,1,Completed,1.67,2.05,1.55,2.1,1.45,2.2,,
35,Queens Club,Stella Artois,11/06/01,International,Outdoor,Grass,1st Round,3,Youzhny M.,Roddick A.,84,43,7,6,6,3,,,,,,,2,0,Completed,3.2,1.3,3.25,1.22,3,1.25,3.5,1.286
35,Queens Club,Stella Artois,11/06/01,International,Outdoor,Grass,2nd Round,3,Arthurs W.,Simoni A.,48,109,6,2,6,1,,,,,,,2,0,Completed,1.18,4.25,1.15,4,1.15,3.8,1.167,4.5
35,Queens Club,Stella Artois,11/06/01,International,Outdoor,Grass,2nd Round,3,Black B.,Pioline C.,64,70,6,4,7,6,,,,,,,2,0,Completed,,,,,,,,
35,Queens Club,Stella Artois,11/06/01,International,Outdoor,Grass,2nd Round,3,Elseneer G.,Lareau S.,361,121,7,6,6,3,,,,,,,2,0,Completed,,,,,,,,
35,Queens Club,Stella Artois,11/06/01,International,Outdoor,Grass,2nd Round,3,Ferreira W.,Kucera K.,16,103,6,2,6,4,,,,,,,2,0,Completed,,,,,,,,
35,Queens Club,Stella Artois,11/06/01,International,Outdoor,Grass,2nd Round,3,Gambill J.M.,Gimelstob J.,15,106,6,3,7,5,,,,,,,2,0,Completed,,,1.35,2.6,1.5,2.1,1.5,2.5
35,Queens Club,Stella Artois,11/06/01,International,Outdoor,Grass,2nd Round,3,Henman T.,Caratti C.,11,194,6,3,6,1,,,,,,,2,0,Completed,,,,,,,,
35,Queens Club,Stella Artois,11/06/01,International,Outdoor,Grass,2nd Round,3,Hewitt L.,Malisse X.,6,56,6,4,6,3,,,,,,,2,0,Completed,,,,,,,,
35,Queens Club,Stella Artois,11/06/01,International,Outdoor,Grass,2nd Round,3,Rusedski G.,Delgado J.,46,196,6,3,6,4,,,,,,,2,0,Completed,1.14,4.75,1.2,3.45,1.2,3.2,1.143,5
35,Queens Club,Stella Artois,11/06/01,International,Outdoor,Grass,2nd Round,3,Safin M.,Knippschild J.,3,93,4,6,7,6,6,2,,,,,2,1,Completed,1.45,2.55,1.47,2.25,1.35,2.5,1.4,2.75
35,Queens Club,Stella Artois,11/06/01,International,Outdoor,Grass,2nd Round,3,Sampras P.,Rochus O.,4,62,6,1,6,2,,,,,,,2,0,Completed,,,,,,,,
35,Queens Club,Stella Artois,11/06/01,International,Outdoor,Grass,2nd Round,3,Siemerink J.,Pozzi G.,85,60,3,6,6,3,7,5,,,,,2,1,Completed,1.95,1.75,1.85,1.7,1.85,1.65,2,1.727
35,Queens Club,Stella Artois,11/06/01,International,Outdoor,Grass,2nd Round,3,Sluiter R.,Youzhny M.,107,84,6,4,2,6,6,4,,,,,2,1,Completed,,,,,,,,
35,Queens Club,Stella Artois,11/06/01,International,Outdoor,Grass,2nd Round,3,Srichaphan P.,Sa A.,131,116,7,6,6,1,,,,,,,2,0,Completed,,,,,,,,
35,Queens Club,Stella Artois,11/06/01,International,Outdoor,Grass,2nd Round,3,Voltchkov V.,Sargsian S.,30,123,6,1,6,3,,,,,,,2,0,Completed,,,,,,,,
35,Queens Club,Stella Artois,11/06/01,International,Outdoor,Grass,2nd Round,3,Wessels P.,Gustafsson M.,102,55,7,5,6,4,,,,,,,2,0,Completed,1.65,2.1,1.7,1.85,1.6,1.9,1.833,1.833
35,Queens Club,Stella Artois,11/06/01,International,Outdoor,Grass,2nd Round,3,Woodbridge T.,Enqvist T.,225,13,6,2,6,4,,,,,,,2,0,Completed,,,,,,,,
35,Queens Club,Stella Artois,11/06/01,International,Outdoor,Grass,3rd Round,3,Ferreira W.,Sluiter R.,16,107,6,3,6,3,,,,,,,2,0,Completed,1.5,2.4,1.5,2.18,1.45,2.2,1.5,2.5
35,Queens Club,Stella Artois,11/06/01,International,Outdoor,Grass,3rd Round,3,Gambill J.M.,Elseneer G.,15,361,6,4,4,6,6,3,,,,,2,1,Completed,1.28,3.3,1.23,3.25,1.2,3.2,1.333,3
35,Queens Club,Stella Artois,11/06/01,International,Outdoor,Grass,3rd Round,3,Henman T.,Arthurs W.,11,48,6,7,7,6,7,6,,,,,2,1,Completed,1.5,2.4,1.5,2.2,1.5,2.1,1.5,2.5
35,Queens Club,Stella Artois,11/06/01,International,Outdoor,Grass,3rd Round,3,Hewitt L.,Black B.,6,64,6,3,6,2,,,,,,,2,0,Completed,1.28,3.25,1.21,3.3,1.2,3.2,1.333,3
35,Queens Club,Stella Artois,11/06/01,International,Outdoor,Grass,3rd Round,3,Rusedski G.,Voltchkov V.,46,30,6,2,6,2,,,,,,,2,0,Completed,1.38,2.8,1.4,2.45,1.45,2.2,1.444,2.625
35,Queens Club,Stella Artois,11/06/01,International,Outdoor,Grass,3rd Round,3,Sampras P.,Siemerink J.,4,85,6,3,6,4,,,,,,,2,0,Completed,1.14,4.85,1.12,4.3,1.1,4.5,1.125,5.5
35,Queens Club,Stella Artois,11/06/01,International,Outdoor,Grass,3rd Round,3,Srichaphan P.,Woodbridge T.,131,225,6,4,3,6,6,2,,,,,2,1,Completed,2.4,1.5,2,1.6,1.9,1.6,2.25,1.571
35,Queens Club,Stella Artois,11/06/01,International,Outdoor,Grass,3rd Round,3,Wessels P.,Safin M.,102,3,4,6,6,4,7,6,,,,,2,1,Completed,2.3,1.55,2.45,1.4,2.3,1.4,2.25,1.571
35,Queens Club,Stella Artois,11/06/01,International,Outdoor,Grass,Quarterfinals,3,Ferreira W.,Wessels P.,16,102,6,3,7,5,,,,,,,2,0,Completed,1.62,2.15,1.5,2.2,1.4,2.3,1.533,2.375
35,Queens Club,Stella Artois,11/06/01,International,Outdoor,Grass,Quarterfinals,3,Henman T.,Srichaphan P.,11,131,7,6,6,3,,,,,,,2,0,Completed,1.18,4.25,1.15,4,1.15,3.8,1.167,4.5
35,Queens Club,Stella Artois,11/06/01,International,Outdoor,Grass,Quarterfinals,3,Hewitt L.,Rusedski G.,6,46,6,4,6,4,,,,,,,2,0,Completed,,,,,,,,
35,Queens Club,Stella Artois,11/06/01,International,Outdoor,Grass,Quarterfinals,3,Sampras P.,Gambill J.M.,4,15,7,6,7,5,,,,,,,2,0,Completed,,,,,,,,
35,Queens Club,Stella Artois,11/06/01,International,Outdoor,Grass,Semifinals,3,Henman T.,Ferreira W.,11,16,5,7,6,4,6,2,,,,,2,1,Completed,1.42,2.65,1.4,2.45,1.45,2.2,1.444,2.625
35,Queens Club,Stella Artois,11/06/01,International,Outdoor,Grass,Semifinals,3,Hewitt L.,Sampras P.,6,4,3,6,6,3,6,2,,,,,2,1,Completed,2.4,1.5,2.2,1.5,2.1,1.5,2.5,1.5
35,Queens Club,Stella Artois,11/06/01,International,Outdoor,Grass,The Final,3,Hewitt L.,Henman T.,6,11,7,6,7,6,,,,,,,2,0,Completed,,,,,,,,
