ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,CBW,CBL,GBW,GBL,IWW,IWL,SBW,SBL
56,Tashkent,President's Cup,10/09/01,International,Outdoor,Hard,2nd Round,3,Hrbaty D.,Kroslak J.,28,268,7,5,6,1,,,,,,,2,0,Completed,1.36,2.9,1.4,2.5,1.45,2.2,,
56,Tashkent,President's Cup,10/09/01,International,Outdoor,Hard,2nd Round,3,Kafelnikov Y.,Koubek S.,6,90,4,6,6,4,6,3,,,,,2,1,Completed,1.28,3.3,1.22,3.4,1.2,3.2,1.286,3.25
56,Tashkent,President's Cup,10/09/01,International,Outdoor,Hard,2nd Round,3,Pless K.,Ogorodov O.,88,215,6,3,6,2,,,,,,,2,0,Completed,1.28,3.25,1.27,3,1.3,2.7,,
56,Tashkent,President's Cup,10/09/01,International,Outdoor,Hard,2nd Round,3,Safin M.,Rosset M.,7,100,6,4,7,6,,,,,,,2,0,Completed,1.22,3.8,1.2,3.5,1.15,3.8,1.25,3.5
56,Tashkent,President's Cup,10/09/01,International,Outdoor,Hard,2nd Round,3,Sargsian S.,Pozzi G.,103,118,6,2,7,5,,,,,,,2,0,Completed,1.7,2,1.7,1.9,1.65,1.85,1.727,2
56,Tashkent,President's Cup,10/09/01,International,Outdoor,Hard,2nd Round,3,Schalken S.,Dupuis A.,23,57,6,4,6,0,,,,,,,2,0,Completed,1.35,2.9,1.4,2.5,1.45,2.2,1.444,2.625
56,Tashkent,President's Cup,10/09/01,International,Outdoor,Hard,2nd Round,3,Schuettler R.,Vacek D.,62,698,6,4,6,1,,,,,,,2,0,Completed,1.53,2.3,1.6,2.05,1.65,1.85,,
56,Tashkent,President's Cup,10/09/01,International,Outdoor,Hard,2nd Round,3,Srichaphan P.,Dent T.,121,119,6,4,6,2,,,,,,,2,0,Completed,2.7,1.4,2.5,1.4,2.2,1.45,,
56,Tashkent,President's Cup,10/09/01,International,Outdoor,Hard,Quarterfinals,3,Hrbaty D.,Srichaphan P.,28,121,7,6,6,2,,,,,,,2,0,Completed,1.48,2.45,1.47,2.3,1.45,2.2,1.444,2.625
56,Tashkent,President's Cup,10/09/01,International,Outdoor,Hard,Quarterfinals,3,Kafelnikov Y.,Schuettler R.,6,62,7,6,6,3,,,,,,,2,0,Completed,1.36,2.85,1.35,2.65,1.35,2.5,1.364,2.875
56,Tashkent,President's Cup,10/09/01,International,Outdoor,Hard,Quarterfinals,3,Safin M.,Pless K.,7,88,3,6,6,1,6,2,,,,,2,1,Completed,1.22,3.75,1.2,3.55,1.2,3.2,1.2,4
56,Tashkent,President's Cup,10/09/01,International,Outdoor,Hard,Quarterfinals,3,Sargsian S.,Schalken S.,103,23,7,6,2,6,6,4,,,,,2,1,Completed,2.9,1.35,2.6,1.37,2.5,1.35,2.75,1.4
56,Tashkent,President's Cup,10/09/01,International,Outdoor,Hard,Semifinals,3,Kafelnikov Y.,Hrbaty D.,6,28,6,7,6,2,7,6,,,,,2,1,Completed,1.5,2.4,1.45,2.25,1.5,2.1,1.5,2.5
56,Tashkent,President's Cup,10/09/01,International,Outdoor,Hard,Semifinals,3,Safin M.,Sargsian S.,7,103,6,7,6,3,7,6,,,,,2,1,Completed,1.2,4,1.12,4.2,1.15,3.8,1.222,3.75
56,Tashkent,President's Cup,10/09/01,International,Outdoor,Hard,The Final,3,Safin M.,Kafelnikov Y.,7,6,6,2,6,2,,,,,,,2,0,Completed,1.67,2.05,1.65,1.98,1.65,1.85,1.615,2.2
