ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,GBW,GBL,IWW,IWL,SBW,SBL
54,Tashkent,President's Cup,09/09/02,International,Outdoor,Hard,1st Round,3,Srichaphan P.,Dupuis A.,31,92,6,1,6,2,,,,,,,2,0,Completed,1.25,3.5,1.3,3.3,1.2,3.6,1.3,2.7,1.222,3.75
54,Tashkent,President's Cup,09/09/02,International,Outdoor,Hard,1st Round,3,Stoliarov A.,Ketola T.,138,215,2,6,7,6,6,2,,,,,2,1,Completed,,,1.7,2.05,1.65,2.1,1.7,1.8,1.667,2.1
54,Tashkent,President's Cup,09/09/02,International,Outdoor,Hard,1st Round,3,Voltchkov V.,Ogorodov O.,153,134,6,2,6,2,,,,,,,2,0,Completed,,,1.65,2.15,1.54,2.25,1.45,2.2,1.5,2.5
54,Tashkent,President's Cup,09/09/02,International,Outdoor,Hard,1st Round,3,Youzhny M.,Lopez F.,46,73,7,6,6,4,,,,,,,2,0,Completed,1.4,2.75,1.42,2.7,1.38,2.8,1.35,2.5,1.364,2.875
54,Tashkent,President's Cup,09/09/02,International,Outdoor,Hard,2nd Round,3,Haas T.,Sargsian S.,2,82,7,6,6,4,,,,,,,2,0,Completed,1.25,3.75,1.28,3.5,1.36,2.95,1.3,2.7,1.286,3.25
54,Tashkent,President's Cup,09/09/02,International,Outdoor,Hard,2nd Round,3,Kafelnikov Y.,Carlsen K.,8,96,3,6,6,4,6,4,,,,,2,1,Completed,1.444,2.625,1.48,2.55,1.45,2.55,1.45,2.2,1.4,2.75
54,Tashkent,President's Cup,09/09/02,International,Outdoor,Hard,2nd Round,3,Ljubicic I.,Kutsenko V.,38,157,6,7,6,2,7,6,,,,,2,1,Completed,1.25,3.75,1.25,3.7,1.25,3.6,1.25,3,1.222,3.75
54,Tashkent,President's Cup,09/09/02,International,Outdoor,Hard,2nd Round,3,Pless K.,Burgsmuller L.,85,79,6,4,7,5,,,,,,,2,0,Completed,2,1.727,1.9,1.85,1.9,1.72,1.8,1.7,2,1.727
54,Tashkent,President's Cup,09/09/02,International,Outdoor,Hard,2nd Round,3,Safin M.,Beck K.,4,144,7,6,6,7,6,4,,,,,2,1,Completed,1.125,5.5,1.1,6,1.13,5,1.1,4.5,1.111,5.5
54,Tashkent,President's Cup,09/09/02,International,Outdoor,Hard,2nd Round,3,Sanguinetti D.,Stoliarov A.,53,138,6,3,6,3,,,,,,,2,0,Completed,1.533,2.375,1.53,2.4,1.55,2.25,1.5,2.1,1.571,2.25
54,Tashkent,President's Cup,09/09/02,International,Outdoor,Hard,2nd Round,3,Srichaphan P.,Levy H.,31,258,6,3,6,4,,,,,,,2,0,Completed,1.286,3.5,1.28,3.5,1.25,3.4,1.25,3,1.167,4.5
54,Tashkent,President's Cup,09/09/02,International,Outdoor,Hard,2nd Round,3,Voltchkov V.,Youzhny M.,153,46,6,1,6,3,,,,,,,2,0,Completed,2.625,1.444,2.8,1.4,2.55,1.5,2.2,1.45,2.875,1.364
54,Tashkent,President's Cup,09/09/02,International,Outdoor,Hard,Quarterfinals,3,Kafelnikov Y.,Ljubicic I.,8,38,6,3,6,2,,,,,,,2,0,Completed,1.667,2.1,1.62,2.2,1.62,2.15,1.55,2,1.727,2
54,Tashkent,President's Cup,09/09/02,International,Outdoor,Hard,Quarterfinals,3,Sanguinetti D.,Pless K.,53,85,4,6,7,6,6,2,,,,,2,1,Completed,1.667,2.1,1.62,2.2,1.62,2.1,1.6,1.9,1.615,2.2
54,Tashkent,President's Cup,09/09/02,International,Outdoor,Hard,Quarterfinals,3,Srichaphan P.,Safin M.,31,4,6,3,7,6,,,,,,,2,0,Completed,2.625,1.444,2.4,1.55,2.3,1.65,2.1,1.5,2.375,1.533
54,Tashkent,President's Cup,09/09/02,International,Outdoor,Hard,Quarterfinals,3,Voltchkov V.,Haas T.,153,2,6,2,2,1,,,,,,,1,0,Retired,3.75,1.25,4,1.22,3.3,1.28,3,1.25,3.75,1.222
54,Tashkent,President's Cup,09/09/02,International,Outdoor,Hard,Semifinals,3,Kafelnikov Y.,Srichaphan P.,8,31,6,2,6,4,,,,,,,2,0,Completed,1.909,1.8,1.95,1.8,1.98,1.9,1.75,1.75,1.9,1.8
54,Tashkent,President's Cup,09/09/02,International,Outdoor,Hard,Semifinals,3,Voltchkov V.,Sanguinetti D.,153,53,6,3,6,2,,,,,,,2,0,Completed,2.375,1.533,2.2,1.62,2.2,1.56,2,1.55,2.2,1.615
54,Tashkent,President's Cup,09/09/02,International,Outdoor,Hard,The Final,3,Kafelnikov Y.,Voltchkov V.,8,153,7,6,7,5,,,,,,,2,0,Completed,1.4,2.75,,,,,1.3,2.7,,
