ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,CBW,CBL,GBW,GBL,IWW,IWL,SBW,SBL
11,Vina del Mar,Bellsouth Open,12/02/01,International,Outdoor,Clay,2nd Round,3,Coria G.,Calatrava A.,69,44,6,4,6,4,,,,,,,2,0,Completed,1.95,1.75,1.85,1.65,1.75,1.65,,
11,Vina del Mar,Bellsouth Open,12/02/01,International,Outdoor,Clay,2nd Round,3,Gaudio G.,Blanco G.,36,120,6,2,7,6,,,,,,,2,0,Completed,1.5,2.4,1.42,2.25,1.45,2.2,,
11,Vina del Mar,Bellsouth Open,12/02/01,International,Outdoor,Clay,2nd Round,3,Lopez F.,Elsner D.,256,99,7,5,6,1,,,,,,,2,0,Completed,,,,,,,,
11,Vina del Mar,Bellsouth Open,12/02/01,International,Outdoor,Clay,2nd Round,3,Martin A.,Arazi H.,75,42,6,2,6,1,,,,,,,2,0,Completed,2.35,1.52,2.05,1.52,2,1.55,2.38,1.53
11,Vina del Mar,Bellsouth Open,12/02/01,International,Outdoor,Clay,2nd Round,3,Nalbandian D.,Alami K.,207,72,7,5,6,1,,,,,,,2,0,Completed,2.7,1.4,2.35,1.42,2.3,1.4,2.63,1.44
11,Vina del Mar,Bellsouth Open,12/02/01,International,Outdoor,Clay,2nd Round,3,Portas A.,Sanchez D.,57,84,6,4,6,3,,,,,,,2,0,Completed,1.45,2.55,1.45,2.25,1.45,2.2,1.44,2.63
11,Vina del Mar,Bellsouth Open,12/02/01,International,Outdoor,Clay,2nd Round,3,Zabaleta M.,Squillari F.,66,18,6,3,6,3,,,,,,,2,0,Completed,1.9,1.8,2,1.57,2.1,1.5,1.8,1.91
11,Vina del Mar,Bellsouth Open,12/02/01,International,Outdoor,Clay,Quarterfinals,3,Coria G.,Lopez F.,69,256,6,7,6,2,7,5,,,,,2,1,Completed,1.3,3.2,1.4,2.4,,,,
11,Vina del Mar,Bellsouth Open,12/02/01,International,Outdoor,Clay,Quarterfinals,3,Gaudio G.,Clavet F.,36,41,6,1,6,0,,,,,,,2,0,Completed,1.7,2.05,1.7,1.85,1.7,1.8,1.73,2
11,Vina del Mar,Bellsouth Open,12/02/01,International,Outdoor,Clay,Quarterfinals,3,Portas A.,Nalbandian D.,57,207,6,3,6,4,,,,,,,2,0,Completed,1.45,2.5,1.6,2,1.6,1.9,1.5,2.5
11,Vina del Mar,Bellsouth Open,12/02/01,International,Outdoor,Clay,Quarterfinals,3,Zabaleta M.,Martin A.,66,75,6,4,6,1,,,,,,,2,0,Completed,1.55,2.3,1.65,1.9,1.65,1.85,1.53,2.38
11,Vina del Mar,Bellsouth Open,12/02/01,International,Outdoor,Clay,Semifinals,3,Coria G.,Zabaleta M.,69,66,4,6,6,3,6,1,,,,,2,1,Completed,2.3,1.55,1.95,1.6,1.9,1.6,2.5,1.5
11,Vina del Mar,Bellsouth Open,12/02/01,International,Outdoor,Clay,Semifinals,3,Gaudio G.,Portas A.,36,57,6,2,2,6,6,3,,,,,2,1,Completed,1.65,2.1,1.55,2.05,1.55,2,1.53,2.38
11,Vina del Mar,Bellsouth Open,12/02/01,International,Outdoor,Clay,The Final,3,Coria G.,Gaudio G.,69,36,4,6,6,2,7,5,,,,,2,1,Completed,2.1,1.65,2.05,1.55,2.2,1.45,2.38,1.53
