ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,CBW,CBL,GBW,GBL,IWW,IWL,SBW,SBL
10,Vina del Mar,Bellsouth Open,11/02/02,International,Outdoor,Clay,2nd Round,3,Massu N.,Silva J.,101,286,6,0,6,3,,,,,,,2,0,Completed,,,1.48,2.45,1.4,2.5,1.4,2.3,,
10,Vina del Mar,Bellsouth Open,11/02/02,International,Outdoor,Clay,2nd Round,3,Montanes A.,Vicente F.,62,63,7,6,6,4,,,,,,,2,0,Completed,,,2,1.72,1.93,1.68,2,1.55,,
10,Vina del Mar,Bellsouth Open,11/02/02,International,Outdoor,Clay,2nd Round,3,Saretta F.,Nalbandian D.,109,46,3,4,,,,,,,,,0,0,Retired,,,,,,,,,,
10,Vina del Mar,Bellsouth Open,11/02/02,International,Outdoor,Clay,Quarterfinals,3,Coutelot N.,Hipfl M.,146,68,6,2,6,1,,,,,,,2,0,Completed,,,2.35,1.52,2.22,1.53,2,1.55,2.2,1.615
10,Vina del Mar,Bellsouth Open,11/02/02,International,Outdoor,Clay,Quarterfinals,3,Gonzalez F.,Acasuso J.,94,78,6,4,7,6,,,,,,,2,0,Completed,,,,,,,,,,
10,Vina del Mar,Bellsouth Open,11/02/02,International,Outdoor,Clay,Quarterfinals,3,Lapentti N.,Saretta F.,19,109,3,6,6,3,7,6,,,,,2,1,Completed,,,1.26,3.5,1.25,3.25,1.3,2.7,,
10,Vina del Mar,Bellsouth Open,11/02/02,International,Outdoor,Clay,Quarterfinals,3,Massu N.,Montanes A.,101,62,6,3,6,4,,,,,,,2,0,Completed,,,1.95,1.75,1.92,1.72,1.75,1.75,2.1,1.667
10,Vina del Mar,Bellsouth Open,11/02/02,International,Outdoor,Clay,Semifinals,3,Gonzalez F.,Coutelot N.,94,146,6,3,6,3,,,,,,,2,0,Completed,,,,,,,,,,
10,Vina del Mar,Bellsouth Open,11/02/02,International,Outdoor,Clay,Semifinals,3,Lapentti N.,Massu N.,19,101,6,3,6,4,,,,,,,2,0,Completed,,,1.53,2.35,1.55,2.15,1.6,1.9,1.5,2.5
10,Vina del Mar,Bellsouth Open,11/02/02,International,Outdoor,Clay,The Final,3,Gonzalez F.,Lapentti N.,94,19,6,3,6,7,7,6,,,,,2,1,Completed,,,,,,,,,,
