ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,CBW,CBL,GBW,GBL,IWW,IWL,SBW,SBL
14,Rotterdam,ABN AMRO World Tennis Tournament,19/02/01,International Gold,Indoor,Hard,1st Round,3,Mirnyi M.,Safin M.,41,1,6,7,6,4,6,3,,,,,2,1,Completed,2.6,1.45,2.6,1.35,2.3,1.4,2.75,1.4
14,Rotterdam,ABN AMRO World Tennis Tournament,19/02/01,International Gold,Indoor,Hard,1st Round,3,Pavel A.,Wessels P.,24,133,4,6,6,4,6,3,,,,,2,1,Completed,1.5,2.4,1.4,2.5,1.35,2.5,1.53,2.38
14,Rotterdam,ABN AMRO World Tennis Tournament,19/02/01,International Gold,Indoor,Hard,1st Round,3,Schalken S.,Prinosil D.,27,31,4,6,7,5,7,6,,,,,2,1,Completed,1.55,2.3,1.6,2,1.6,1.9,1.57,2.25
14,Rotterdam,ABN AMRO World Tennis Tournament,19/02/01,International Gold,Indoor,Hard,1st Round,3,Sluiter R.,Santoro F.,102,48,3,6,6,1,6,3,,,,,2,1,Completed,2.1,1.65,2.3,1.45,2.1,1.5,2.2,1.62
14,Rotterdam,ABN AMRO World Tennis Tournament,19/02/01,International Gold,Indoor,Hard,1st Round,3,Vinciguerra A.,Pioline C.,38,19,4,6,6,4,6,4,,,,,2,1,Completed,1.9,1.8,1.9,1.7,2,1.55,1.83,1.83
14,Rotterdam,ABN AMRO World Tennis Tournament,19/02/01,International Gold,Indoor,Hard,1st Round,3,Voltchkov V.,Ulihrach B.,34,54,4,6,7,5,6,1,,,,,2,1,Completed,2.05,1.7,2,1.6,2,1.55,2.25,1.57
14,Rotterdam,ABN AMRO World Tennis Tournament,19/02/01,International Gold,Indoor,Hard,2nd Round,3,Corretja A.,Schalken S.,8,27,6,4,4,6,6,1,,,,,2,1,Completed,1.67,2.05,1.65,1.9,1.6,1.9,1.73,2
14,Rotterdam,ABN AMRO World Tennis Tournament,19/02/01,International Gold,Indoor,Hard,2nd Round,3,Escude N.,Henman T.,60,10,6,3,7,5,,,,,,,2,0,Completed,2.4,1.5,2.4,1.4,2.2,1.45,2.75,1.4
14,Rotterdam,ABN AMRO World Tennis Tournament,19/02/01,International Gold,Indoor,Hard,2nd Round,3,Federer R.,Grosjean S.,23,13,4,6,6,3,6,4,,,,,2,1,Completed,1.85,1.85,1.8,1.73,1.75,1.75,1.8,1.91
14,Rotterdam,ABN AMRO World Tennis Tournament,19/02/01,International Gold,Indoor,Hard,2nd Round,3,Kiefer N.,Kafelnikov Y.,55,6,6,4,6,2,,,,,,,2,0,Completed,2.45,1.48,2.4,1.4,2.3,1.4,2.63,1.44
14,Rotterdam,ABN AMRO World Tennis Tournament,19/02/01,International Gold,Indoor,Hard,2nd Round,3,Ljubicic I.,Sluiter R.,92,102,7,6,4,6,6,4,,,,,2,1,Completed,1.75,1.95,1.72,1.82,1.7,1.8,1.73,2
14,Rotterdam,ABN AMRO World Tennis Tournament,19/02/01,International Gold,Indoor,Hard,2nd Round,3,Pavel A.,Clement A.,24,12,6,4,6,4,,,,,,,2,0,Completed,2.35,1.52,2.4,1.4,2.2,1.45,2.63,1.44
14,Rotterdam,ABN AMRO World Tennis Tournament,19/02/01,International Gold,Indoor,Hard,2nd Round,3,Vinciguerra A.,Mirnyi M.,38,41,6,7,7,5,7,6,,,,,2,1,Completed,1.95,1.75,1.72,1.8,1.7,1.8,2.2,1.62
14,Rotterdam,ABN AMRO World Tennis Tournament,19/02/01,International Gold,Indoor,Hard,2nd Round,3,Voltchkov V.,Hrbaty D.,34,14,6,2,1,6,7,6,,,,,2,1,Completed,2.7,1.4,2.25,1.45,2.2,1.45,,
14,Rotterdam,ABN AMRO World Tennis Tournament,19/02/01,International Gold,Indoor,Hard,Quarterfinals,3,Escude N.,Ljubicic I.,60,92,6,3,6,1,,,,,,,2,0,Completed,1.45,2.5,1.5,2.2,1.5,2.1,1.5,2.5
14,Rotterdam,ABN AMRO World Tennis Tournament,19/02/01,International Gold,Indoor,Hard,Quarterfinals,3,Federer R.,Corretja A.,23,8,6,4,6,2,,,,,,,2,0,Completed,1.5,2.4,1.6,2,1.6,1.9,1.5,2.5
14,Rotterdam,ABN AMRO World Tennis Tournament,19/02/01,International Gold,Indoor,Hard,Quarterfinals,3,Pavel A.,Kiefer N.,24,55,6,4,6,4,,,,,,,2,0,Completed,2,1.72,1.9,1.68,2,1.55,2.1,1.67
14,Rotterdam,ABN AMRO World Tennis Tournament,19/02/01,International Gold,Indoor,Hard,Quarterfinals,3,Voltchkov V.,Vinciguerra A.,34,38,5,7,6,1,6,3,,,,,2,1,Completed,2.05,1.7,1.95,1.63,1.8,1.7,2.2,1.62
14,Rotterdam,ABN AMRO World Tennis Tournament,19/02/01,International Gold,Indoor,Hard,Semifinals,3,Escude N.,Voltchkov V.,60,34,6,4,6,1,,,,,,,2,0,Completed,1.55,2.25,1.63,1.97,1.6,1.9,1.53,2.38
14,Rotterdam,ABN AMRO World Tennis Tournament,19/02/01,International Gold,Indoor,Hard,Semifinals,3,Federer R.,Pavel A.,23,24,6,7,6,4,6,0,,,,,2,1,Completed,1.45,2.5,1.5,2.15,1.5,2.1,1.4,2.75
14,Rotterdam,ABN AMRO World Tennis Tournament,19/02/01,International Gold,Indoor,Hard,The Final,3,Escude N.,Federer R.,60,23,7,5,3,6,7,6,,,,,2,1,Completed,2.45,1.48,2,1.6,2.1,1.5,2.63,1.44
