ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,WPts,LPts,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,B365W,B365L,EXW,EXL,LBW,LBL,PSW,PSL,UBW,UBL
39,Gstaad,Allianz Suisse Open,08/07/08,International,Outdoor,Clay,1st Round,3,Chardy J.,Horna L.,103,74,449,547,7,6,6,7,7,5,,,,,2,1,Completed,2,1.72,2,1.85,2.1,1.667,2.18,1.781,2.04,1.74
39,Gstaad,Allianz Suisse Open,08/07/08,International,Outdoor,Clay,1st Round,3,Bohli S.,Roshardt R.,137,588,344,37,6,2,4,6,6,4,,,,,2,1,Completed,1.16,4.5,1.25,3.95,1.25,3.75,1.246,4.67,1.2,4.35
39,Gstaad,Allianz Suisse Open,09/07/08,International,Outdoor,Clay,2nd Round,3,Andreev I.,Serra F.,34,77,940,532,7,5,6,4,,,,,,,2,0,Completed,1.3,3.4,1.35,3.3,1.28,3.5,1.355,3.62,1.36,3.05
39,Gstaad,Allianz Suisse Open,09/07/08,International,Outdoor,Clay,2nd Round,3,Cilic M.,Mathieu P.H.,43,18,855,1270,6,3,6,4,,,,,,,2,0,Completed,2.62,1.44,2.45,1.55,2.25,1.571,2.59,1.592,2.34,1.57
39,Gstaad,Allianz Suisse Open,09/07/08,International,Outdoor,Clay,2nd Round,3,Canas G.,Vliegen K.,54,121,735,395,,,,,,,,,,,,,Walkover,1.28,3.5,1.35,3.3,1.333,3.25,1.388,3.38,1.32,3.25
39,Gstaad,Allianz Suisse Open,09/07/08,International,Outdoor,Clay,2nd Round,3,Wawrinka S.,Bohli S.,10,137,1760,344,7,6,5,7,7,6,,,,,2,1,Completed,1.05,9,1.1,6.25,1.083,7,1.091,10,1.06,9
39,Gstaad,Allianz Suisse Open,10/07/08,International,Outdoor,Clay,2nd Round,3,Hanescu V.,Karlovic I.,80,21,528,1220,6,7,7,6,7,6,,,,,2,1,Completed,2.87,1.38,2.7,1.45,2.625,1.444,2.85,1.488,2.7,1.44
39,Gstaad,Allianz Suisse Open,10/07/08,International,Outdoor,Clay,2nd Round,3,Chardy J.,Meffert D.,103,162,449,259,6,7,7,6,7,6,,,,,2,1,Completed,1.33,3.25,1.38,3.07,1.4,2.75,1.383,3.41,1.37,3
39,Gstaad,Allianz Suisse Open,10/07/08,International,Outdoor,Clay,2nd Round,3,Garcia-Lopez G.,Kiefer N.,88,32,507,970,,,,,,,,,,,,,Walkover,3.25,1.33,3,1.4,2.75,1.4,3.39,1.386,3.1,1.35
39,Gstaad,Allianz Suisse Open,10/07/08,International,Outdoor,Clay,2nd Round,3,Youzhny M.,Cipolla F.,16,131,1305,359,6,3,6,2,,,,,,,2,0,Completed,1.12,5.5,1.15,5.6,1.167,4.5,1.178,6.11,1.15,5.2
39,Gstaad,Allianz Suisse Open,11/07/08,International,Outdoor,Clay,Quarterfinals,3,Hanescu V.,Chardy J.,80,103,528,449,6,3,7,6,,,,,,,2,0,Completed,1.9,1.8,1.9,1.9,2,1.727,2.05,1.87,1.88,1.88
39,Gstaad,Allianz Suisse Open,11/07/08,International,Outdoor,Clay,Quarterfinals,3,Garcia-Lopez G.,Youzhny M.,88,16,507,1305,4,6,7,5,6,3,,,,,2,1,Completed,3.5,1.28,3.3,1.35,3.5,1.286,3.71,1.332,3.55,1.28
39,Gstaad,Allianz Suisse Open,11/07/08,International,Outdoor,Clay,Quarterfinals,3,Wawrinka S.,Canas G.,10,54,1760,735,4,6,6,4,7,6,,,,,2,1,Completed,1.36,3,1.4,3,1.4,2.75,1.431,3.12,1.4,2.85
39,Gstaad,Allianz Suisse Open,11/07/08,International,Outdoor,Clay,Quarterfinals,3,Andreev I.,Cilic M.,34,43,940,855,7,6,6,3,,,,,,,2,0,Completed,1.66,2.1,1.7,2.15,1.571,2.25,1.787,2.17,1.57,2.34
39,Gstaad,Allianz Suisse Open,12/07/08,International,Outdoor,Clay,Semifinals,3,Hanescu V.,Wawrinka S.,80,10,528,1760,6,3,3,6,6,4,,,,,2,1,Completed,4.5,1.16,4.15,1.25,4.333,1.2,4.65,1.247,3.8,1.25
39,Gstaad,Allianz Suisse Open,13/07/08,International,Outdoor,Clay,Semifinals,3,Andreev I.,Garcia-Lopez G.,34,88,940,507,7,6,5,7,7,6,,,,,2,1,Completed,1.3,3.4,1.34,3.28,1.333,3.25,1.313,3.9,1.35,3.1
39,Gstaad,Allianz Suisse Open,13/07/08,International,Outdoor,Clay,The Final,3,Hanescu V.,Andreev I.,80,34,528,940,6,3,6,4,,,,,,,2,0,Completed,2.5,1.53,2.55,1.5,2.5,1.5,2.53,1.613,2.4,1.54
