ATP,Location,Tournament,Date,Series,Court,Surface,Round,Best of,Winner,Loser,WRank,LRank,W1,L1,W2,L2,W3,L3,W4,L4,W5,L5,Wsets,Lsets,Comment,CBW,CBL,GBW,GBL,IWW,IWL,SBW,SBL
13,Memphis,Kroger St. Jude,19/02/01,International Gold,Indoor,Hard,1st Round,3,Stoliarov A.,Alvarez E.,99,130,7,5,6,4,,,,,,,2,0,Completed,,,,,,,,
13,Memphis,Kroger St. Jude,19/02/01,International Gold,Indoor,Hard,1st Round,3,Tursunov D.,Kim K.,219,135,6,2,6,4,,,,,,,2,0,Completed,,,,,,,,
13,Memphis,Kroger St. Jude,19/02/01,International Gold,Indoor,Hard,1st Round,3,Viloca J.A.,Sa A.,139,128,6,1,6,4,,,,,,,2,0,Completed,,,,,,,,
13,Memphis,Kroger St. Jude,19/02/01,International Gold,Indoor,Hard,1st Round,3,Voinea A.,Saulnier C.,144,111,7,6,6,2,,,,,,,2,0,Completed,2.5,1.45,1.8,1.8,2,1.55,2.5,1.5
13,Memphis,Kroger St. Jude,19/02/01,International Gold,Indoor,Hard,1st Round,3,Woodruff C.,Huet S.,96,146,6,1,7,6,,,,,,,2,0,Completed,1.4,2.75,1.47,2.3,1.35,2.5,1.4,2.75
13,Memphis,Kroger St. Jude,19/02/01,International Gold,Indoor,Hard,1st Round,3,Youzhny M.,Gaudenzi A.,80,94,6,7,7,6,7,6,,,,,2,1,Completed,1.44,2.55,1.4,2.5,1.4,2.3,1.36,2.88
13,Memphis,Kroger St. Jude,19/02/01,International Gold,Indoor,Hard,2nd Round,3,Balcells J.,Stoliarov A.,74,99,7,5,6,3,,,,,,,2,0,Completed,1.95,1.75,1.7,1.8,1.75,1.75,2,1.73
13,Memphis,Kroger St. Jude,19/02/01,International Gold,Indoor,Hard,2nd Round,3,Bastl G.,Arthurs W.,107,70,7,6,7,6,,,,,,,2,0,Completed,1.9,1.8,2.05,1.55,1.75,1.75,1.83,1.83
13,Memphis,Kroger St. Jude,19/02/01,International Gold,Indoor,Hard,2nd Round,3,Chang M.,Spadea V.,33,196,6,3,6,2,,,,,,,2,0,Completed,1.6,2.2,1.5,2.18,1.45,2.2,1.44,2.63
13,Memphis,Kroger St. Jude,19/02/01,International Gold,Indoor,Hard,2nd Round,3,Draper S.,Lee H.T.,256,83,7,6,6,2,,,,,,,2,0,Completed,2.05,1.68,1.85,1.7,1.75,1.75,1.91,1.8
13,Memphis,Kroger St. Jude,19/02/01,International Gold,Indoor,Hard,2nd Round,3,Gambill J.M.,Malisse X.,28,120,7,6,6,3,,,,,,,2,0,Completed,1.45,2.55,1.35,2.55,1.3,2.7,1.44,2.63
13,Memphis,Kroger St. Jude,19/02/01,International Gold,Indoor,Hard,2nd Round,3,Goldstein P.,Voinea A.,81,144,6,0,6,2,,,,,,,2,0,Completed,1.52,2.35,1.5,2.15,1.5,2.1,1.62,2.2
13,Memphis,Kroger St. Jude,19/02/01,International Gold,Indoor,Hard,2nd Round,3,Gustafsson M.,Fish M.,78,264,1,6,7,5,6,4,,,,,2,1,Completed,1.45,2.55,1.48,2.2,1.45,2.2,1.44,2.63
13,Memphis,Kroger St. Jude,19/02/01,International Gold,Indoor,Hard,2nd Round,3,Haas T.,Roddick A.,21,124,6,7,6,0,6,4,,,,,2,1,Completed,1.36,2.9,1.3,2.8,1.35,2.5,1.36,2.88
13,Memphis,Kroger St. Jude,19/02/01,International Gold,Indoor,Hard,2nd Round,3,Ivanisevic G.,Kratochvil M.,121,77,6,4,5,7,6,4,,,,,2,1,Completed,1.9,1.8,1.8,1.7,1.7,1.8,2,1.73
13,Memphis,Kroger St. Jude,19/02/01,International Gold,Indoor,Hard,2nd Round,3,Lareau S.,Lapentti N.,127,25,4,6,6,3,,,,,,,1,1,Completed,2.35,1.52,2.55,1.35,2.1,1.5,2.63,1.44
13,Memphis,Kroger St. Jude,19/02/01,International Gold,Indoor,Hard,2nd Round,3,Levy H.,Youzhny M.,64,80,6,3,7,6,,,,,,,2,0,Completed,2.2,1.6,1.8,1.75,1.85,1.65,2.25,1.57
13,Memphis,Kroger St. Jude,19/02/01,International Gold,Indoor,Hard,2nd Round,3,Philippoussis M.,Viloca J.A.,18,139,6,2,7,5,,,,,,,2,0,Completed,1.33,3,1.2,3.3,1.2,3.2,1.29,3.25
13,Memphis,Kroger St. Jude,19/02/01,International Gold,Indoor,Hard,2nd Round,3,Sanguinetti D.,Hantschk M.,69,90,6,4,6,4,,,,,,,2,0,Completed,1.6,2.2,1.57,2,1.55,2,1.62,2.2
13,Memphis,Kroger St. Jude,19/02/01,International Gold,Indoor,Hard,2nd Round,3,Stoltenberg J.,Gonzalez F.,76,106,4,6,6,2,6,3,,,,,2,1,Completed,1.5,2.4,1.4,2.42,1.4,2.3,1.5,2.5
13,Memphis,Kroger St. Jude,19/02/01,International Gold,Indoor,Hard,2nd Round,3,Tursunov D.,Rusedski G.,219,51,7,6,3,6,6,3,,,,,2,1,Completed,4,1.2,4.2,1.12,4,1.15,,
13,Memphis,Kroger St. Jude,19/02/01,International Gold,Indoor,Hard,2nd Round,3,Woodruff C.,Sampras P.,96,3,7,6,6,2,,,,,,,2,0,Completed,3.8,1.22,3.7,1.17,3.8,1.15,4,1.2
13,Memphis,Kroger St. Jude,19/02/01,International Gold,Indoor,Hard,3rd Round,3,Gambill J.M.,Balcells J.,28,74,6,0,7,5,,,,,,,2,0,Completed,1.33,3,1.37,2.5,1.4,2.3,1.33,3
13,Memphis,Kroger St. Jude,19/02/01,International Gold,Indoor,Hard,3rd Round,3,Haas T.,Goldstein P.,21,81,6,3,6,4,,,,,,,2,0,Completed,1.28,3.3,1.25,3,1.4,2.3,1.29,3.25
13,Memphis,Kroger St. Jude,19/02/01,International Gold,Indoor,Hard,3rd Round,3,Lareau S.,Draper S.,127,256,6,2,3,6,6,4,,,,,2,1,Completed,2,1.7,1.7,1.85,1.7,1.8,2.1,1.67
13,Memphis,Kroger St. Jude,19/02/01,International Gold,Indoor,Hard,3rd Round,3,Philippoussis M.,Gustafsson M.,18,78,6,3,7,5,,,,,,,2,0,Completed,1.42,2.55,1.35,2.55,1.25,3,1.44,2.63
13,Memphis,Kroger St. Jude,19/02/01,International Gold,Indoor,Hard,3rd Round,3,Sanguinetti D.,Chang M.,69,33,6,2,6,3,,,,,,,2,0,Completed,2.7,1.4,2.1,1.54,2.3,1.4,2.75,1.4
13,Memphis,Kroger St. Jude,19/02/01,International Gold,Indoor,Hard,3rd Round,3,Stoltenberg J.,Levy H.,76,64,6,4,6,7,7,6,,,,,2,1,Completed,1.85,1.85,1.7,1.83,1.75,1.75,1.91,1.8
13,Memphis,Kroger St. Jude,19/02/01,International Gold,Indoor,Hard,3rd Round,3,Tursunov D.,Bastl G.,219,107,6,3,7,6,,,,,,,2,0,Completed,2.2,1.6,2.15,1.5,2,1.55,2.25,1.57
13,Memphis,Kroger St. Jude,19/02/01,International Gold,Indoor,Hard,3rd Round,3,Woodruff C.,Ivanisevic G.,96,121,6,3,7,6,,,,,,,2,0,Completed,1.55,2.25,1.62,1.95,1.7,1.8,1.67,2.1
13,Memphis,Kroger St. Jude,19/02/01,International Gold,Indoor,Hard,Quarterfinals,3,Haas T.,Gambill J.M.,21,28,6,4,6,2,,,,,,,2,0,Completed,1.57,2.25,1.57,2.05,1.55,2,1.62,2.2
13,Memphis,Kroger St. Jude,19/02/01,International Gold,Indoor,Hard,Quarterfinals,3,Lareau S.,Stoltenberg J.,127,76,7,6,6,4,,,,,,,2,0,Completed,2.2,1.6,1.85,1.7,2,1.55,2.2,1.62
13,Memphis,Kroger St. Jude,19/02/01,International Gold,Indoor,Hard,Quarterfinals,3,Philippoussis M.,Tursunov D.,18,219,6,3,6,2,,,,,,,2,0,Completed,1.33,3,1.35,2.6,1.2,3.2,1.33,3
13,Memphis,Kroger St. Jude,19/02/01,International Gold,Indoor,Hard,Quarterfinals,3,Sanguinetti D.,Woodruff C.,69,96,6,2,3,6,6,3,,,,,2,1,Completed,2.5,1.45,2.1,1.54,1.9,1.6,2.5,1.5
13,Memphis,Kroger St. Jude,19/02/01,International Gold,Indoor,Hard,Semifinals,3,Philippoussis M.,Haas T.,18,21,7,6,7,6,,,,,,,2,0,Completed,1.9,1.8,1.77,1.8,1.75,1.75,,
13,Memphis,Kroger St. Jude,19/02/01,International Gold,Indoor,Hard,Semifinals,3,Sanguinetti D.,Lareau S.,69,127,7,6,6,3,,,,,,,2,0,Completed,1.75,2,1.7,1.87,1.65,1.85,1.73,2
13,Memphis,Kroger St. Jude,19/02/01,International Gold,Indoor,Hard,The Final,3,Philippoussis M.,Sanguinetti D.,18,69,6,3,6,7,6,3,,,,,2,1,Completed,1.25,3.6,1.35,2.6,1.25,3,1.29,3.25
